type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0,-0.47887396812438965,-0.3187926411628723,-0.11719391494989395,-0.19717903435230255,-0.2904931902885437,0.08899450302124023,0.06023824214935303,0.2594279646873474,-0.43653133511543274,0.2952130436897278,-0.06209646910429001,-0.11241922527551651,0.002350731287151575,-0.21385495364665985,0.24327263236045837,-0.34610801935195923,-0.31535863876342773,0.2747446596622467,0.5749301910400391,-0.5441522598266602,0.03716563433408737,0.018741004168987274,-0.2983537018299103,0.08186154812574387,0.0022232048213481903,0.12413643300533295,0.0625460296869278,0.5156172513961792,-0.3746527433395386,-0.31885215640068054,0.15319351851940155,-0.3589249551296234,-0.3178274631500244,-0.1076919361948967,0.10272091627120972,0.007364115212112665,0.09724827855825424,0.5534349083900452,-0.007517829537391663,-0.6087550520896912,-0.4866458773612976,-0.11625497788190842,0.18991047143936157,-0.09828405827283859,0.28043872117996216,0.38743695616722107,0.009989447891712189,0.5848994851112366,0.4641641676425934,-0.20455166697502136,-0.5816671848297119,-0.08231901377439499,0.24797722697257996,0.31479302048683167,0.06957986205816269,-0.0377429835498333,-0.09113551676273346,0.1833844780921936,0.2039175033569336,-0.003458654275164008,-0.24304485321044922,-0.03560934588313103,-0.13490168750286102,0.2926313579082489,-0.5277049541473389,0.4541802704334259,-0.0339164137840271,-0.2933655083179474,-0.09936460107564926,0.3685801923274994,0.23694011569023132,0.2361750453710556,-0.4330880641937256,0.13325537741184235,-0.14201001822948456,-0.02155606634914875,0.20520196855068207,0.030361775308847427,0.09876292198896408,0.14438927173614502,-0.21790477633476257,-0.07116294652223587,0.08836463838815689,-0.00989261083304882,0.1406455636024475,0.1236644983291626,-0.41170069575309753,0.10010112822055817,0.03774450346827507,-0.19911465048789978,0.48145592212677,-0.3865385055541992,0.3267524540424347,-0.5604910850524902,-0.5155768394470215,0.43890681862831116,0.12209681421518326,-0.4130927324295044,-0.33877691626548767,0.4754837453365326,0.5463489890098572,0.21320083737373352,0.11866550892591476,0.0922875851392746,0.43856024742126465,-0.5402677655220032,-0.4198452830314636,0.4825754463672638,-0.35411888360977173,-0.018937475979328156,-0.14341989159584045,-0.11833137273788452,-0.03368638455867767,0.48250243067741394,-0.44601210951805115,-0.03508800268173218,0.4207364320755005,0.48292863368988037,-0.24735166132450104,0.10882040113210678,0.09421646595001221,0.13938748836517334,-0.38191714882850647,-0.0554768405854702,0.28273457288742065,0.4127519130706787,0.07307805120944977,0.022426705807447433
1,-0.5147460699081421,-0.34423312544822693,-0.12552572786808014,-0.21610695123672485,-0.31357696652412415,0.09540792554616928,0.06609828770160675,0.2775811553001404,-0.46762052178382874,0.3241899609565735,-0.0674021765589714,-0.12130994349718094,-0.0008320111082866788,-0.22854746878147125,0.26606103777885437,-0.3723788261413574,-0.3407057821750641,0.3037014305591583,0.6243848204612732,-0.5883716940879822,0.036882996559143066,0.02528323233127594,-0.32576239109039307,0.08690439164638519,0.003565380582585931,0.13721410930156708,0.06809863448143005,0.5621180534362793,-0.40483608841896057,-0.3458629250526428,0.16677267849445343,-0.3921789824962616,-0.33667558431625366,-0.11944133788347244,0.1121499091386795,0.010392837226390839,0.09892530739307404,0.5961626172065735,-0.014598753303289413,-0.6590307950973511,-0.5204169154167175,-0.12132862210273743,0.1986244022846222,-0.10821716487407684,0.3051634728908539,0.42035263776779175,0.008427848108112812,0.6290209889411926,0.5053226947784424,-0.22462324798107147,-0.6219707131385803,-0.0908176526427269,0.26082056760787964,0.33863523602485657,0.07194875180721283,-0.04232757166028023,-0.10239288955926895,0.19770337641239166,0.22207364439964294,-0.0020585532765835524,-0.2617914080619812,-0.035618361085653305,-0.14441131055355072,0.3176211416721344,-0.5689172744750977,0.4973384737968445,-0.03297421336174011,-0.31537356972694397,-0.10472376644611359,0.4041866958141327,0.2566480040550232,0.24917176365852356,-0.46581196784973145,0.14255960285663605,-0.14758935570716858,-0.024106720462441444,0.22322018444538116,0.03156937658786774,0.10500280559062958,0.1495213359594345,-0.23377610743045807,-0.07105842977762222,0.09260270744562149,-0.015811217948794365,0.15547136962413788,0.12689994275569916,-0.4399023652076721,0.10813063383102417,0.04350145161151886,-0.21447795629501343,0.5152190923690796,-0.41552820801734924,0.3509346842765808,-0.5985817909240723,-0.563360333442688,0.47198957204818726,0.13248366117477417,-0.44851794838905334,-0.37375470995903015,0.5120147466659546,0.5892322659492493,0.22844891250133514,0.13151678442955017,0.10116808861494064,0.47636646032333374,-0.580339252948761,-0.45306411385536194,0.5231587290763855,-0.3826056718826294,-0.016936426982283592,-0.15462470054626465,-0.12489256262779236,-0.03926873952150345,0.5200875401496887,-0.4785478115081787,-0.0384768582880497,0.4543102979660034,0.5149365067481995,-0.26756829023361206,0.11755486577749252,0.09985308349132538,0.15026900172233582,-0.4134378135204315,-0.060871709138154984,0.3015744984149933,0.4455929100513458,0.0838431864976883,0.024122970178723335
2,-0.5806576013565063,-0.3865072727203369,-0.13959190249443054,-0.23844945430755615,-0.34719905257225037,0.1102747917175293,0.06882759183645248,0.31770727038383484,-0.5273246765136719,0.36703401803970337,-0.07565179467201233,-0.14032389223575592,0.0013706175377592444,-0.2587454617023468,0.2903957962989807,-0.422660231590271,-0.38086241483688354,0.3373667299747467,0.7012902498245239,-0.6598359942436218,0.047051019966602325,0.026912426576018333,-0.3676201403141022,0.10454289615154266,0.003411725629121065,0.1531626284122467,0.07675367593765259,0.6288221478462219,-0.4522545337677002,-0.38294264674186707,0.18809951841831207,-0.43564674258232117,-0.3836468458175659,-0.13429208099842072,0.11992452293634415,0.013114556670188904,0.11053106933832169,0.6678870320320129,-0.012476540170609951,-0.7421277165412903,-0.5884186625480652,-0.13767142593860626,0.22976957261562347,-0.12106886506080627,0.33726251125335693,0.4780144691467285,0.014543307013809681,0.7110110521316528,0.5675921440124512,-0.2547174394130707,-0.7043424248695374,-0.10364316403865814,0.29349449276924133,0.37543320655822754,0.08424884080886841,-0.044016625732183456,-0.1158394142985344,0.2222086787223816,0.24733150005340576,-0.003085918491706252,-0.2975288927555084,-0.04071923345327377,-0.16194568574428558,0.3541948199272156,-0.6447117328643799,0.5546368956565857,-0.04074136167764664,-0.35378727316856384,-0.1157548576593399,0.4509411156177521,0.2946750819683075,0.29062432050704956,-0.5219003558158875,0.15541024506092072,-0.1659015417098999,-0.02774924971163273,0.251671701669693,0.03374216705560684,0.11428570002317429,0.17457620799541473,-0.26420676708221436,-0.07919608801603317,0.10756232589483261,-0.0165484007447958,0.1718219369649887,0.1428097039461136,-0.49900782108306885,0.12155761569738388,0.0460897721350193,-0.2462249994277954,0.5781411528587341,-0.4671255350112915,0.39728590846061707,-0.6810595393180847,-0.6320053935050964,0.5277475714683533,0.14856451749801636,-0.49715641140937805,-0.41679131984710693,0.5732744932174683,0.6613338589668274,0.25718048214912415,0.13866646587848663,0.10736303776502609,0.5367304682731628,-0.6518905162811279,-0.5101051926612854,0.5877749919891357,-0.4279792606830597,-0.019722146913409233,-0.1701248437166214,-0.14399756491184235,-0.04136515036225319,0.5870711207389832,-0.5416815876960754,-0.04822910204529762,0.5125467777252197,0.581963837146759,-0.29825323820114136,0.1311781108379364,0.11341565102338791,0.1730545312166214,-0.472650408744812,-0.06699483841657639,0.3398284614086151,0.501055121421814,0.09612781554460526,0.02598731406033039
3,-0.7844905853271484,-0.5234284996986389,-0.19009454548358917,-0.3212313950061798,-0.47265881299972534,0.14541207253932953,0.09380383044481277,0.4251304268836975,-0.7158347964286804,0.4907570779323578,-0.09852176159620285,-0.19009876251220703,0.0025142247322946787,-0.3524537682533264,0.39709022641181946,-0.5644777417182922,-0.5163823962211609,0.4581278860569,0.9471056461334229,-0.8913658261299133,0.057345546782016754,0.03506992384791374,-0.49504706263542175,0.1381666362285614,0.004787583369761705,0.20589353144168854,0.09920328855514526,0.8497470617294312,-0.6125325560569763,-0.524126410484314,0.2522895634174347,-0.5935910940170288,-0.5147015452384949,-0.17848581075668335,0.1652233898639679,0.015826856717467308,0.15183286368846893,0.9082531332969666,-0.019113339483737946,-1.0017848014831543,-0.7973007559776306,-0.1852341890335083,0.30799487233161926,-0.15954430401325226,0.45626500248908997,0.6409009099006653,0.01937944069504738,0.9582759141921997,0.7634220123291016,-0.34051334857940674,-0.9525575041770935,-0.13947328925132751,0.40092599391937256,0.512563169002533,0.11183907091617584,-0.06218148395419121,-0.15420225262641907,0.29739782214164734,0.33793705701828003,-0.008310215547680855,-0.40265727043151855,-0.05662425234913826,-0.2157730609178543,0.48050692677497864,-0.8664957880973816,0.7525016069412231,-0.054188646376132965,-0.4750230610370636,-0.16012345254421234,0.6084246635437012,0.39335739612579346,0.3857274055480957,-0.7057468295097351,0.21549230813980103,-0.22698728740215302,-0.03947090357542038,0.34090739488601685,0.04906941205263138,0.1573680192232132,0.23223261535167694,-0.35704416036605835,-0.11084473878145218,0.1426761895418167,-0.01883992925286293,0.2329792082309723,0.19703255593776703,-0.6715028882026672,0.16016623377799988,0.0651189386844635,-0.3302643597126007,0.7830877304077148,-0.6323407292366028,0.5365948677062988,-0.9140772223472595,-0.8513195514678955,0.7147442698478699,0.20357216894626617,-0.6756780743598938,-0.5631273984909058,0.7734946608543396,0.892701268196106,0.3480297327041626,0.19222484529018402,0.14929939806461334,0.7227108478546143,-0.8844954967498779,-0.6883679032325745,0.7922329902648926,-0.5756185054779053,-0.028994997963309288,-0.23225899040699005,-0.1916448473930359,-0.05500881373882294,0.7934672236442566,-0.7260310649871826,-0.06430454552173615,0.6927919983863831,0.7874219417572021,-0.4034751355648041,0.175700381398201,0.15101011097431183,0.23133312165737152,-0.6321575045585632,-0.09211607277393341,0.46258974075317383,0.6786081194877625,0.1254509687423706,0.035266559571027756
4,-0.6768936514854431,-0.45136696100234985,-0.16924896836280823,-0.2778271734714508,-0.4098758399486542,0.12367052584886551,0.08514952659606934,0.3640540838241577,-0.6158037185668945,0.4262482821941376,-0.0877733901143074,-0.16564275324344635,0.0035274478141218424,-0.3015802204608917,0.34633108973503113,-0.4908832013607025,-0.4469887912273407,0.39412015676498413,0.8168782591819763,-0.7702997922897339,0.04849129542708397,0.03134557604789734,-0.4283727705478668,0.11789385229349136,0.0020254452247172594,0.1797018200159073,0.08191816508769989,0.7309287786483765,-0.5302826762199402,-0.455940842628479,0.2150762528181076,-0.5143696069717407,-0.44536110758781433,-0.15555059909820557,0.14193518459796906,0.013295146636664867,0.13476045429706573,0.7892298698425293,-0.014362952671945095,-0.8683093786239624,-0.6914176940917969,-0.1600789725780487,0.2626912295818329,-0.141493558883667,0.3923402726650238,0.5552928447723389,0.012881075963377953,0.8284070491790771,0.6625359654426575,-0.29504719376564026,-0.818892240524292,-0.11800166964530945,0.34828460216522217,0.44678840041160583,0.0999864786863327,-0.05443494766950607,-0.1326301097869873,0.2558389902114868,0.29348984360694885,-0.007888526655733585,-0.34995508193969727,-0.04406137391924858,-0.18737414479255676,0.4150618016719818,-0.7469601631164551,0.6481287479400635,-0.043305981904268265,-0.408269464969635,-0.1389932930469513,0.5257905125617981,0.34182754158973694,0.32840394973754883,-0.6110647320747375,0.18755513429641724,-0.20005294680595398,-0.03479365259408951,0.29469335079193115,0.04688412696123123,0.13381490111351013,0.19775457680225372,-0.3104087710380554,-0.0967482253909111,0.12191421538591385,-0.01709667779505253,0.198608860373497,0.17060764133930206,-0.5803548693656921,0.13863953948020935,0.05183706060051918,-0.28337574005126953,0.6768455505371094,-0.5473089218139648,0.4621991217136383,-0.7895047664642334,-0.7394101619720459,0.6162543296813965,0.17371000349521637,-0.5879760384559631,-0.4870370328426361,0.6735155582427979,0.7698377370834351,0.30183646082878113,0.17129990458488464,0.12917199730873108,0.6215007901191711,-0.7636688351631165,-0.5942856669425964,0.6877826452255249,-0.4962294399738312,-0.026788637042045593,-0.20531761646270752,-0.16833236813545227,-0.048355575650930405,0.6828567385673523,-0.6296486854553223,-0.053396809846162796,0.596092939376831,0.6771374940872192,-0.34621572494506836,0.1546848714351654,0.12952949106693268,0.19992002844810486,-0.5470829010009766,-0.07646330446004868,0.39904922246932983,0.5866918563842773,0.10353546589612961,0.028770389035344124
5,-0.6939586400985718,-0.46486732363700867,-0.16964083909988403,-0.28667667508125305,-0.4219156801700592,0.12770086526870728,0.08683445304632187,0.37724757194519043,-0.6350141763687134,0.434763103723526,-0.087067611515522,-0.16828997433185577,0.0024756493512541056,-0.31088027358055115,0.3548968732357025,-0.5022631883621216,-0.4598527252674103,0.40463370084762573,0.8407925367355347,-0.7904879450798035,0.050547484308481216,0.031915776431560516,-0.4414876699447632,0.12070188671350479,0.005342849995940924,0.18311946094036102,0.08716117590665817,0.7549983859062195,-0.5452088713645935,-0.4672965705394745,0.22227972745895386,-0.527177631855011,-0.45772403478622437,-0.1577005833387375,0.14634166657924652,0.011341041885316372,0.1356964111328125,0.8088226914405823,-0.01705760881304741,-0.8910241723060608,-0.7073221802711487,-0.16546672582626343,0.2705176770687103,-0.1408042162656784,0.40965723991394043,0.5674533843994141,0.01630178466439247,0.8510100841522217,0.6781644225120544,-0.3033880591392517,-0.8438774347305298,-0.12285330891609192,0.35650020837783813,0.45612433552742004,0.10004588961601257,-0.057256102561950684,-0.13771580159664154,0.26715975999832153,0.30056262016296387,-0.006375675555318594,-0.3585682511329651,-0.04612293839454651,-0.19324246048927307,0.4293581545352936,-0.7676984071731567,0.6688359379768372,-0.04596596956253052,-0.4225636422634125,-0.14250797033309937,0.5416972041130066,0.3480226695537567,0.33997493982315063,-0.6259811520576477,0.19529962539672852,-0.20459747314453125,-0.03545420616865158,0.3028261363506317,0.043503742665052414,0.13840848207473755,0.20870551466941833,-0.3185071051120758,-0.1002972200512886,0.12584953010082245,-0.018148258328437805,0.20572403073310852,0.17426839470863342,-0.5960492491722107,0.14175568521022797,0.055968306958675385,-0.2923021614551544,0.6971521377563477,-0.5611085891723633,0.4769764840602875,-0.8116365075111389,-0.7566936612129211,0.635110080242157,0.17884007096290588,-0.600679337978363,-0.4981602132320404,0.6876879334449768,0.7922908067703247,0.3055732548236847,0.17039258778095245,0.13229809701442719,0.6408513784408569,-0.7856472134590149,-0.6109773516654968,0.7039415836334229,-0.512237012386322,-0.024889804422855377,-0.20707537233829498,-0.17086414992809296,-0.04641679301857948,0.7020337581634521,-0.6447535157203674,-0.05682568624615669,0.6135194301605225,0.6981074213981628,-0.3613027334213257,0.15574043989181519,0.13434357941150665,0.20257876813411713,-0.5600029230117798,-0.08299539238214493,0.41327813267707825,0.6041823029518127,0.10873599350452423,0.03230709582567215
6,-0.5563256144523621,-0.3747475743293762,-0.13798096776008606,-0.22931624948978424,-0.33852118253707886,0.10284189134836197,0.0644262358546257,0.30243539810180664,-0.5119228959083557,0.3471870422363281,-0.06771720200777054,-0.1383519172668457,-0.0016616511857137084,-0.2487483024597168,0.28044334053993225,-0.40705573558807373,-0.36723464727401733,0.32803410291671753,0.6727590560913086,-0.6382268667221069,0.042700935155153275,0.029183248057961464,-0.35290661454200745,0.09617526829242706,0.0020414628088474274,0.1459221988916397,0.06799820065498352,0.607431173324585,-0.4323546886444092,-0.3712269961833954,0.17621782422065735,-0.42034053802490234,-0.3650709390640259,-0.12434680759906769,0.11727569252252579,0.010522116906940937,0.10706844925880432,0.6477084755897522,-0.009433300234377384,-0.7109776735305786,-0.5712013244628906,-0.1332254260778427,0.22002209722995758,-0.11233030259609222,0.3280700743198395,0.45945215225219727,0.013838982209563255,0.685745894908905,0.5485528111457825,-0.24237868189811707,-0.6818827986717224,-0.10021048784255981,0.2867293059825897,0.36826446652412415,0.07709305733442307,-0.04220831021666527,-0.10765663534402847,0.2141355723142624,0.23947447538375854,-0.0014391541481018066,-0.2855822741985321,-0.03842894732952118,-0.15697091817855835,0.34472978115081787,-0.6182755827903748,0.5331404805183411,-0.03654240071773529,-0.3394988477230072,-0.11070571094751358,0.435435026884079,0.27962175011634827,0.2779935896396637,-0.5069344639778137,0.1504170149564743,-0.16048850119113922,-0.02888215333223343,0.2401299774646759,0.036667533218860626,0.10854093730449677,0.16979274153709412,-0.2565840482711792,-0.07487679272890091,0.10088147222995758,-0.015979917719960213,0.1664140522480011,0.14303317666053772,-0.47820085287094116,0.1165541484951973,0.04692535474896431,-0.23356153070926666,0.5552095770835876,-0.45363855361938477,0.3806752562522888,-0.6507251262664795,-0.6107804775238037,0.5121289491653442,0.1470237523317337,-0.4856749176979065,-0.4024498164653778,0.5528053045272827,0.6366073489189148,0.24653923511505127,0.13408160209655762,0.10382047295570374,0.513988196849823,-0.6315525770187378,-0.49206510186195374,0.5684005618095398,-0.41398483514785767,-0.018721308559179306,-0.1662832498550415,-0.13937030732631683,-0.03933604806661606,0.5651741027832031,-0.5175637006759644,-0.047539401799440384,0.4942874014377594,0.5617903470993042,-0.2875553369522095,0.1263650357723236,0.10971176624298096,0.16139987111091614,-0.4537363052368164,-0.06476268172264099,0.3303031325340271,0.48338302969932556,0.09259312599897385,0.028168315067887306
7,-0.5798882246017456,-0.38489028811454773,-0.14215542376041412,-0.2394924759864807,-0.34922876954078674,0.10747460275888443,0.0696253851056099,0.31570756435394287,-0.5311672687530518,0.36167770624160767,-0.07412146031856537,-0.1369633823633194,0.0020124062430113554,-0.256783664226532,0.29159051179885864,-0.41955825686454773,-0.38344806432724,0.33979710936546326,0.6943901777267456,-0.6592934727668762,0.044807884842157364,0.024905821308493614,-0.3679516315460205,0.10227532684803009,0.003005457343533635,0.15216079354286194,0.06947990506887436,0.6276726722717285,-0.44912922382354736,-0.38274461030960083,0.1825917363166809,-0.4339486062526703,-0.3825044333934784,-0.12984751164913177,0.118228979408741,0.008145065046846867,0.11243886500597,0.667009711265564,-0.012196245603263378,-0.7419366836547852,-0.5865009427070618,-0.13807103037834167,0.22680315375328064,-0.12027067691087723,0.3387507498264313,0.47093552350997925,0.011766580864787102,0.705600917339325,0.5659899115562439,-0.24942392110824585,-0.7036840319633484,-0.10047772526741028,0.29520848393440247,0.37843233346939087,0.08559931814670563,-0.04531502351164818,-0.11715997755527496,0.21806272864341736,0.24983784556388855,-0.007573033683001995,-0.29975321888923645,-0.04483684152364731,-0.15564662218093872,0.3510039746761322,-0.6397016048431396,0.551750659942627,-0.038874510675668716,-0.35190549492836,-0.11675811558961868,0.4493560492992401,0.28803300857543945,0.2831844091415405,-0.5213876366615295,0.15897001326084137,-0.16899025440216064,-0.031118448823690414,0.24947616457939148,0.03317836672067642,0.11317557841539383,0.17530708014965057,-0.26052597165107727,-0.07805708050727844,0.10820445418357849,-0.014669576659798622,0.17148327827453613,0.14446060359477997,-0.4963236451148987,0.1160278469324112,0.04424666985869408,-0.2405192106962204,0.5802562236785889,-0.4678461253643036,0.3939853608608246,-0.6754732131958008,-0.630106508731842,0.5288834571838379,0.15366984903812408,-0.4999323785305023,-0.413735568523407,0.5715578198432922,0.6568652391433716,0.2527744174003601,0.1451645940542221,0.10973139852285385,0.5349944829940796,-0.6514047980308533,-0.504072904586792,0.587720513343811,-0.4205223321914673,-0.023157620802521706,-0.17125451564788818,-0.1453259438276291,-0.03777407109737396,0.5858004689216614,-0.5382005572319031,-0.04606303200125694,0.5091975927352905,0.5772557854652405,-0.2949283719062805,0.1320418119430542,0.11323940753936768,0.16705439984798431,-0.46746066212654114,-0.06672971695661545,0.3426341116428375,0.5018038749694824,0.09453760087490082,0.024744713678956032
8,-0.6443566083908081,-0.43174803256988525,-0.1563088744878769,-0.26666125655174255,-0.39087820053100586,0.11944706737995148,0.07828027755022049,0.34812626242637634,-0.5874117016792297,0.4033716320991516,-0.07992179691791534,-0.15431073307991028,0.002916606841608882,-0.2882813811302185,0.32952579855918884,-0.4630492329597473,-0.42503541707992554,0.37383705377578735,0.778105616569519,-0.7338844537734985,0.04809824749827385,0.03068411350250244,-0.4089140295982361,0.11082371324300766,0.0061810617335140705,0.1693127304315567,0.08077245950698853,0.6984385251998901,-0.503291130065918,-0.43176114559173584,0.20474958419799805,-0.48794111609458923,-0.42475369572639465,-0.14517877995967865,0.13648469746112823,0.010343938134610653,0.12391793727874756,0.747454822063446,-0.015438169240951538,-0.823817789554596,-0.6555968523025513,-0.1527870148420334,0.2505977749824524,-0.1315019577741623,0.3795446753501892,0.5256419777870178,0.014053251594305038,0.7875118255615234,0.6265721917152405,-0.2804633677005768,-0.7823981642723083,-0.11247806996107101,0.3291100263595581,0.42361512780189514,0.09267682582139969,-0.05184812843799591,-0.12663081288337708,0.2466864436864853,0.27878284454345703,-0.004946200177073479,-0.3331815302371979,-0.04250272735953331,-0.17907805740833282,0.39696773886680603,-0.7123897671699524,0.6197146773338318,-0.04334267973899841,-0.3916498124599457,-0.13134978711605072,0.5006236433982849,0.32042354345321655,0.3146360218524933,-0.5793924331665039,0.17913945019245148,-0.1879374086856842,-0.031740281730890274,0.28287196159362793,0.04170076921582222,0.13085511326789856,0.19368742406368256,-0.29640868306159973,-0.09136398881673813,0.11677292734384537,-0.016258323565125465,0.19115887582302094,0.16273662447929382,-0.5542981624603271,0.12882594764232635,0.05352628603577614,-0.2683030962944031,0.6446806192398071,-0.5194273591041565,0.44066110253334045,-0.7505738735198975,-0.7001351714134216,0.5865694880485535,0.16791421175003052,-0.5573487281799316,-0.4637039005756378,0.6383029818534851,0.7319297790527344,0.2839370667934418,0.15986359119415283,0.12387965619564056,0.5928364992141724,-0.7256912589073181,-0.5633295774459839,0.6522705554962158,-0.47282105684280396,-0.02389700338244438,-0.19285038113594055,-0.1580507755279541,-0.04376886039972305,0.6503053307533264,-0.5975010991096497,-0.052951935678720474,0.5700664520263672,0.6458233594894409,-0.33505457639694214,0.1457153856754303,0.12270209938287735,0.18862313032150269,-0.5177628397941589,-0.07628638297319412,0.3806670308113098,0.5609599351882935,0.10255345702171326,0.027904577553272247
9,-0.46220338344573975,-0.31249311566352844,-0.11732949316501617,-0.1939169317483902,-0.2830432951450348,0.08176534622907639,0.059877265244722366,0.25486645102500916,-0.4238208532333374,0.2864569425582886,-0.06014498323202133,-0.10898260772228241,-0.0016920480411499739,-0.20744575560092926,0.23559799790382385,-0.337878555059433,-0.305093377828598,0.2664969861507416,0.5599578619003296,-0.5238782167434692,0.03390813246369362,0.016583019867539406,-0.29362383484840393,0.0838470607995987,0.0010839583119377494,0.12111525982618332,0.05608789995312691,0.5003735423088074,-0.36428025364875793,-0.30785104632377625,0.1497126966714859,-0.35488924384117126,-0.30909374356269836,-0.10582248121500015,0.09436243027448654,0.007722512353211641,0.09011279791593552,0.5397024750709534,-0.008759754709899426,-0.5896064043045044,-0.47342339158058167,-0.11128657311201096,0.17810717225074768,-0.09663795679807663,0.2712474763393402,0.37852388620376587,0.013883255422115326,0.5682401657104492,0.4532899558544159,-0.202327162027359,-0.5587047934532166,-0.08167371153831482,0.23652255535125732,0.3077141046524048,0.06621052324771881,-0.03445741906762123,-0.09336327016353607,0.1788826882839203,0.20389294624328613,-0.006201342213898897,-0.23711393773555756,-0.03186831250786781,-0.1284145712852478,0.2886247932910919,-0.5085999965667725,0.44359859824180603,-0.028694411739706993,-0.28127843141555786,-0.09585367888212204,0.3593192398548126,0.2362593561410904,0.22649826109409332,-0.41831502318382263,0.12756924331188202,-0.13447143137454987,-0.02141384594142437,0.1998671591281891,0.03362957760691643,0.09188155084848404,0.13797734677791595,-0.2154679000377655,-0.06418275088071823,0.08294598758220673,-0.011015239171683788,0.13900405168533325,0.1150515228509903,-0.3981795907020569,0.09783071279525757,0.03892854228615761,-0.19170190393924713,0.4681828022003174,-0.3737979829311371,0.3205910623073578,-0.5425446629524231,-0.5009722113609314,0.4251558780670166,0.11919072270393372,-0.4038105905056,-0.3347317576408386,0.4597475230693817,0.5244885087013245,0.20470067858695984,0.11287843436002731,0.08988680690526962,0.42671024799346924,-0.5236424207687378,-0.40432167053222656,0.46951526403427124,-0.34255367517471313,-0.0196165032684803,-0.13543899357318878,-0.1105596125125885,-0.030851440504193306,0.4660952091217041,-0.4292648136615753,-0.03510310873389244,0.41238316893577576,0.46414914727211,-0.24161507189273834,0.10639022290706635,0.0860648900270462,0.14043846726417542,-0.3745209574699402,-0.05798595771193504,0.27104711532592773,0.4040331244468689,0.07335623353719711,0.02084697224199772
