	input//#MasterChefMx.edges	input//#BuenFinSeguro.edges	input//Chile.edges	input//#SiguesTuLopez.edges	input//#Elecciones2020.edges	input//#JusticeForJohnnyDepp.edges	input//Worlds2020.edges	input//#Fakeministas.edges	input//#TarjetaRosa.edges	input//Viena.edges	input//#TheMandalorian.edges	input//#UnPeligroParaMexico.edges	input//Halloween.edges	input//#1MTrajeados.edges	input//#LordMontajes.edges	input//KAROL.edges	input//Coco.edges	input//#POSITIONS.edges	input//#nosfaltajorge.edges	input//Maluma.edges	input//Pfizer.edges	input//#SoloLasMujeresMenstruan.edges	input//#OfrendaEdomex.edges	input//#XSXFridgeSweeps.edges	input//#LaBrujaDelPalacio.edges	input//#ImolaGP.edges	input//Bob_Esponja.edges	input//FONDEN.edges	input//SystemofaDown.edges	input//Rayados.edges	input//#MatriomonioIgualitarioPuebla.edges	input//Trump.edges	input//Censura.edges	input//DiaDeMuertos.edges	input//#HappyAuronDay.edges	input//#CovidDerrotaAPuebla.edges	input//#RatitaNoEstasSolo.edges	input//Pumas.edges	input//#Confetti.edges	input//#TrumpvsBiden.edges	input//Manchester_United.edges	input//#Temblor.edges	input//#JusticiaParaAlexis.edges	input//Greta.edges	input//#FelizMartes.edges	input//Chivas.edges	input//#FelizMiercoles.edges	input//Yakult.edges	input//#ByeByeTrump.edges	input//#SerieMundial.edges
input//#OfrendaEdomex.edges	12.93736415533444	1.0549823209722622	12.722833904630795	11.729539681511662	7.506001837640239	9.295220374109194	8.847653307197021	9.790426297265821	0.9536133888716769	7.635131364142559	10.099893878425814	18.718968178104888	8.201836367659975	11.898715221316099	14.627066440571237	17.8582335362394	15.075563869568489	6.490158497089075	6.681537847720161	10.373820243430366	6.949084096274351	9.185637240627228	0	1.8759525370827632	18.205595194669044	9.82712159567755	5.786667647900676	9.22796960740584	7.714574870196981	11.526113134267524	17.606850758971348	6.952022060961288	7.543872118860904	7.4436288448617205	12.429521093248312	12.241653473051079	10.573817989654934	9.944215094693197	10.687638131900659	8.239399240165913	7.070994995452776	7.110737850135321	11.035713898938686	5.873967236028403	7.945869225347452	10.672063492726146	16.952797104952054	5.742796548102572	10.826961863894388	8.942973960486222
input//#XSXFridgeSweeps.edges	14.011527646365096	2.3415806478793253	13.796997395661448	12.803703172542319	8.32769183981326	10.317901464927706	9.749761739440462	10.864589788296476	1.8462320493114894	8.49571514132745	10.950007902145092	19.793131669135544	9.011416386522505	12.972878712346754	15.70122993160189	18.93239702727006	16.149727360599144	7.476895954132913	7.63239359858289	11.329353398129648	8.023247587305008	10.158336094671187	1.8759525370827632	0	19.279758685699704	10.71392940969408	6.787637253349494	10.302133098436494	8.527085684626098	12.586861992902517	18.681014250002004	7.834203856266777	8.449412515035634	8.05446232062064	13.503684584278968	13.315816964081733	11.647981480685589	10.95245364919573	11.761801622931316	8.77262038138858	7.862361486748047	7.7614140557203175	12.109877389969341	6.572191799807771	8.562411701699999	11.746112122421952	18.026960595982718	6.641955657929097	11.672938478125062	9.685663398689837
input//#LaBrujaDelPalacio.edges	5.336800534395689	17.704477200055045	5.646764675805861	6.476055513157383	10.95206684588644	8.97888974100626	9.529996946259242	8.53891880180059	18.78067543999535	10.814867854300385	8.419875348423606	0.7437373766730602	10.284016959374517	6.3188344658424755	3.5785287540978095	1.796184711654747	4.403771377222495	11.802862731566789	11.647365087116809	7.950405287570051	11.256511098394693	9.121422591028516	18.205595194669044	19.279758685699704	0	8.565829276005623	12.493569778304554	9.007131099379743	10.752673001073605	6.760444447471696	0.9447953621115781	11.447835065318507	10.83034617066407	11.275385033282356	5.776074101420734	6.0895793939646	7.723431852907438	8.327305036503974	7.517957062768384	10.507138304311123	11.435605613197314	11.54471043654034	7.172610483622302	12.707566885891929	10.717346983999704	7.5336465632777525	2.6483360532623537	12.637803027770605	7.620456459725146	9.59409528700987
input//#ImolaGP.edges	3.7229473404028157	9.13864792404942	3.983540677260227	2.570967763076201	3.96993917071581	2.3705138088907787	1.7448107022917971	2.158603984119017	10.233963622116892	3.9237867996561624	2.762173205522754	9.079202259441463	4.317490512651821	3.401895258757867	5.287182868784023	8.263917054916536	6.688962963018645	4.051905821252746	3.884487977263838	2.73501148890713	3.7958318118818473	2.497047989579204	9.82712159567755	10.71392940969408	8.565829276005623	0	4.261429971467853	2.407361023469771	3.065272901092622	2.015458328646109	7.9670848403079235	3.8748800113198847	2.9414339397437352	4.172307523350315	3.3722729484099556	3.9928463022247938	2.5317404624894495	1.459993001448453	2.675056817579517	4.286157213510187	3.1402679882239424	3.5121994607787856	2.1848807006029434	4.9738699681038545	2.158350290300711	1.8468618412983595	7.465862573519138	4.417401213274053	3.363884185298363	1.2469904763082735
input//Bob_Esponja.edges	7.293827063727039	5.446472846775748	7.009360142311953	6.044112905212286	2.559524873590873	4.1825839633847774	3.395415158797765	4.127986987653914	6.288554007645142	2.7402780525416137	4.689135876703659	13.007774779545143	3.3314280204940374	6.25664460813822	8.955754178881538	12.148191214340233	9.522249964951921	1.7254981291468148	2.2153154617446225	5.295857071196111	1.8128775622162476	4.033717331174131	5.786667647900676	6.787637253349494	12.493569778304554	4.261429971467853	0	3.634397637567059	2.5165887740591955	5.856413968463096	11.907156937065173	2.482189636773315	2.0244549281760267	3.6673790732322358	6.7753891580493555	6.761489092046959	4.886455260895832	4.254715503604473	5.1629068507444265	3.9920032666325986	2.200277272682542	2.3892384400582336	5.322240136619846	2.695498038948314	3.0576237148744596	5.133252183829576	11.239323342633226	1.5520066633210567	5.28954087360796	3.4203231030944545
input//FONDEN.edges	3.8579611786934507	8.726851612791837	4.075213846918337	2.5834643910941653	3.375004302174535	2.0087294839200562	2.4114443343988885	1.278916670845688	9.80304985273214	2.977535139828448	2.8975600559950245	9.534847043705094	3.3197775697342866	2.7968981075551915	5.521983009676284	8.63026392883356	7.407816393108277	3.224763241645478	2.886384018367024	3.2949621404927414	2.711630956896535	1.839805414116832	9.22796960740584	10.302133098436494	9.007131099379743	2.407361023469771	3.634397637567059	0	2.5631424083485075	3.0738092362284877	8.378881151565514	3.307047636589811	2.1352611044232646	3.9258619313065086	3.4845395340739342	3.2809750357827587	1.414234235620727	1.9132548720609903	2.176169696590513	3.9437074833033505	2.897660887767612	2.997581790475957	2.117543861038957	4.3240558752309415	3.1324420543119946	2.63221275130451	7.724827497546226	3.7910602560957076	3.1235047320755345	2.1698369184042607
input//SystemofaDown.edges	5.657826077199967	7.258464628226926	5.278792122158049	4.297894928274156	2.3024139925768203	2.7999140939466534	2.323286197600757	2.773263038603006	8.202596437064987	1.9064226930238428	3.631437576148814	11.266045984509448	2.836532659415498	4.722368074283955	7.214868123110489	10.405311342643955	8.075061257732411	2.373309866999664	2.2429042235977423	4.268307887035602	2.119977289125241	3.099719307127738	7.714574870196981	8.527085684626098	10.752673001073605	3.065272901092622	2.5165887740591955	2.5631424083485075	0	4.45147626060931	10.156903334112103	2.105377227993156	1.9679730442048404	3.5833922878622224	5.199068837389474	5.378091266203414	3.3804948633433693	2.9639750426580016	3.954602579385218	3.72250341133787	1.920244352302513	2.129414518699722	3.9332606199293063	3.1231942587864756	2.4219052911593786	3.7055779254006627	9.49987491135662	2.355106846221438	3.7980315376174874	2.2402658383979936
input//Rayados.edges	2.9035190810291693	11.011580507257861	2.953880014847246	1.8159190658551043	4.673713645252241	3.8046804386246302	2.900724861662466	2.9117660805192673	12.087778747198165	4.813826226158229	3.5784848500454385	7.278283043349137	4.762501093222256	2.7363139204027997	3.53371865433535	6.402254614801698	5.208846288120591	5.337186040644187	5.407247863926455	2.4819751071202103	4.854174970164955	2.746463179169089	11.526113134267524	12.586861992902517	6.760444447471696	2.015458328646109	5.856413968463096	3.0738092362284877	4.45147626060931	0	6.179539787328748	5.527838948009215	4.263574827403127	4.6430371258039305	2.139684859219998	2.8004028371938965	2.721471346648055	2.1589170893885403	1.9894962561275684	4.608492401340554	4.89444920596664	5.006973634632084	2.6373629357952604	6.08895410001807	4.067292459034084	1.452123142748283	5.5680076678701	6.131489492364999	2.69783039867981	3.0124278633225305
input//#MatriomonioIgualitarioPuebla.edges	4.828379222639527	17.105732764357345	4.971020927813568	5.8773110774596855	10.353322410188744	8.392476899766882	8.931252510561544	7.89759903674556	18.18193100429765	10.228455013061009	8.0810055652732	1.236711451652548	9.697604118135141	5.7081355376552505	2.979784318400114	1.1677924310439995	4.103527379542011	11.204118295869094	11.051215468541862	7.3516608518723565	10.657766662696998	8.522678155330821	17.606850758971348	18.681014250002004	0.9447953621115781	7.9670848403079235	11.907156937065173	8.378881151565514	10.156903334112103	6.179539787328748	0	10.861422224079128	10.23160173496637	10.676640597584662	5.177329665723038	5.383377276491866	7.065276393345331	7.728560600806276	6.919212627070687	9.908393868613427	10.84919277195794	10.958297595300966	6.586197642382924	12.10882245019423	10.118602548302006	6.934902127580056	2.3031025104048113	12.039058592072912	7.034043618485767	8.995350851312171
input//Trump.edges	6.208227039076554	6.466584918020835	5.994811842354131	5.064972567674961	2.214853111927686	3.0553560099114843	3.3451632331689027	3.454097901479692	7.440043627829292	2.063534200902036	3.9335720878986886	11.962040066559101	2.8779214854115667	5.354795768956949	8.025645114791917	11.102456501354187	8.830971980348373	2.0213595942463227	2.1017509669584338	5.373842047445885	2.3764977269416843	3.7708763775134733	6.952022060961288	7.834203856266777	11.447835065318507	3.8748800113198847	2.482189636773315	3.307047636589811	2.105377227993156	5.527838948009215	10.861422224079128	0	2.5707249951482396	4.232715187999411	6.157915896936765	6.022417764221469	4.205367095195184	3.777779517363522	4.80530288369458	3.971060255110191	1.9323282105939712	2.109386646725754	4.431773914197462	3.1971547395638393	2.923724746463823	4.649089370939612	10.192756739715945	2.161466359511463	4.371306670959622	3.193912530003994
input//Censura.edges	5.61844788192723	7.043748589943175	5.347584880625815	4.354290657506687	2.1015175709102767	3.4209269991721754	2.271137006398068	2.8418391261281917	8.011009547923864	1.956968726664152	3.597742474186222	11.343719154099912	2.528200596080506	4.548041560322095	7.258962514323685	10.482984512234419	8.109792549596314	2.1947733962269638	2.080525586540294	3.646957657869289	1.2479005822446574	2.5980355744733505	7.543872118860904	8.449412515035634	10.83034617066407	2.9414339397437352	2.0244549281760267	2.1352611044232646	1.9679730442048404	4.263574827403127	10.23160173496637	2.5707249951482396	0	2.4685891695078235	5.153258911050639	4.8888351352060075	3.42485883015286	2.715687267881222	3.6169370404713477	2.69253501695443	1.8149318449011227	2.01204293378916	3.801761817758532	2.5578025347093614	2.482384327416309	3.5073247769829057	9.577548080947086	2.5614798463285635	3.4642096696952542	2.3165221114452423
input//DiaDeMuertos.edges	6.225146149635804	6.7745184643772065	5.860421770545801	4.852242462893362	3.0187260917505268	5.122401176337095	3.0471105234733336	4.779753411494207	7.833046641687217	3.37874831842719	4.824575615333869	11.788758016718198	3.345280758038854	5.388621609824933	7.696856279184549	10.928023374852705	8.292135282147589	3.7498580799471055	4.228562441496429	3.388824185375252	3.1804868417509544	2.8869030228029557	7.4436288448617205	8.05446232062064	11.275385033282356	4.172307523350315	3.6673790732322358	3.9258619313065086	3.5833922878622224	4.6430371258039305	10.676640597584662	4.232715187999411	2.4685891695078235	0	5.499310931861624	5.311443311664389	5.001773222665483	3.5823687860813456	3.8212175241178956	2.3558374923643868	3.1043137222477473	3.5044596639818146	5.230548062265029	2.852461187030681	3.5727375632335936	3.8108221606550927	10.022586943565374	4.369724972224904	3.743039259544198	3.4590388543993678
input//#HappyAuronDay.edges	2.2328065352896664	11.92840309863431	3.0826197086872043	1.7254363073005368	5.307798974067439	4.093245601663086	4.064433770269641	3.753083662565715	13.004601338574615	5.565812774749312	4.044778590935505	6.289447084856579	5.342406944320917	1.8200048756244744	2.289094613743183	5.428712442991086	4.954930759023348	6.082283965523608	6.199372632416577	2.4821153907846476	5.745813190017695	3.3675977243107735	12.429521093248312	13.503684584278968	5.776074101420734	3.3722729484099556	6.7753891580493555	3.4845395340739342	5.199068837389474	2.139684859219998	5.177329665723038	6.157915896936765	5.153258911050639	5.499310931861624	0	1.6930269298404004	2.8598252465347245	2.9946381218972857	1.8351179303380583	5.14915195622406	5.718432637531616	5.8770892855856	2.6693075353880054	6.961040226589423	5.28268915639429	2.4244937583959585	4.76343404952627	6.9199049959761485	3.0570006307292634	4.105795320952686
input//#CovidDerrotaAPuebla.edges	2.7013344148974063	11.740535478437074	2.7702871938000015	1.8411879795497117	5.49321421073168	4.136754644861656	4.548392193680274	3.654720719443535	12.816733718377382	5.1623412728229265	4.493401457214567	6.537397712274325	4.747065378345379	1.1730821786714811	3.0873230261288462	5.61658006318832	5.4613396030530845	6.1245550796437245	5.925706973526826	2.865938649254852	5.361862029444943	3.354199813738413	12.241653473051079	13.315816964081733	6.0895793939646	3.9928463022247938	6.761489092046959	3.2809750357827587	5.378091266203414	2.8004028371938965	5.383377276491866	6.022417764221469	4.8888351352060075	5.311443311664389	1.6930269298404004	0	2.521068123326268	3.369208302513141	1.9626930348381848	4.88468696981333	5.80983117824639	6.0528377379888445	2.939734882313912	6.962992259281475	5.49973156707753	2.9006401863808313	5.0270836144356545	6.86189604191661	2.57178800922149	4.525555973146173
input//#RatitaNoEstasSolo.edges	3.1207697820099503	10.072699995040928	3.2705996578021805	1.7810993808489883	4.642536438970497	2.263067470851922	3.2604056947258573	1.3092416758121537	11.148898234981237	3.8388517135147944	3.4044357932947564	8.251147797232786	3.946189497033883	1.9382375228438953	4.488406416082207	7.3187078332672835	6.73030694499664	4.523527860402984	4.044031356763865	3.7140987065239197	3.907910795515154	2.73999244525883	10.573817989654934	11.647981480685589	7.723431852907438	2.5317404624894495	4.886455260895832	1.414234235620727	3.3804948633433693	2.721471346648055	7.065276393345331	4.205367095195184	3.42485883015286	5.001773222665483	2.8598252465347245	2.521068123326268	0	2.4501404344658613	2.6041953706572056	4.657775923003021	4.138976570947166	4.133779030243449	1.6614971638309686	5.5398345461858245	3.794014511632322	2.70131415802071	6.378979115297129	5.016550673523997	3.0786836269438176	2.791005778809636
input//Pumas.edges	3.2214849545942825	9.377172163551071	3.4680149378208522	2.0028009511552622	3.2913530620326346	2.1499234653079693	1.4961792660699162	2.120013367779008	10.453370403491375	3.4047654619076626	2.3200296263243065	8.84067801993982	3.827216973770152	2.934894253734803	4.924636236155408	8.025082659521308	6.552743614325644	3.522170308561846	3.8178531392273793	2.7049025033264447	3.578807629865337	1.947433778670754	9.944215094693197	10.95245364919573	8.327305036503974	1.459993001448453	4.254715503604473	1.9132548720609903	2.9639750426580016	2.1589170893885403	7.728560600806276	3.777779517363522	2.715687267881222	3.5823687860813456	2.9946381218972857	3.369208302513141	2.4501404344658613	0	1.788614090207675	3.604362341798823	3.26379490602172	3.301110172443758	1.8680193550346367	4.498048530429043	2.702302771161953	1.3599487772199923	7.203718534008484	4.4231467608345865	2.823028798331431	1.6161336793851462
input//#Confetti.edges	2.815501447017578	10.186520137286658	3.2199134963229126	1.7889120959277935	4.010249238972478	3.1815038679257612	2.7824018265724946	2.887743002338263	11.26271837722696	4.311721832836373	3.1862724256167883	8.031330046204225	4.069873564577201	2.232806982626159	3.9665920917505852	7.1705954043387345	5.659407285086257	4.595444019621637	4.828507545402854	1.7652137738825622	4.368778152950504	1.8193316952947163	10.687638131900659	11.761801622931316	7.517957062768384	2.675056817579517	5.1629068507444265	2.176169696590513	3.954602579385218	1.9894962561275684	6.919212627070687	4.80530288369458	3.6169370404713477	3.8212175241178956	1.8351179303380583	1.9626930348381848	2.6041953706572056	1.788614090207675	0	3.9142053302836857	4.113581357674516	4.466511925571523	2.517889963106539	5.2299240090417145	3.870299078120582	1.614071357679948	6.265158973051399	5.304624309393152	2.250003160557718	2.845822719187601
input//#TrumpvsBiden.edges	5.812783879729367	8.047409115221582	5.0271859989651935	4.360960863642873	2.7228897451974228	4.925386198961834	3.294356926264094	4.792218072591596	8.727420807033917	3.315170683433741	4.704697459236293	11.020511287746965	2.69940121886957	5.092435490526817	7.07471883487649	10.159776645881472	7.377106979210565	4.18259954929372	4.378368950259561	3.7131618470214045	3.340480885127259	3.347868034687236	8.239399240165913	8.77262038138858	10.507138304311123	4.286157213510187	3.9920032666325986	3.9437074833033505	3.72250341133787	4.608492401340554	9.908393868613427	3.971060255110191	2.69253501695443	2.3558374923643868	5.14915195622406	4.88468696981333	4.657775923003021	3.604362341798823	3.9142053302836857	0	3.5064232455838615	3.3503691355688314	4.908215036257406	2.9574602888515127	4.142806539028529	3.5101924142222325	9.254340214594137	4.497207468409978	2.915693967612992	3.840149266203541
input//Manchester_United.edges	6.243840938874251	6.528159655244278	5.9346359089134	4.986148740105049	2.254471398197795	2.9750149858454185	2.294780713201805	3.4247945347282247	7.559016562320782	2.4652602069001626	3.5840653825407505	11.949810614437908	3.28951275811011	5.35785805677867	7.898023965018216	11.090227049232997	8.53595564393471	2.1560400212458917	2.3425061368177023	4.271720046269534	2.256634797136548	3.067092505292351	7.070994995452776	7.862361486748047	11.435605613197314	3.1402679882239424	2.200277272682542	2.897660887767612	1.920244352302513	4.89444920596664	10.84919277195794	1.9323282105939712	1.8149318449011227	3.1043137222477473	5.718432637531616	5.80983117824639	4.138976570947166	3.26379490602172	4.113581357674516	3.5064232455838615	0	1.68827553504852	4.352055469457359	2.6319523820217454	1.690036666063909	4.068034672218576	10.16459910923467	2.211087461310713	4.170470600337604	2.2777910802007613
input//#Temblor.edges	6.325259508423028	6.685111068984791	6.044020814230099	5.095399130072131	2.3398886640631136	3.2839758069757714	2.5848483012108145	3.6048451982829968	7.582169972331879	2.5285972491473454	3.419191311760065	12.058915437780934	3.3405204991582504	5.3882734739335545	8.007878321830757	11.199331872576023	8.727536078577366	2.177654798600435	2.001742036325131	4.670808093116815	2.373839712278992	3.210392100854981	7.110737850135321	7.7614140557203175	11.54471043654034	3.5121994607787856	2.3892384400582336	2.997581790475957	2.129414518699722	5.006973634632084	10.958297595300966	2.109386646725754	2.01204293378916	3.5044596639818146	5.8770892855856	6.0528377379888445	4.133779030243449	3.301110172443758	4.466511925571523	3.3503691355688314	1.68827553504852	0	4.428802298708073	2.4310163339789668	2.521546593929983	4.291973109130931	10.265546540262402	2.316942347027244	4.2457350400957345	2.6292686284388616
input//#JusticiaParaAlexis.edges	2.0449746270754097	10.534595904324684	3.2050445210287624	1.3866319710420356	4.981853330563166	1.8922250715727802	3.22291555903836	1.928504607911563	11.610794144264991	4.361056383121166	2.500462238898636	7.686815484862896	4.396589650693805	2.052424878803067	4.126107066461954	6.883740263500225	6.37389519160325	4.979117255665029	4.614240873115965	3.910873208327268	4.4319364174289	2.833352965537655	11.035713898938686	12.109877389969341	7.172610483622302	2.1848807006029434	5.322240136619846	2.117543861038957	3.9332606199293063	2.6373629357952604	6.586197642382924	4.431773914197462	3.801761817758532	5.230548062265029	2.6693075353880054	2.939734882313912	1.6614971638309686	1.8680193550346367	2.517889963106539	4.908215036257406	4.352055469457359	4.428802298708073	0	6.022978097565417	3.768529691963603	2.336003708140989	6.142616642711359	5.467921732040244	3.3592016624654812	2.706714330035908
input//Greta.edges	7.466852470060006	5.6819771110840716	7.22480559585368	6.231511372734549	2.711312169750201	5.109417483660323	3.6873098482159454	4.927077471770424	6.361988802896408	2.813417862105925	5.078948022707121	13.220939869327774	3.1172626207659957	6.629196131150175	9.14176120468107	12.360205227462279	9.577535560791372	2.720900942596897	3.350406886381399	5.268336938119372	2.6560777455569493	4.015098938510691	5.873967236028403	6.572191799807771	12.707566885891929	4.9738699681038545	2.695498038948314	4.3240558752309415	3.1231942587864756	6.08895410001807	12.10882245019423	3.1971547395638393	2.5578025347093614	2.852461187030681	6.961040226589423	6.962992259281475	5.5398345461858245	4.498048530429043	5.2299240090417145	2.9574602888515127	2.6319523820217454	2.4310163339789668	6.022978097565417	0	3.7747336791472077	5.249947652877254	11.454768796174948	3.030767096988461	5.149052795221241	3.9366157745323758
input//#FelizMartes.edges	5.658352169854084	7.267536138572063	5.537374246109088	4.3238781839706935	3.0713781577465356	2.6632045919565934	1.7117423874413045	2.9065584350956453	8.261870907498661	3.1806504117960865	3.200088572362561	11.23071996743555	3.841053294003543	4.966988541223616	7.307523533271196	10.378184664243285	8.095285036026366	3.0893285342332177	3.152811722597786	3.883210093784539	2.976987586765293	3.2674227702555445	7.945869225347452	8.562411701699999	10.717346983999704	2.158350290300711	3.0576237148744596	3.1324420543119946	2.4219052911593786	4.067292459034084	10.118602548302006	2.923724746463823	2.482384327416309	3.5727375632335936	5.28268915639429	5.49973156707753	3.794014511632322	2.702302771161953	3.870299078120582	4.142806539028529	1.690036666063909	2.521546593929983	3.768529691963603	3.7747336791472077	0	3.4203112180093096	9.556820538730461	3.0736772385026856	4.33222832313419	1.8174168608343004
input//Chivas.edges	3.069940562531234	10.170830636777296	2.725113006942732	1.7588258005412	3.6675355053291825	3.2291489793468697	2.114432252038484	2.694661522273428	11.247028876717598	4.223116381168693	3.005173007633084	8.047019546713592	4.0071247876727	2.7583349373426724	4.120836828652011	7.235971382010173	5.556869709621174	4.564078274204458	4.737100495084136	1.9029180605347402	4.29463172685218	2.282532072713995	10.672063492726146	11.746112122421952	7.5336465632777525	1.8468618412983595	5.133252183829576	2.63221275130451	3.7055779254006627	1.452123142748283	6.934902127580056	4.649089370939612	3.5073247769829057	3.8108221606550927	2.4244937583959585	2.9006401863808313	2.70131415802071	1.3599487772199923	1.614071357679948	3.5101924142222325	4.068034672218576	4.291973109130931	2.336003708140989	5.249947652877254	3.4203112180093096	0	6.414607256497352	5.420368844521686	2.1836780627815107	2.235341806723696
input//#FelizMiercoles.edges	4.2226010717198275	16.45167911033806	4.2299632003212695	5.247233572762678	9.699268756169458	7.808226286220154	8.370172919386185	7.23549922509889	17.527877350278366	9.53124545465527	7.658435286914987	3.1357916380664577	9.015544209460215	5.288713814528767	2.813455015705695	2.142887211901664	2.6824713252063077	10.55006464184981	10.39456699739983	6.69760719785307	10.003713008677716	7.891393732411923	16.952797104952054	18.026960595982718	2.6483360532623537	7.465862573519138	11.239323342633226	7.724827497546226	9.49987491135662	5.5680076678701	2.3031025104048113	10.192756739715945	9.577548080947086	10.022586943565374	4.76343404952627	5.0270836144356545	6.378979115297129	7.203718534008484	6.265158973051399	9.254340214594137	10.16459910923467	10.265546540262402	6.142616642711359	11.454768796174948	9.556820538730461	6.414607256497352	0	11.385004938053624	6.3540221178576575	8.393856055947253
input//Yakult.edges	7.369571988435993	5.335490226888655	7.155041737732354	6.17420831784045	2.533155920675014	4.007016526466203	3.6381841193700275	4.299133114125562	6.230818114970576	2.6220479012544557	4.626531323509095	13.15117601120645	3.8414910822217174	6.374828007260243	9.085748961261833	12.290441369340954	9.843778949902825	1.4786297874788057	1.775643075079324	5.72889352380403	2.5265859375923623	4.116265736277789	5.742796548102572	6.641955657929097	12.637803027770605	4.417401213274053	1.5520066633210567	3.7910602560957076	2.355106846221438	6.131489492364999	12.039058592072912	2.161466359511463	2.5614798463285635	4.369724972224904	6.9199049959761485	6.86189604191661	5.016550673523997	4.4231467608345865	5.304624309393152	4.497207468409978	2.211087461310713	2.316942347027244	5.467921732040244	3.030767096988461	3.0736772385026856	5.420368844521686	11.385004938053624	0	5.214826486251516	3.7199673922192473
input//#ByeByeTrump.edges	3.5998747583838964	10.342325409752902	2.505695714836781	2.499335285702995	3.4459132398318246	3.738046536264743	3.3042744143055995	3.725261624364998	11.314983430762393	3.633205552353643	4.033401550482937	8.13466146096574	3.125511127430355	2.7749126951870933	4.328944063087484	7.275077895760826	5.103870757669026	4.778063947103636	4.719009094321706	2.5820338573610337	4.45735205344609	2.5186433771190377	10.826961863894388	11.672938478125062	7.620456459725146	3.363884185298363	5.28954087360796	3.1235047320755345	3.7980315376174874	2.69783039867981	7.034043618485767	4.371306670959622	3.4642096696952542	3.743039259544198	3.0570006307292634	2.57178800922149	3.0786836269438176	2.823028798331431	2.250003160557718	2.915693967612992	4.170470600337604	4.2457350400957345	3.3592016624654812	5.149052795221241	4.33222832313419	2.1836780627815107	6.3540221178576575	5.214826486251516	0	3.485324205072413
input//#SerieMundial.edges	4.439116643332667	8.203336305904628	4.5068897353219395	3.200325970828948	3.0584328919321786	2.2219153457744687	1.0475699321373366	2.2633133126255753	9.301653555026476	3.3817507076786177	2.888585507647414	10.107468270445713	3.976865525633823	3.8859549996107603	6.114547363415304	9.246733628580223	7.498518677130704	3.209431575697405	3.1992410079098095	2.912284885477427	3.165922160007383	2.142055069556682	8.942973960486222	9.685663398689837	9.59409528700987	1.2469904763082735	3.4203231030944545	2.1698369184042607	2.2402658383979936	3.0124278633225305	8.995350851312171	3.193912530003994	2.3165221114452423	3.4590388543993678	4.105795320952686	4.525555973146173	2.791005778809636	1.6161336793851462	2.845822719187601	3.840149266203541	2.2777910802007613	2.6292686284388616	2.706714330035908	3.9366157745323758	1.8174168608343004	2.235341806723696	8.393856055947253	3.7199673922192473	3.485324205072413	0
