	input//#ImolaGP.edges	input//#BuenFinSeguro.edges	input//Maluma.edges	input//KAROL.edges	input//#UnPeligroParaMexico.edges	input//#SiguesTuLopez.edges	input//#MasterChefMx.edges	input//SystemofaDown.edges	input//Halloween.edges	input//Worlds2020.edges	input//Chile.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#Elecciones2020.edges	input//Rayados.edges	input//Viena.edges	input//#TarjetaRosa.edges	input//#Fakeministas.edges	input//Pfizer.edges	input//#JusticeForJohnnyDepp.edges	input//#TheMandalorian.edges	input//#POSITIONS.edges	input//#LordMontajes.edges	input//Trump.edges	input//#LaBrujaDelPalacio.edges	input//Coco.edges	input//FONDEN.edges	input//#RatitaNoEstasSolo.edges	input//#XSXFridgeSweeps.edges	input//#JusticiaParaAlexis.edges	input//#1MTrajeados.edges	input//#CovidDerrotaAPuebla.edges	input//Censura.edges	input//#OfrendaEdomex.edges	input//DiaDeMuertos.edges	input//#SoloLasMujeresMenstruan.edges	input//#HappyAuronDay.edges	input//#Confetti.edges	input//#FelizMartes.edges	input//Pumas.edges	input//Chivas.edges	input//#nosfaltajorge.edges	input//Bob_Esponja.edges	input//#FelizMiercoles.edges	input//Yakult.edges	input//Manchester_United.edges	input//#SerieMundial.edges	input//#ByeByeTrump.edges	input//Greta.edges	input//#TrumpvsBiden.edges	input//#Temblor.edges
input//#1MTrajeados.edges	0.28492083010137514	0.4421924885172873	0.18829891928240072	0.15432966970466822	0.1767574594302086	0.1488568665699369	0.16321862154531874	0.3911018865449265	0.30952668661344374	0.3366864580295488	0.19772311586415192	0.2049648614733095	0.30935285072119734	0.18886209466743953	0.29811552814676323	0.4418977766331884	0.21989245463559481	0.24342861097542912	0.24507424885126028	0.3184201385469033	0.33862474946370336	0.16494640689194995	0.307789473824828	0.15822773947041158	0.18461149650620257	0.187234262188135	0.206764436618605	0.4325083230595389	0.16536048272729997	0	0.18109983208205005	0.24278897706349734	0.4236575548211895	0.17047224895828184	0.16271535683674465	0.13653140708692157	0.17039977153293695	0.31699111618537457	0.181328666729898	0.14211909848192805	0.33683427267117005	0.2766386793394432	0.17732314926845394	0.303571292656986	0.292593510005996	0.20719640990221477	0.24812594280422096	0.4599801988279232	0.28568243899346824	0.3274300089238742
input//#CovidDerrotaAPuebla.edges	0.29752334729327923	0.4505701030814159	0.2089244271340731	0.1867941594658391	0.18915577343684842	0.18230412590596667	0.20636911380601564	0.4207111060167319	0.34652001283229117	0.35368718267961474	0.2368961254937063	0.22182107435778164	0.34055360223262854	0.20765992194559446	0.3389360816718088	0.47219238653605866	0.23953372731933242	0.2842454761257358	0.29838414896698695	0.3381367966727087	0.35586067547209455	0.21139471705460156	0.34233663572959705	0.1954352691974891	0.2275305615489639	0.21873640000935501	0.23105548951848742	0.4552038912046914	0.20447477909441725	0.18109983208205005	0	0.3008436363394653	0.4316070311014467	0.2164534810561507	0.20258198912363	0.18414509477068863	0.21748945998999414	0.34456929262741787	0.2320899340364322	0.19248844083971872	0.3619603425790522	0.3182138897679496	0.19653671175142318	0.3557994885915716	0.3188759254463064	0.27199878602855876	0.27555625955339447	0.46799802707729277	0.30998648248790117	0.3592879955778121
input//Censura.edges	1.0	0.4732337855728146	0.2639627814487018	0.22993703173271718	0.2746023695267068	0.24427251159121355	1.0	0.3822929866522665	1.0	0.32169756868635013	0.2479247771276053	0.27973147927833364	0.30670850305364106	0.27501526675366494	0.27343482615514836	0.48759190123053187	1.0	0.22014659939841996	1.0	1.0	0.2841936192067631	0.2648959917479463	0.29113327978294523	0.23629001524217608	0.2437442244613781	1.0	1.0	0.472568424492937	0.26263062605352006	0.24278897706349734	0.3008436363394653	0	0.45599603637304376	0.22260031786200118	0.2558157523097787	0.2515010091093244	0.25751279754957423	0.32171376600245605	0.202273113750006	0.22901797625637588	0.3151096279980049	0.2922948773013593	0.23152951162893576	1.0	1.0	0.25541994800848744	0.27133769285203524	0.463369314848479	0.35557911156329225	0.27590278319861505
input//#OfrendaEdomex.edges	0.47167277872828284	1.0	0.4329331697570299	0.4152039848404109	0.3912549368044246	0.4270646200420162	0.4474263059794813	0.46829485952369176	0.4764832430188253	0.44473365096876794	0.4404919562179711	0.3951706435647412	0.4128327470146622	0.43493343805175866	0.44945951608382884	1.0	0.4620783761736925	0.4531344110517258	0.4541803083968684	0.4745412672839421	0.4742321040710685	0.4202470386971242	0.43328465844047637	0.40858646201475624	0.4311493605039325	0.4431694322993276	0.45311448286459965	1.0	0.4506372361860883	0.4236575548211895	0.4316070311014467	0.45599603637304376	0	0.4099774673561861	0.4256148107010089	0.42534012559747414	0.4281167683505055	0.44469127988235435	0.44605316832631614	0.4413661293919827	0.4094052284264693	0.4782051725229347	0.39607461769288543	0.5067398839435291	0.46393525093785315	0.44254046551598103	0.4059192306522067	0.5113118340286635	0.47724448839901035	0.43249870389307177
input//DiaDeMuertos.edges	0.2687284308927328	0.43606600946405305	0.18510104675303762	0.16022902255378457	0.19147597813995376	0.17246873305738974	0.19142403806368236	0.3736987774544792	0.28571952489188635	0.2872608885407789	0.16989545969523256	0.20460354679890302	0.28039835594135143	0.19357153586583364	0.2425737541952242	0.44708484213204147	0.25034215024595674	0.21190533144067747	0.2571243814969735	0.28156451062069743	0.2860590042113652	0.18579853812723857	0.2695335728884093	0.16420340548060264	0.17147229518948226	0.178905159896392	0.22403944523174135	0.4349318241736597	0.18640027505982637	0.17047224895828184	0.2164534810561507	0.22260031786200118	0.4099774673561861	0	0.18417877668612304	0.1866193446718607	0.20602557650882047	0.3064231520944699	0.1710815799958575	0.1572033075999173	0.31356851094836513	0.27158644734218684	0.14581749956518786	0.27935798501864983	0.2708865407697194	0.21631790839771592	0.20477389609538832	0.42177157200933224	0.2786259765724861	0.294726728840772
input//#SoloLasMujeresMenstruan.edges	0.27764086595907356	0.4412534076497988	0.1982720905293538	0.1575368325255614	0.19482308831573592	0.1694389811610627	0.16649950129734836	0.3745216549632391	0.29712516462207883	0.3293467463445304	0.1870548618712906	0.21720208717918899	0.3013113149303709	0.1919331235901266	0.29810106885271137	0.44935409685618943	0.2218352363001337	0.24191604043227632	0.24308505610708386	0.31049457885006826	0.313721974602288	0.17470968356589467	0.2712738965013448	0.16016641063763126	0.17308466160259872	0.19049002928490688	0.20149858914536734	0.42786865712050404	0.17993047094716863	0.16271535683674465	0.20258198912363	0.2558157523097787	0.4256148107010089	0.18417877668612304	0	0.162764587459447	0.17750399394448657	0.3262365525589387	0.17765835161497656	0.16147082227539178	0.32062689171433467	0.2710826154524917	0.18090797319166174	0.2806158908990628	0.26673833865738983	0.22166414231016718	0.2404491063419959	0.4402459567322988	0.27722241134612025	0.3215991622116746
input//#HappyAuronDay.edges	0.280535042438699	0.43694858662754177	0.19329592730901846	0.15312672907220481	0.16970288390841204	0.14904212330279687	0.1536176936117839	0.39072994661646976	0.3169578214016914	0.3226973228503437	0.19717417396928583	0.189195910741231	0.30329765452913693	0.17693791889096921	0.2747560908888186	0.44240767061038033	0.22259851566205724	0.24885252688553017	0.23635137333951484	0.31058239254366715	0.3106596949717496	0.1577682539504649	0.2925295983078976	0.1448431372241702	0.18398073048861696	0.18560598328122757	0.20162929392350937	0.43238107809090187	0.18154022585968166	0.13653140708692157	0.18414509477068863	0.2515010091093244	0.42534012559747414	0.1866193446718607	0.162764587459447	0	0.15441349662175108	0.3180012048164921	0.19121727246930909	0.1415756817006838	0.32837074012393985	0.2798148568995139	0.18125237448369025	0.28740228008820223	0.27488237428971984	0.2284113690817059	0.24964508808098207	0.44534673777674383	0.29406564502552357	0.3175232169627866
input//#Confetti.edges	0.29056422347406174	0.4478559632857805	0.20899836154105933	0.17493483857361847	0.1943683664548106	0.18317198618619346	0.17792425949533097	0.38033694922528005	0.3342980050250991	0.3397253712212872	0.21875046333110115	0.19670004610553038	0.3098101708073764	0.19618540879474955	0.2875722565772205	0.45682735772398275	0.2494655100429466	0.27517543417629375	0.2594943122503358	0.31666311637309275	0.3162211679830048	0.17863306398139478	0.306217823876636	0.16733140701615679	0.20467736174549522	0.20808090334075058	0.21779602590280867	0.4551659392348282	0.20985454325675978	0.17039977153293695	0.21748945998999414	0.25751279754957423	0.4281167683505055	0.20602557650882047	0.17750399394448657	0.15441349662175108	0	0.32357641373101287	0.2088490069029859	0.16458067554594658	0.34334562641889543	0.31489546973720384	0.19577603707642377	0.3033814181113109	0.30170503482333666	0.2331153929814861	0.271770495203812	0.45898653304903037	0.3153763698531912	0.3342474244963969
input//#FelizMartes.edges	1.0	0.4832624667163953	0.32617436896671814	0.311321773795492	0.3179955074288704	0.32032635781201846	0.32686227484940045	1.0	0.4236064966461385	0.3710750802256091	0.3152636314183027	0.32773889707743475	0.3626721962154772	0.3305822201235681	0.32657007352958034	0.46637620823355486	0.38296821828796124	0.35573639330653983	1.0	0.3910758138068998	0.3686769861904564	0.3244819940749879	0.32907042291101796	0.3134974014642551	0.33314542952427917	0.33436082592265304	0.3534200108889717	0.47178863042185004	0.34353137770495146	0.31699111618537457	0.34456929262741787	0.32171376600245605	0.44469127988235435	0.3064231520944699	0.3262365525589387	0.3180012048164921	0.32357641373101287	0	0.3348149597573422	0.32315314566643927	0.38486135358046736	1.0	0.30744745904199045	1.0	0.3916463445874423	0.36582899072146835	0.3303024718649179	1.0	0.4139719365709722	1.0
input//Pumas.edges	0.2774963216739341	0.4611021768464154	0.2001580966099693	0.16570444105350957	0.21639128247314132	0.16028296064068037	0.15919773972516116	0.37469733580037445	0.317644621256406	0.2784730685548028	0.17649991171470014	0.23947809298955114	0.2994280848813554	0.202026272560621	0.24985023543198948	0.47349549541209013	0.25287788514742926	0.22517222334216358	0.26672576863551856	1.0	0.27036955724873557	0.19195618910394419	0.27817154639216246	0.1722732303480229	0.16975866447886778	0.17917123566764614	1.0	0.459108452203267	0.17050683982326575	0.181328666729898	0.2320899340364322	0.202273113750006	0.44605316832631614	0.1710815799958575	0.17765835161497656	0.19121727246930909	0.2088490069029859	0.3348149597573422	0	0.14511169612962516	0.31939941271593597	0.2608081295093425	0.16492920932233557	0.27208537301427194	0.29787050581942753	0.20368660656089044	0.2227832768359571	0.442329231952994	0.29985897943713513	0.3065520519438689
input//Chivas.edges	0.2894297091603105	0.4503978349368004	0.16250325953167188	0.13625022884244076	0.18260776395654277	0.12082192676737402	0.14055578410864855	0.3792302296287179	0.2862812036810559	0.30126940621800946	0.1547718676037234	0.19491403969624133	0.28474808126454587	0.1303423082785814	0.2586133087444922	0.46542815136725624	0.2079097758662437	0.22173377663878002	0.23260242041578294	0.31215841872444516	0.28448432199062357	0.15474898580043528	0.28326584104727115	0.14458657966781063	0.135626331434879	0.13634624831663278	0.20532808951397585	0.4493723975440451	0.16219200094672537	0.14211909848192805	0.19248844083971872	0.22901797625637588	0.4413661293919827	0.1572033075999173	0.16147082227539178	0.1415756817006838	0.16458067554594658	0.32315314566643927	0.14511169612962516	0	0.331375553507411	0.2596508619195885	0.15671130269435585	0.2605128592598174	0.25603520397721313	0.22167639859182797	0.2450276792418017	0.4343241035834796	0.2810870281194884	0.3103275763287666
input//#nosfaltajorge.edges	0.38070177104925085	0.43786009831168293	0.33449941352108836	0.31763724703555496	0.3327764704116769	0.3498121724093137	0.34226945994384295	1.0	1.0	0.3430507775122149	0.3145227183657193	0.339317598382758	1.0	0.35233137621628086	1.0	0.44074150754036345	0.39415460746524467	0.33932719855774696	1.0	0.37389516928802546	1.0	0.33894136863191804	1.0	0.3123264067546657	0.3085300315910161	0.355719591234285	0.3486044970229428	0.4084399532868568	0.3548687290792254	0.33683427267117005	0.3619603425790522	0.3151096279980049	0.4094052284264693	0.31356851094836513	0.32062689171433467	0.32837074012393985	0.34334562641889543	0.38486135358046736	0.31939941271593597	0.331375553507411	0	1.0	0.2962139894482323	1.0	0.36116490469142204	0.3459064897431412	0.32660146101844534	1.0	0.36712282465132784	1.0
input//Bob_Esponja.edges	0.3649518113771405	0.4824070266638757	0.29935343626820343	0.2628260223087645	0.2890624105558385	0.27327279856657216	0.28951872800639455	1.0	0.3656825530316986	0.3496593406293236	0.271435919528625	0.3083601111090485	1.0	0.30741979774430583	1.0	0.5051168165474431	0.3356580024054311	0.269209423292611	1.0	1.0	1.0	0.2893238642357092	1.0	0.2774629933061289	0.2583377635114191	0.2743350227267266	1.0	0.4634146684293896	0.2776741992834876	0.2766386793394432	0.3182138897679496	0.2922948773013593	0.4782051725229347	0.27158644734218684	0.2710826154524917	0.2798148568995139	0.31489546973720384	1.0	0.2608081295093425	0.2596508619195885	1.0	0	0.2752886979991731	1.0	0.3540504550083581	0.299894759132339	0.3010753197608068	1.0	0.351015895171484	1.0
input//#FelizMiercoles.edges	0.26512993474483526	0.4190691588993537	0.17838535875818806	0.1448965342882894	0.18088692214490487	0.17250784326484836	0.19593881614177255	0.35151790942420635	0.28108492225483195	0.26490165069577387	0.1636516021052824	0.1832721914256883	0.24508869411300505	0.18000514756924535	0.26174972495594184	0.44066088735051	0.22832109456359517	0.2134679289687964	0.2703101620842743	0.26525720717073087	0.2781230387413639	0.177926722117269	0.25920067848005535	0.15102095741607524	0.15426045634489427	0.1808069931952393	0.20259850134171864	0.41878519434581585	0.18349202281633348	0.17732314926845394	0.19653671175142318	0.23152951162893576	0.39607461769288543	0.14581749956518786	0.18090797319166174	0.18125237448369025	0.19577603707642377	0.30744745904199045	0.16492920932233557	0.15671130269435585	0.2962139894482323	0.2752886979991731	0	0.2937323144225382	0.2678956259132449	0.23247897743922652	0.19595625241548809	0.3826737828233088	0.2459659300628525	0.28712026420678105
input//Yakult.edges	1.0	0.5135593632307892	0.2812309405701451	0.27510221904908294	0.32200551876734684	0.2850211085783204	0.25715696421734047	1.0	1.0	0.3630046161259397	0.24275463906205008	0.33896139063280784	1.0	0.2984793659146111	0.2511176762221654	0.48479879047705676	0.3607125142400911	0.30110079023709835	1.0	1.0	0.3401868645661268	0.28878791933603876	1.0	0.2795810331629419	0.24925460763036744	0.242498590233152	0.30934719528925947	0.49234274805582745	0.301729431167019	0.303571292656986	0.3557994885915716	1.0	0.5067398839435291	0.27935798501864983	0.2806158908990628	0.28740228008820223	0.3033814181113109	1.0	0.27208537301427194	0.2605128592598174	1.0	1.0	0.2937323144225382	0	0.3310859810835407	0.34559685156910935	0.32437235421244437	1.0	0.393019998319439	1.0
input//Manchester_United.edges	1.0	0.4795262910656801	0.2835731717641886	0.28232822116382594	0.30689688676891347	0.29423796708520367	0.2861405401256888	0.40964920010143757	0.3353804200063206	1.0	0.2724098466646906	0.3196013548040474	0.3350643479538087	0.27116717139524305	0.35407017045613587	0.4678499006197856	0.31800917983145494	0.29490967526766465	0.2858116147568659	1.0	0.33154402542576744	0.27584886435414846	0.3096627747035655	0.2701955087412755	0.24609486972769967	0.2632319762665296	0.31326647624066783	0.4625876871286556	0.31596050493708094	0.292593510005996	0.3188759254463064	1.0	0.46393525093785315	0.2708865407697194	0.26673833865738983	0.27488237428971984	0.30170503482333666	0.3916463445874423	0.29787050581942753	0.25603520397721313	0.36116490469142204	0.3540504550083581	0.2678956259132449	0.3310859810835407	0	0.362706527884221	0.3387301681969993	1.0	0.3429011154532029	0.3667815016828385
input//#SerieMundial.edges	1.0	0.4683012181761558	0.25568919150522207	0.2242566181465403	0.2482173621728212	0.21900629555898443	0.22330403830471235	0.41228931072170305	0.3696782978958558	0.35534513469105244	0.2366926392962575	0.2641058479929109	0.3569542032350479	0.27176477256479437	1.0	0.475165178073524	0.27352250752766927	0.2581424851837921	0.32670016940898783	1.0	1.0	0.2376039156799833	0.34512354953900704	0.21638507299746534	0.24805333837698218	0.24893970126835097	1.0	0.46404801305256116	0.22092651961515708	0.20719640990221477	0.27199878602855876	0.25541994800848744	0.44254046551598103	0.21631790839771592	0.22166414231016718	0.2284113690817059	0.2331153929814861	0.36582899072146835	0.20368660656089044	0.22167639859182797	0.3459064897431412	0.299894759132339	0.23247897743922652	0.34559685156910935	0.362706527884221	0	0.2703460712532073	1.0	0.34795413207399095	0.3254580821215205
input//#ByeByeTrump.edges	0.31103466775470745	0.4265318129911646	0.25581692659992816	0.22225329460278387	0.246050867156144	0.2480738408680937	0.25203403523528944	0.3997679096840424	0.3286154976248581	0.31574905293122235	0.22554952808262707	0.2530066473547803	0.30784030307974486	0.26307696039862916	0.28004926923478135	0.4569558742133669	0.3229010627676826	0.27573361366060434	0.33234127384725287	0.3149680587177113	0.3392488016054541	0.25068505281585607	0.305481515591302	0.22196273705091007	0.2226651776301164	0.2553759265646426	0.28243922106653685	0.41841711331685727	0.2520307875617802	0.24812594280422096	0.27555625955339447	0.27133769285203524	0.4059192306522067	0.20477389609538832	0.2404491063419959	0.24964508808098207	0.271770495203812	0.3303024718649179	0.2227832768359571	0.2450276792418017	0.32660146101844534	0.3010753197608068	0.19595625241548809	0.32437235421244437	0.3387301681969993	0.2703460712532073	0	0.42457281521723533	0.2978253125173085	0.3055116685693223
input//Greta.edges	1.0	0.4827246750897676	0.4453566788069171	0.41980971557733326	0.4429759196597225	0.4629076285253718	0.4797310302040716	1.0	1.0	1.0	0.43704302163794995	0.4337854750287078	1.0	0.4388132345899638	1.0	0.517486503038372	1.0	1.0	1.0	1.0	1.0	0.4469872627721633	1.0	0.41611889185551976	0.4230129383276532	0.4747194582406097	1.0	0.48777886559473227	1.0	0.4599801988279232	0.46799802707729277	0.463369314848479	0.5113118340286635	0.42177157200933224	0.4402459567322988	0.44534673777674383	0.45898653304903037	1.0	0.442329231952994	0.4343241035834796	1.0	1.0	0.3826737828233088	1.0	1.0	1.0	0.42457281521723533	0	0.4280593217266824	1.0
input//#TrumpvsBiden.edges	0.3440528924475157	0.4448968440817086	0.2861172149675347	0.25760218474012253	0.2949630448652667	0.2966923763462652	0.30713550973018544	0.43807974759649515	0.31949834580553327	0.39301085362080324	0.27442120087811117	0.30608263391018775	0.3659070679708013	0.2999535696897664	0.37572797927876533	0.4866112603245373	0.3244601309200531	1.0	0.3673177231905903	1.0	0.39065959412169726	0.2815368391300952	0.3779620273500668	0.2581964613442702	0.26113391818799614	0.2959585999318126	1.0	0.4605026815967206	0.2993452359402139	0.28568243899346824	0.30998648248790117	0.35557911156329225	0.47724448839901035	0.2786259765724861	0.27722241134612025	0.29406564502552357	0.3153763698531912	0.4139719365709722	0.29985897943713513	0.2810870281194884	0.36712282465132784	0.351015895171484	0.2459659300628525	0.393019998319439	0.3429011154532029	0.34795413207399095	0.2978253125173085	0.4280593217266824	0	1.0
input//#Temblor.edges	1.0	0.4756498907045701	0.317776016772673	0.3002178190994166	0.3215272799771175	0.32018624765399806	0.3230175257786986	1.0	0.39060482719618084	0.34174731342297926	0.29825474807951	0.31421423468903986	1.0	0.33838371942178935	0.3174704404539559	0.46066068539061955	0.38962265700974374	0.3102386639205392	1.0	0.3714095592411061	0.3562514873834428	0.33635518446638923	1.0	0.2998357489826551	0.29972929921230174	0.33499850934706277	0.3246743505038573	0.43879353017386946	0.3411312524511907	0.3274300089238742	0.3592879955778121	0.27590278319861505	0.43249870389307177	0.294726728840772	0.3215991622116746	0.3175232169627866	0.3342474244963969	1.0	0.3065520519438689	0.3103275763287666	1.0	1.0	0.28712026420678105	1.0	0.3667815016828385	0.3254580821215205	0.3055116685693223	1.0	1.0	0
