	input//#AntorchaAyudaATabasco.edges	input//#BuenFinSeguro.edges	input//#MasterChefMx.edges	input//KAROL.edges	input//#WonderAtMidnight.edges	input//#AvisoCovidEdomex.edges	input//#UnPeligroParaMexico.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#TarjetaRosa.edges	input//#Fakeministas.edges	input//#SalarioRosa2.edges	input//#SiguesTuLopez.edges	input//#Fortnite.edges	input//Rayados.edges	input//#ImolaGP.edges	input//#JusticeForJohnnyDepp.edges	input//#POSITIONS.edges	input//#ARMY.edges	input//#DiaInternacionalDelHombre.edges	input//#LaBrujaDelPalacio.edges	input//#Elecciones2020.edges	input//Maluma.edges	input//#RatitaNoEstasSolo.edges	input//#LordMontajes.edges	input//Brozo.edges	input//#1MTrajeados.edges	input//#TheMandalorian.edges	input//SystemofaDown.edges	input//Viena.edges	input//#CovidDerrotaAPuebla.edges	input//#XSXFridgeSweeps.edges	input//Best_Buy.edges	input//#HalaMadrid.edges	input//Cruz_Azul.edges	input//#FelizLunes.edges	input//Chile.edges	input//FONDEN.edges	input//#Xavi.edges	input//#OfrendaEdomex.edges	input//#AMLOLujoDePresidente.edges	input//Best_Buy_Liquidacion.edges	input//Pfizer.edges	input//Bloomberg.edges	input//Coco.edges	input//SpotifyWrapped.edges	input//#SoloLasMujeresMenstruan.edges	input//HereWeGo.edges	input//Halloween.edges	input//#HappyAuronDay.edges	input//Censura.edges	input//Trump.edges	input//#FelizMartes.edges	input//Checo.edges	input//Pumas.edges	input//Chivas.edges	input//#NiallHoran.edges	input//DiaDeMuertos.edges	input//#Confetti.edges	input//#nosfaltajorge.edges	input//Bob_Esponja.edges	input//Ravens.edges	input//Europa_League.edges	input//Dinamarca.edges	input//Worlds2020.edges	input//Yakult.edges	input//Manchester_United.edges	input//#SerieMundial.edges	input//#JusticiaParaAlexis.edges	input//#Temblor.edges	input//#GoPackGo.edges	input//Greta.edges	input//#TrumpvsBiden.edges	input//#CuidemosTodosDeTodos.edges	input//#FelizMiercoles.edges	input//#ByeByeTrump.edges
input//#SalarioRosa2.edges	38.14035394152821	28.68290165912547	35.546822972104465	33.49755967118492	34.0244355172856	28.80991107488761	34.2557863031136	32.7776927488671	27.759370869913422	37.498763535036055	0	35.39681977185551	31.662003135502548	34.61207886040201	34.22293612324733	34.99832966276121	34.81670754085699	27.845077828100084	28.94838588154339	31.692628097197808	36.34427363396292	26.53670403211617	37.17162622133675	29.151980922937124	36.689619449226086	34.74758660304316	36.48304537477145	34.03919946789079	35.54636050036403	33.14952120987571	25.17199777141082	35.42062825843167	34.70864080017061	34.123329752947335	30.819036414708165	37.52807397615028	37.185607821394186	29.031547374062896	29.15671081261745	30.314604086216203	35.18210665993337	37.51015407947139	34.331925446530825	35.871700681928324	32.517835930274366	29.27451886055829	37.29337544937322	36.182925739761814	30.09421824514741	37.79541146084803	35.106338023373134	33.59164382740581	35.65554669607019	36.16293815629327	36.77052558676931	32.97704996538191	34.71852135469594	30.117471878329518	34.33741467167818	32.76245600107791	37.85472418063373	33.77775016786327	32.38672840818428	35.433387416707866	34.652471175611424	33.221906347985225	35.122045719907845	35.57017652246259	33.99731327519496	35.63103082528343	33.55834788857918	33.73228538498277	27.915562790229277	33.43439635176167	31.096638927040047
input//#SiguesTuLopez.edges	10.20532454890977	36.30608435015815	7.523813465977755	25.506851663686927	18.57758678843519	34.24285149613752	26.953643407963714	25.687084163561053	40.90112775377568	9.274618367430126	35.39681977185551	0	15.381188911630062	8.473834142643707	10.38574561419605	10.787030964881437	17.240086622194774	26.711192305080253	15.708257491252645	16.556840812027076	19.08449310651168	15.496586597354444	7.721603723290277	13.330645609877001	14.028716561663616	13.786272313226752	15.158535177156852	18.88766802866392	18.58015314402143	17.204010370194084	39.6849747669208	17.587786562814554	13.38158724198265	20.70326501445043	13.924106029264912	13.50287982515376	8.80251476642763	13.587081278020767	38.87820838385618	15.029910686800273	21.93850365470237	18.352263415459493	17.456189101177866	18.797525788038786	23.14704005402945	12.849884580243813	14.75087018975587	20.51782108006493	14.558976243509454	15.506908194634198	21.558723453730813	16.176142168377996	17.544028747235135	10.062397371041325	8.01133653179018	10.619003664730776	14.06497848086122	11.765769143908429	20.094515045677262	15.57653385627328	13.645627686172768	18.6898138584521	7.97760892741298	12.767437127046646	20.215728503599287	15.714944669396319	10.607788438766304	6.973149198326729	18.763846354166546	13.893985881343413	21.982414173628573	18.708779281679973	33.98685845824172	10.586526405465877	15.389615366878319
input//#Fortnite.edges	20.108252140150253	29.891881541257337	14.127646973865334	26.03714542060749	21.15735777623373	28.65285189513369	28.5585817967394	27.057768572439727	35.614804050701274	18.298044526910072	31.662003135502548	15.381188911630062	0	15.86761977901256	15.130619052062572	14.835349009845087	15.491233029895607	21.65840286766468	8.678019925823232	19.27220151269342	17.022866477561006	13.429417247152436	19.05543351888585	15.275376370471491	15.544807171918347	21.76898209055417	14.56074769231161	16.501179247273846	15.78638278229499	21.662069479658097	33.768436961164745	14.420871441361813	16.059363594093018	16.914035478431014	12.276031390813987	13.417142058357971	16.317351205083106	10.363577533838463	32.74600571104531	17.725052365530665	17.795553008570256	17.416265484419725	14.949752458978622	11.861485798822573	19.637329431187947	13.173705807811379	15.71389319516959	16.85535133135556	17.95777249772267	15.323498787238352	18.654502970007194	16.967366001359846	17.25930990264317	12.719056755834941	14.790308426581504	15.247977237621823	10.626567237382249	15.785215865691654	17.636876858507147	12.945229520557639	15.411531050012888	15.545337397192327	11.134251772953181	14.418539190934313	16.576288399483417	14.015750150622909	14.476296174257305	14.693813373705892	15.206673298833781	16.38588557107664	17.924941962471383	12.776765277563177	27.63256507291603	9.882780045284422	9.518848464397639
input//Rayados.edges	12.653459961838896	36.79713994123207	9.888472665500768	25.703656101903118	19.264487690882586	34.81378758944987	26.940985146715875	25.165445346232254	41.011423852623096	11.85020060430053	34.61207886040201	8.473834142643707	15.86761977901256	0	10.40408962679298	12.957359829058486	18.810028671161056	27.132655492915976	16.6542694118898	17.058343473902653	20.41350417599482	14.636925870804054	10.787788083184248	14.1270569655495	15.513334620364226	13.994246620717876	16.06619867801961	19.656926895003753	19.58034523596599	17.81497259279409	39.74169111659173	18.720554536041156	13.913740205101533	21.340791623398278	15.208466960330352	15.030016442793288	11.095016801074983	14.388701780770923	39.21980729338951	16.113562501777572	23.368094728865735	19.27310740130467	18.711510875802965	19.489932912617974	24.43361470336214	14.296664595104266	15.972596987707572	21.90699798723188	14.656083959918211	16.92013447499686	22.387039854183808	16.119698304181664	18.063722919201982	11.273547690078365	8.671685342831763	11.953067665579061	14.914333253951588	11.551544614291045	21.095284069155298	16.821237497473643	14.34106028150811	19.845726740064862	10.246168644652885	13.149321575200828	21.14399251700962	16.39158447210103	11.251366002594352	9.689711176210373	19.549065121128407	13.559034218043701	23.132721041667452	19.475654559211485	34.42116829938752	12.598113343851365	16.613870362614357
input//#ImolaGP.edges	16.219428867205433	35.95297060036173	10.714669323031563	29.492209324328957	23.996265905112462	33.55912333592958	30.363502188145393	28.754833202553574	41.30602515915462	11.666377104080924	34.22293612324733	10.38574561419605	15.130619052062572	10.40408962679298	0	9.856553341912942	15.358492642974456	24.035545494816528	16.178231118122774	19.337110801892326	17.0105832876764	16.528372557578077	12.18372213500023	15.315417696823545	14.060343574638727	17.80042682406689	13.920709766253287	16.18598100379919	16.406124339477184	22.017896075086334	39.79759224932625	15.769333297812562	11.874446945244157	17.161092712805704	16.767532873262834	13.810037977997435	12.094964804901585	14.424256835818989	38.94440937533279	18.71204149708355	19.972760176024742	16.40733633555103	14.520991554157618	18.593583724594083	20.755312063455424	15.129182400039053	13.9906352911988	18.97331806771086	17.871328644786608	14.133095401731588	18.034974092732114	13.091022076213145	14.908404394077296	10.27568831508827	12.26363926197966	15.283655561055328	13.665342439563254	14.947577245340119	17.648160485164173	14.25566014553095	13.967982379639865	16.339643445651696	11.159076773282603	10.180667191766567	17.529682020065554	12.723535586858887	8.644982812085575	9.1433784616693	16.171575539898775	11.899946837076051	20.42800976311289	17.324778982993035	33.053829332698335	13.517067362452838	15.946880845314192
input//#JusticeForJohnnyDepp.edges	15.051061289961883	35.09818832674243	9.317761805417645	29.143449855683645	23.572698355918742	32.54700953620913	32.05933964040132	30.529077529466612	41.01367467398428	11.428283249620792	34.99832966276121	10.787030964881437	14.835349009845087	12.957359829058486	9.856553341912942	0	12.813504777675018	23.40245322791734	15.429086376354666	21.54579367709843	14.901617352788465	17.699109727144467	12.064172756069686	16.830796230407742	12.05349764572494	19.26028632764402	12.530830743838388	14.030926125380484	13.668888791018746	21.770422210334996	39.70699694900977	13.620231875528532	12.63670740365049	15.197060530160536	16.74899395705909	11.254272676378585	9.09570202161703	14.101518625830236	38.487848437065765	19.2306008318639	17.796448827672176	14.224293557386927	12.404284023104234	17.15795411395494	18.984077271048747	14.728590239302077	12.379859372805832	17.32773262768252	18.957934285420112	11.761164533220107	15.592423096640395	13.438223277581086	12.433419623850988	9.129330061414597	12.33813100410975	13.970127731067652	12.378533447373115	15.361803766529993	15.649999851857537	12.570078093664161	12.635183707410127	13.4456603389598	10.550065940069949	11.335400663487697	15.03707152164739	11.190016512583085	10.68230360044469	7.864818273557672	14.558207373610987	13.67916600057604	19.235658644581385	16.761014720229387	32.57021543907278	13.34393843393135	15.448690983722768
input//#POSITIONS.edges	21.60912115370243	34.328229896702446	15.941632025586667	33.44833462227688	28.508166071866423	31.60480696854353	37.21675652750806	35.68393709012951	41.303221307000136	17.11506372673911	34.81670754085699	17.240086622194774	15.491233029895607	18.810028671161056	15.358492642974456	12.813504777675018	0	20.496227179811992	16.92386452361753	27.25086601770024	8.872337033732236	20.49721087980483	18.821454995260677	22.01189395883532	11.262073022036207	25.59061887769882	13.078682779638433	12.50987090727201	8.67274394238288	27.154336485026498	39.92678855364472	10.476447929156064	14.297455530532758	10.905688849547092	20.557767765293256	12.164747529447112	15.219459795608138	15.506426740807498	38.296280943959836	24.667207520198676	11.080385355037999	11.270901790862993	12.817799021376231	14.993656122473363	15.116409116184466	19.585720336508164	10.28855947432451	14.083468633692126	24.29046955160803	10.717147511055753	12.425393028989557	16.785189957748344	10.103242208198827	12.627237726896068	16.868193185915064	17.85923835100324	13.709307159820073	20.602671460652623	13.098697594263385	11.390921706807406	12.466764608897675	9.746984382192984	14.984594987059053	13.61258798687509	10.703663756754462	12.513373093623173	15.162684632981474	14.94699591169468	13.868020702549483	15.552436490050418	15.795076315537024	15.28637182930118	31.64435104567035	17.02274994152129	17.420055492796358
input//#ARMY.edges	30.653911116303398	23.13271921005967	26.260142091346317	33.584213772494834	31.197775445454525	20.18844762262804	36.120639933371386	34.56276048867834	31.447388723957314	27.345261336624954	27.845077828100084	26.711192305080253	21.65840286766468	27.132655492915976	24.035545494816528	23.40245322791734	20.496227179811992	0	19.83499104845844	28.760227359561227	21.564686378087867	21.734901208896954	28.187191025750472	23.67746874983927	23.818205246348285	30.775546598121096	24.696509566672376	20.51964891704096	20.99057053833955	29.637396318017494	30.096427154273673	21.154837612987283	24.14972580634404	19.264678183632988	23.783769141472995	25.230192299596894	27.006183705371207	20.009977706821427	27.743620921711994	26.14420793456174	20.844574003478332	24.01757816885368	20.562896210728947	23.879728531596605	16.84044897412268	23.20867791975623	24.937499928120143	22.66653861953642	26.52341769660497	24.090846078951255	19.37615486553543	23.163108895547033	22.057946703050288	25.061782440856	27.884987053086842	25.19372955489716	23.37194141551614	24.73285935938681	19.15180184313258	20.00031031188786	26.18478692077546	19.303262592511214	23.33801837747549	24.62115758015406	19.41752244160292	21.43898047079405	25.288795634444128	25.93194758996885	20.80970816319391	26.293238095797516	21.500351463642318	21.360223247384848	21.456606613645516	24.110310419145577	21.79749502980019
input//#DiaInternacionalDelHombre.edges	19.921584755278246	26.76249108900602	14.603446289286993	22.14759536559379	18.433985086473637	25.2082175428421	24.93645431236135	23.67861367777457	31.964063008919965	19.253804378263144	28.94838588154339	15.708257491252645	8.678019925823232	16.6542694118898	16.178231118122774	15.429086376354666	16.92386452361753	19.83499104845844	0	16.476571920056465	18.567899473218546	11.656735178324249	19.61986477616545	12.882025394185538	17.454613181069746	20.81364525477271	16.524966230449646	16.74106612934967	17.443948682082784	19.14034713441139	30.009132508181594	16.30155986792356	17.15726525986366	17.342624275374636	9.11414183671434	16.09789346357455	17.8285049090559	8.519534593274594	29.530781482483587	14.26376714749875	18.52479392285481	19.396186836832833	16.09344243505611	14.510015730756576	19.098489390020386	10.351880452304803	17.749481113988328	18.31169163976013	15.347608318416315	17.96143262938935	19.088796696629327	18.388467357360003	18.172724014160938	15.058767755385569	16.599895102363448	14.690069336323253	12.987802397492569	13.754208827800175	17.572434439274563	13.965491125755735	17.94199039101944	16.410970496859974	11.334091882704335	16.874546744604544	17.406336915983108	15.32251192713036	16.474242204620968	15.53280013283479	15.386140058036	18.373628958493715	17.82781753922275	13.573269058865733	25.12023923538565	10.362612577649662	9.365490450951608
input//#LaBrujaDelPalacio.edges	18.48331993418899	32.6524440892977	17.795219072430275	17.303302549380753	13.382735040920553	31.581774381440372	12.47751718522155	11.918067548389654	34.50291965778615	20.932260445982553	31.692628097197808	16.556840812027076	19.27220151269342	17.058343473902653	19.337110801892326	21.54579367709843	27.25086601770024	28.760227359561227	16.476571920056465	0	29.044463905341445	14.275418515747088	19.665485441100685	8.217171242353698	25.493532151683322	15.103887285538914	25.047664362437658	25.754010185660626	28.361655825569326	13.926070837743486	33.38806646082583	27.076168196399973	22.364491090387133	28.151286522449283	11.851269256628102	25.075259045069973	22.079010130156913	17.154795686437993	33.583478588543684	6.883616437876377	30.438497481185735	29.298371453624213	25.51132027453437	26.323814226156696	28.830587630035062	13.580873694880719	25.98162319748682	29.254696766285008	9.102460746516442	27.196885450598337	29.550606571893987	23.4274372945361	27.111842576401067	21.79921873639406	19.54693061403692	17.74129865313661	22.749545877873334	12.490742651084082	27.298674329436356	23.952904793235827	25.84030099801643	27.779344815459137	16.159087805264196	22.876728535414063	28.683246428648722	24.172262070319395	20.69932571656342	19.19395911090262	25.448967736538744	24.164724054349602	28.748235103447662	24.85871801439256	31.240401083499492	16.064342556204664	18.773290709532645
input//#Elecciones2020.edges	23.467249563597647	35.87750669667099	17.876273377649166	35.28005095844938	30.364885805379032	33.10792451993856	39.01361881147543	37.417011304425344	43.0497579637613	18.843706446050916	36.34427363396292	19.08449310651168	17.022866477561006	20.41350417599482	17.0105832876764	14.901617352788465	8.872337033732236	21.564686378087867	18.567899473218546	29.044463905341445	0	22.477466433418513	20.667786151545023	24.201015506704174	12.574382691365509	27.593877732735226	14.039605364777119	13.884087379341636	9.059293430133394	29.210974838769353	41.52545080264213	11.703142107246903	16.13541110510197	12.44282647526953	21.996297366228493	12.812412378095436	17.000951744897115	17.123747492491255	39.96841595902655	26.782405385205468	12.307130005397921	11.91543328542625	13.002628014954004	15.686581905765891	16.17808530651893	21.721613846555925	11.869300337790634	13.969121367047242	26.650276567455744	11.51213739215703	12.246858875092036	17.790801512177786	11.873712933108761	14.136842641483387	18.2199764868422	20.279597493625204	14.106784698286948	22.85795971677219	14.227983369723487	13.509840761134326	13.485033429816571	11.291698936487734	16.99418364192625	14.58864594824279	11.821994995632215	13.657510326728461	16.36006389645322	16.994249303619107	14.447334735622993	17.04082262367077	16.434223312532357	15.549941289355475	32.81509983322812	18.13358685880679	18.94884652672369
input//Maluma.edges	18.860084387516462	28.283448198417243	15.852900195592069	19.770620187262576	16.403126478722378	26.50057456696278	21.588915303060517	19.457611277154378	31.132288340247836	19.30069089136476	26.53670403211617	15.496586597354444	13.429417247152436	14.636925870804054	16.528372557578077	17.699109727144467	20.49721087980483	21.734901208896954	11.656735178324249	14.275418515747088	22.477466433418513	0	18.644848769066975	10.70379786550073	19.59941668510533	16.84240085624657	19.014219858857622	20.135674332963976	21.17792518116511	15.842401122708834	29.555477724901273	19.63560109149438	18.598364230896166	21.39749227796825	11.469119029919701	19.578185842860904	17.941891916795573	9.835501497490931	30.07016431083661	11.954073794894047	22.834397841425464	22.15452369482154	19.247817898095416	19.100555416061816	22.137148577586213	10.492356161295316	20.767244878524902	22.31261467854501	11.458372820884483	20.84867950466066	23.182750153019594	18.147599981277477	20.873367808247636	17.26924771690443	16.203026317310208	12.702824040478296	16.54851227666656	11.083294617766738	21.036347669430988	16.80867359646574	19.830257719388964	19.93377002577569	12.35809796404722	17.986316820613652	21.239935275468675	17.753116511388715	17.195783224596298	16.146761718040285	19.3340821589215	19.269411717490602	21.742799821330717	17.49303078430489	26.77193696834331	13.286115283414913	13.554508971637443
input//#RatitaNoEstasSolo.edges	10.190384529037532	38.692392045946654	10.460634394194276	28.213663248815312	21.35464787734402	36.41519167368974	29.529719582829372	27.981210398411434	43.33199516285137	7.43655863783636	37.17162622133675	7.721603723290277	19.05543351888585	10.787788083184248	12.18372213500023	12.064172756069686	18.821454995260677	28.187191025750472	19.61986477616545	19.665485441100685	20.667786151545023	18.644848769066975	0	15.87726810303662	15.185555528566939	13.477596535593454	17.694735563655442	20.192257834540897	20.172547588013582	18.308400739562654	42.18640129622556	19.553071002711548	14.143925618293187	22.36903488088555	17.71731611748459	15.776286585201085	8.75592011306527	17.610139724341945	41.24759628819938	17.67224003451304	24.2868146389521	19.48729173529449	19.669198264958474	22.126824226506695	24.623514920062856	16.287386514622227	16.43511202496631	22.74431928552402	16.721856772100267	17.11203881347774	22.987688384633014	17.347374086054543	18.21223906711244	13.126517352276306	10.962602147543556	12.80810832208463	17.195505755324735	13.852234042363264	21.391750896199312	17.72002668958821	15.352802492214272	20.413870408568936	11.735703778277403	14.22788969972212	21.69084342451049	18.18148010223711	12.551810472162432	8.855020346353207	21.186587397814755	16.394944697178634	24.754466832527957	22.036748819924686	35.97389573827327	14.689003091018465	19.21941478178
input//#LordMontajes.edges	16.55209405708228	29.837241803564915	14.582226509952477	19.624836161073297	14.535192662865757	28.44592798584047	17.787523860848193	16.236902962171282	33.223683825758904	16.818092658074534	29.151980922937124	13.330645609877001	15.275376370471491	14.1270569655495	15.315417696823545	16.830796230407742	22.01189395883532	23.67746874983927	12.882025394185538	8.217171242353698	24.201015506704174	10.70379786550073	15.87726810303662	0	20.437263192394397	13.741829600582003	21.423343701269022	21.151590797779235	23.214811839937642	13.250746247915323	31.877613965157508	21.96238701026795	17.66609755817559	23.117189931221972	10.113930965024435	20.91972721252155	17.801565238983418	13.437131648593473	31.461221126898693	6.638857369617409	25.790429489554388	24.45554851784364	20.82924213751268	22.71459846178246	23.773024268602228	9.673335104770338	21.77545353272085	24.964888519620523	7.661963937371888	22.447267329446838	24.582769807103578	18.540758749105755	22.062292577459576	18.017845810825964	16.680049759394507	13.596490801366178	18.698534517179993	8.93037912453236	21.76456302650441	18.944076324703044	21.905942185626472	22.671264136323565	11.954480922601538	18.363911070979327	23.43640089113476	19.604122415828744	16.942052093772357	15.212581975025754	20.902569929997327	19.919768312331314	24.44842272012592	21.070137630267254	28.018575428769548	13.142605287952836	14.840956610768773
input//Brozo.edges	18.73748655831849	36.79981119357818	13.361481338534906	32.74877012425294	26.150710103529693	34.08785266996916	35.63067653618959	33.91918997294926	43.09984687146114	14.127879158053105	36.689619449226086	14.028716561663616	15.544807171918347	15.513334620364226	14.060343574638727	12.05349764572494	11.262073022036207	23.818205246348285	17.454613181069746	25.493532151683322	12.574382691365509	19.59941668510533	15.185555528566939	20.437263192394397	0	23.031961814458295	13.159173095418577	14.867206410224709	10.954828706181567	24.982323077751094	41.79303856971977	10.177581955285602	11.857762210308525	14.711477048882884	19.114405600334113	9.752218263123142	11.872823877868054	15.817450948340332	40.44597246712627	23.05126754668901	15.826327978722489	11.57512304360799	13.802383757055955	15.533176255425087	17.69574200753266	18.805759970201677	9.308329874378028	15.444953773043704	22.767687728418018	9.945403554525617	15.612215891008384	15.74710082886825	11.531697084494551	11.101089001979034	13.705371137520586	15.947494529686338	12.618328991487711	18.759305250776926	15.02119880515672	11.441788821338132	10.604832864987843	12.717749237215552	12.619220769198275	11.307175924204737	13.553534865625245	13.528320487238325	12.74894393438606	12.5971507653463	15.324537910688322	14.717380240699972	17.91827831367616	16.83828148883625	33.97632224126703	14.524825903876556	16.39408855263192
input//#1MTrajeados.edges	14.02410260733356	37.434412041794154	16.00199767445087	24.015829193090678	19.036051967177954	35.97333812307506	22.491267769078245	20.506094562293075	39.85183341171347	15.795036887988315	34.74758660304316	13.786272313226752	21.76898209055417	13.994246620717876	17.80042682406689	19.26028632764402	25.59061887769882	30.775546598121096	20.81364525477271	15.103887285538914	27.593877732735226	16.84240085624657	13.477596535593454	13.741829600582003	23.031961814458295	0	23.84611272625653	25.904775421299846	27.091358533928886	12.810879856494097	39.01195375594144	26.14429340567644	19.956873380280815	28.261160081312084	17.54418317151476	23.46446792607147	17.01924741386485	19.617155257673293	38.83866359061893	14.04181783492274	30.24759742594055	27.36552531632467	25.395601750547737	27.455365941719972	29.84683923022318	14.897622963516076	23.912084469751168	29.13122107645188	11.99335841534013	24.851951417891748	29.36621298747391	20.777653438678225	25.205974245485574	19.92527350518967	16.709442380335194	14.815679638425593	21.95199608715507	11.099258378194666	26.765790661944422	23.272175990371053	23.282913852091276	26.82745283923757	15.124276696613638	20.375375446467004	28.20601908741239	23.13007217437697	17.847452188926706	15.692621573203905	25.846685458219934	21.842929226728817	29.51954028855225	26.07770621467339	35.461942985304816	18.148344857082883	21.63074141859933
input//#TheMandalorian.edges	19.49415508445057	36.27091396791025	13.604226104718432	31.255654750463055	26.835295509898714	33.70047344919005	35.2434666175491	33.7640477348523	42.2813464122787	17.047849325239405	36.48304537477145	15.158535177156852	14.56074769231161	16.06619867801961	13.920709766253287	12.530830743838388	13.078682779638433	24.696509566672376	16.524966230449646	25.047664362437658	14.039605364777119	19.014219858857622	17.694735563655442	21.423343701269022	13.159173095418577	23.84611272625653	0	14.015393031505976	13.177628440647663	26.080736500878192	40.754636739826736	11.848529608158746	15.726666787673421	14.249221616594193	18.892055609730914	10.639868465721335	13.250265985119182	13.690628932830391	39.75937062070053	23.435597808178315	14.434068074486744	11.324577940305238	11.842233008481985	13.244372245520715	19.189455836157265	18.48076299738906	12.462707674670927	13.211791026782878	22.922643040550135	10.585302180874955	15.388261112708609	16.45284440726969	13.366646232224376	10.250752573979568	13.883936160061374	16.929445135961465	11.873496332382695	19.754928470531173	16.539338017247037	11.715482274650338	10.505448871479786	12.57196621384132	13.23825604126294	12.767147729069867	13.879023730857375	11.212436297940947	12.379000624849674	12.917519149130388	13.353426026638552	15.223174067945571	16.7354012486416	13.288065185976222	33.776858406958716	14.371014786847073	16.128318392150874
input//SystemofaDown.edges	22.48732180980023	33.71223487337711	17.298051061715856	32.09012753719272	28.175535499617627	30.890160565097755	35.6405523770075	33.95298335696108	40.20753868149721	18.874452500689223	34.03919946789079	18.88766802866392	16.501179247273846	19.656926895003753	16.18598100379919	14.030926125380484	12.50987090727201	20.51964891704096	16.74106612934967	25.754010185660626	13.884087379341636	20.135674332963976	20.192257834540897	21.151590797779235	14.867206410224709	25.904775421299846	14.015393031505976	0	12.614044188019223	27.138142883444903	38.69028368233233	13.723066081337429	14.990329715242265	10.31322043265222	19.84421672118235	14.838294890568774	17.49093586166395	15.43213697305498	37.51040867493971	23.634401394728087	14.418211964003142	13.499879789598218	11.256862307952828	17.31344198615129	14.413831365834561	19.627411737795093	13.257206246725117	14.73614864155476	23.829987642066644	13.53579562844397	13.27803265780997	17.0235911366846	10.076291354550245	15.15390150784981	18.678088621740947	19.881051972809068	15.55365482366581	20.550234467882884	14.738953762046382	13.119650718734075	15.309500972889273	11.603299406451772	16.29748761736506	16.047405858435074	12.625352598163333	13.771071623942575	16.17692638286148	16.897052006616306	13.715186454184739	18.526561921715366	17.659911250617682	16.06448151062764	30.844528558222102	17.566430627087346	17.682821889377152
input//Viena.edges	22.971686766033088	35.219024901397546	17.154378271520482	34.83670250613843	29.647148342143407	32.217093983124286	38.40868184873	36.78871848554902	42.344005391709764	18.525956620034865	35.54636050036403	18.58015314402143	15.78638278229499	19.58034523596599	16.406124339477184	13.668888791018746	8.67274394238288	20.99057053833955	17.443948682082784	28.361655825569326	9.059293430133394	21.17792518116511	20.172547588013582	23.214811839937642	10.954828706181567	27.091358533928886	13.177628440647663	12.614044188019223	0	28.46753382276051	40.79311022378114	9.332042872562049	14.965681690171921	10.216243531390313	21.14269566730425	11.673205731511464	16.174620547589	16.000446640230066	39.3709730048446	26.035622262495565	11.665979664131518	9.816327923122529	11.225508677211492	14.79375348770134	14.581151590193524	20.88488330969556	10.699369717085444	13.111895317098957	25.720266653857383	9.726667318116837	11.385975224790363	16.310331987424913	9.780235480271875	13.291031446092505	17.74179623424826	19.12708575438013	13.254776408349471	22.063593360730028	13.051446799988975	11.931345510731072	12.880562871732735	9.510208647273652	16.017540023231	13.492928576246218	10.16270989336483	12.52236166305839	15.6515582235434	16.04165566839168	13.004886365337581	16.167177299030943	14.869134615972136	14.755015635548261	32.35152013800958	17.37428257858098	17.782191584141206
input//#CovidDerrotaAPuebla.edges	15.133114794479006	32.74345054172939	18.030142289857412	16.887883808670683	11.907437115284838	31.252983973423742	17.947908290015064	16.42290508499655	34.409588061977445	20.26299342817705	33.14952120987571	17.204010370194084	21.662069479658097	17.81497259279409	22.017896075086334	21.770422210334996	27.154336485026498	29.637396318017494	19.14034713441139	13.926070837743486	29.210974838769353	15.842401122708834	18.308400739562654	13.250746247915323	24.982323077751094	12.810879856494097	26.080736500878192	27.138142883444903	28.46753382276051	0	34.16050047240954	27.558890801567788	23.445540430517067	29.452082782618618	14.330021048666206	24.77587872477858	19.921911743461035	18.87965007904414	33.73340586981888	10.369164688757118	30.88382263014362	29.177891319328833	27.104464768839527	26.999084171632028	29.566088175802694	15.102456889291062	26.33465839243617	29.659822235285947	10.956007293779189	27.095587684762943	30.57022248266017	24.47848211899723	27.289571217634045	22.72893766947517	19.110938228389475	13.788529387111632	23.243851436005095	11.336034510301003	27.91067939559121	24.19705407489943	25.65851479497909	28.05231870496518	16.911369331342406	24.277888331503323	29.422417842666384	25.613367638147018	22.26355746812963	19.01378644829916	27.15568247901587	25.718302987412834	29.81401556370918	26.272505710091103	32.036006000819654	17.48882122926908	20.420751473864065
input//#XSXFridgeSweeps.edges	41.81331012682737	19.538335130265484	39.6175569687985	30.61372468927254	33.76211348166179	22.48827832150497	33.094137501671696	32.34639000032341	18.237535856164136	42.647024615638124	25.17199777141082	39.6849747669208	33.768436961164745	39.74169111659173	39.79759224932625	39.70699694900977	39.92678855364472	30.096427154273673	30.009132508181594	33.38806646082583	41.52545080264213	29.555477724901273	42.18640129622556	31.877613965157508	41.79303856971977	39.01195375594144	40.754636739826736	38.69028368233233	40.79311022378114	34.16050047240954	0	39.76837921844269	40.71595575993414	38.810405971703176	31.639528317536165	41.881658308078705	41.81831628659744	30.850436074283664	15.989491215125375	31.332028297515926	39.00507778160527	42.981206314497655	38.72354525658282	38.56934259261282	36.45476421569961	31.23539727793644	42.65089597141566	39.85495045965464	32.796380206322475	42.835682961764434	40.089962627379855	39.48674390267137	41.47959424318878	40.67213580798236	41.05156087766394	36.41648618459142	38.388432767700266	33.668155903473334	38.63780469647074	36.84460464970312	42.56476904099469	38.524435349587776	35.96515080011803	40.92557718977262	39.2496829846943	37.91205626950493	40.37887343020928	40.31822781512711	37.47416705585671	42.00584813387518	36.57366741916479	35.57560817542221	18.465743207298964	35.84983760727367	32.170368339567716
