	input//#BuenFinSeguro.edges	input//Cruz_Azul.edges	input//KAROL.edges	input//#Fakeministas.edges	input//#UnPeligroParaMexico.edges	input//Worlds2020.edges	input//Viena.edges	input//#SalarioRosa2.edges	input//#FelizLunes.edges	input//#ImolaGP.edges	input//Halloween.edges	input//#MasterChefMx.edges	input//Rayados.edges	input//Best_Buy.edges	input//#Fortnite.edges	input//#DiaInternacionalDelHombre.edges	input//#JusticeForJohnnyDepp.edges	input//#WonderAtMidnight.edges	input//#Elecciones2020.edges	input//#MatriomonioIgualitarioPuebla.edges	input//SystemofaDown.edges	input//Bloomberg.edges	input//#Xavi.edges	input//Manchester_United.edges	input//#TarjetaRosa.edges	input//#SiguesTuLopez.edges	input//#SerieMundial.edges	input//Chile.edges	input//Brozo.edges	input//Pfizer.edges	input//#ARMY.edges	input//#TheMandalorian.edges	input//#LordMontajes.edges	input//Trump.edges	input//#LaBrujaDelPalacio.edges	input//FONDEN.edges	input//Coco.edges	input//#RatitaNoEstasSolo.edges	input//#XSXFridgeSweeps.edges	input//#1MTrajeados.edges	input//#AMLOLujoDePresidente.edges	input//DiaDeMuertos.edges	input//#SoloLasMujeresMenstruan.edges	input//#CovidDerrotaAPuebla.edges	input//#HappyAuronDay.edges	input//Chivas.edges	input//Dinamarca.edges	input//Maluma.edges	input//Censura.edges	input//Best_Buy_Liquidacion.edges	input//#POSITIONS.edges	input//Checo.edges	input//#OfrendaEdomex.edges	input//#NiallHoran.edges	input//#Confetti.edges	input//#JusticiaParaAlexis.edges	input//#FelizMartes.edges	input//#ByeByeTrump.edges	input//#Temblor.edges	input//#nosfaltajorge.edges	input//#FelizMiercoles.edges	input//Europa_League.edges	input//Yakult.edges	input//#GoPackGo.edges	input//#AvisoCovidEdomex.edges	input//SpotifyWrapped.edges	input//HereWeGo.edges	input//#TrumpvsBiden.edges	input//Greta.edges	input//Ravens.edges	input//#AntorchaAyudaATabasco.edges	input//#CuidemosTodosDeTodos.edges	input//Bob_Esponja.edges	input//Pumas.edges	input//#HalaMadrid.edges
input//Best_Buy.edges	5.950870611051484	2.0796876521145666	11.723454336217825	3.926574725287888	12.584188978083315	2.987808671880575	2.3115292890227623	5.283291006191321	11.6614048475635	3.8677130525583028	3.3094534098485466	7.003380620644382	5.38795253154385	0	6.091590642449657	7.867347373553369	4.238035398399569	7.818518689974772	2.60145701429	11.472071558949779	2.4863720083043153	2.427957017521977	5.4309677827581275	1.9879198271830105	6.83649391611091	5.595302076827445	3.102807272246719	6.60162732684593	2.47210606159538	1.7042134265634874	3.3196999115736356	4.253634185864136	8.537406780853331	2.8065701393904314	12.070815994647477	3.3719843639850033	9.089328650012199	4.509650065183181	7.2089426910522265	5.8398156360402105	8.766309946879336	3.0342711668050537	3.5844516895414427	6.137664082188875	6.387169414675625	4.7321993920979954	7.008863958430328	4.563621702450632	1.5586548774774711	2.3987593173248856	1.8898454732436598	1.9203037218909649	6.384927124899035	3.8287483957251798	4.784795569282474	5.190991986610743	2.783856128923297	4.801453277638983	2.116749604645711	2.295621122293098	10.818017904930493	1.8224767888449553	1.9374324463343422	3.107417489337725	5.367751597096451	2.725862474582519	3.1249057132479283	3.354068108042222	2.4047764919170547	2.7498622073592474	6.334781903705107	5.542361095555057	1.2197609100480171	3.9097755306308533	3.553501886212925
input//#Fortnite.edges	11.433724055637892	5.8517693262567025	5.963921216904345	4.003603167692437	6.823504782109258	3.657932808415798	4.99238703718417	10.398646669373981	5.941537702006914	3.2097163985977253	4.773906407233671	2.984240118857044	2.496234713944505	6.091590642449657	0	2.2285204870879625	3.996326757960832	2.425525285255399	4.745024355330906	5.722886939629285	4.852549452331222	4.901001190867676	1.7271502818346685	5.252356495125053	12.509922295578196	2.3918340492791734	3.7968316479395443	2.1706352110885248	4.296412579045308	5.694998745044615	9.218830690520974	3.926990624908965	2.875476015109505	5.4091186615339835	6.309299780868665	3.987300276374194	4.0673595477409625	3.563716860255129	13.009005541282548	3.150511723987023	3.0762344978467926	5.004631888865207	3.519686022972518	2.823089681109069	2.0815213890280084	2.074140928253414	2.0050547109754002	2.497332343335711	4.813808275222416	6.048235820654008	5.706386432020599	5.212945325399965	12.012727228793707	3.7934042651130353	2.35646231710441	3.0507034832529345	4.84956875851202	2.225362102237447	5.335585913013559	5.936232704242563	5.044862487619458	7.567727502982898	6.590827430342234	4.3005225860994845	10.808781235491091	6.285777207523809	3.7167052537683594	4.44230903520764	6.436813741474778	4.021324487916938	3.5788569275480167	11.295507302993443	6.45910087481939	2.6953882460010568	4.082554414580202
input//#DiaInternacionalDelHombre.edges	13.226481265681517	7.725556037192182	4.497522148985718	5.306431084738309	5.04844325041901	5.609621587562764	6.66635765269728	12.305175917043174	4.115987919598906	4.928215251304341	6.1923576671560365	3.6363140155876166	3.409137503943939	7.867347373553369	2.2285204870879625	0	5.466364444512923	1.880433876923191	6.506147936799108	4.009562921001746	6.665821713969119	6.785367046112403	2.859607067663761	7.128370007506273	14.302679505621821	3.547613670776359	5.6562977666186995	2.678131276289133	6.0470556714899155	7.335615428342384	11.03886558557651	5.3930155653032825	1.628289883505015	7.256085252395523	4.496410416250805	5.157921082377931	2.657112650306338	4.626954013139459	14.801762751326175	3.677173671218019	2.2842113765530514	6.797389098908829	4.696651144305851	3.3369517862057765	2.7586866523549487	3.7352251973026256	1.7609783461258597	3.8220351438003446	6.527568949044619	7.796156083720342	7.4892027638411065	6.985343115065051	13.74031189601368	4.770393853032747	3.617490990069454	4.355195874996093	6.886858516312765	3.3316986449214787	7.117898718970632	7.5842611765989005	3.3797479026988033	9.336005307419036	8.303322707264824	6.383265531962087	12.51378090040712	8.117569762391255	5.797363271858062	6.112091448139368	8.240986101795727	6.117545232797618	4.151936343159954	13.08826451303707	8.155799337114113	4.525351600713457	5.956871730028088
input//#JusticeForJohnnyDepp.edges	8.742619979283052	3.6037009992034736	8.639132695981571	1.8945000624810715	9.493094742246855	2.662883203377388	3.655311679760718	7.7825033611584615	8.691223351684197	2.3705138088907787	4.325143191880986	3.7080629459025127	3.8046804386246302	4.238035398399569	3.996326757960832	5.466364444512923	0	5.19441021050541	4.113379503769336	8.392476899766882	2.7999140939466534	2.944916888772599	4.134152369965357	2.9750149858454185	9.818818219223356	2.705967798233943	2.2219153457744687	4.328961966365212	3.7503343876459185	3.9111365088933825	6.59856377898569	2.434651098618489	5.790507950112694	3.0553560099114843	8.97888974100626	2.0087294839200562	7.666351538806735	2.263067470851922	10.317901464927706	3.3017378044080385	5.829659800133499	5.122401176337095	2.780798451824398	4.136754644861656	4.093245601663086	3.2291489793468697	4.143031538469739	4.551655323605345	3.4209269991721754	4.968272951702289	3.857348924361806	3.007748158553278	9.295220374109194	3.2292339809350397	3.1815038679257612	1.8922250715727802	2.6632045919565934	3.738046536264743	3.2839758069757714	3.541258072043362	7.808226286220154	5.270486931756578	4.007016526466203	3.2913242457155154	8.05749258816623	3.8705942769385704	2.8156535952760713	4.925386198961834	5.109417483660323	2.8961506556701986	3.4419725963029473	8.604403226638603	4.1825839633847774	2.1499234653079693	2.5756033894685566
input//#WonderAtMidnight.edges	13.397908210150955	7.702029448547888	4.013729552077095	4.782075985378898	4.819941973339933	5.609437994195429	6.658649711780065	12.447287550552826	3.8971578428201146	4.894433475398434	6.353214012026192	2.8521738690448735	3.279003044142876	7.818518689974772	2.425525285255399	1.880433876923191	5.19441021050541	0	6.663211040623366	3.707824554206395	6.613063764340953	6.992293125765117	2.735322775806198	7.244776212733744	14.474106450091263	2.652353350292244	5.672119181973294	2.343437073642206	5.85996544622807	7.038124984020412	11.053122966383164	5.303662307816709	1.385313855478532	7.326907704391729	4.3065689899040915	4.752179459078615	3.9921538275354607	3.7912527964443505	14.973189695795613	2.1913754353879416	1.2545465509332132	6.968816043378268	4.82995976355556	2.0539460984510463	1.7760892567504438	3.6612684519250416	1.8516401932547608	3.737008739689675	6.540603575476826	8.028151456455294	7.51260665802534	6.98097891070496	13.899026204764958	4.222151443775287	3.369295116563289	3.6565012838233355	6.81001646424447	3.54220811153585	7.335457261232794	7.408235349189369	3.3343736035950027	9.422897789810552	8.367390022414973	6.4940071321624195	12.512938899436174	7.888376542622827	5.854158261785923	6.287775314480363	8.444284566840022	6.100526936487817	2.8420450808218503	13.259691457506506	8.242781399605505	4.506320886937956	5.70562346799021
input//#Elecciones2020.edges	6.983696643467715	2.440128410827139	10.604705187456794	4.0662366752023775	11.465439829322284	2.5164590839118715	1.7321098735971732	5.962438043102562	10.542655698802466	3.96993917071581	2.7571501712926247	6.154884375548239	4.673713645252241	2.60145701429	4.745024355330906	6.506147936799108	4.113379503769336	6.663211040623366	0	10.353322410188744	2.3024139925768203	2.1365363115158162	4.4142340794426635	2.254471398197795	7.994023404508243	4.666319472259393	3.0584328919321786	5.469305555848187	1.7374387154698776	1.938228490905739	4.629226059904257	4.299929244165676	7.381569979470227	2.214853111927686	10.95206684588644	3.375004302174535	8.144583276796254	4.642536438970497	8.32769183981326	5.489100303812124	7.619851427627814	3.0187260917505268	3.3982861211145536	5.49321421073168	5.307798974067439	3.6675355053291825	5.830725141677871	4.009229623226436	2.1015175709102767	2.093484745840396	1.8732715965227298	2.0848773975515087	7.506001837640239	3.7684876015756306	4.010249238972478	4.981853330563166	3.0713781577465356	3.4459132398318246	2.3398886640631136	2.4991728559242823	9.699268756169458	3.105441502218292	2.533155920675014	3.3223818112540164	6.379621419141161	2.8705032158257406	2.466400900926396	2.7228897451974228	2.711312169750201	2.552867389138582	6.011543996927376	6.6332458182596845	2.559524873590873	3.2913530620326346	3.5549276025256886
input//#MatriomonioIgualitarioPuebla.edges	17.105732764357345	11.203739991032663	1.1677924310439995	7.89759903674556	1.236711451652548	8.931252510561544	10.228455013061009	16.070655378093438	1.2415321217181365	7.9670848403079235	9.697604118135141	4.828379222639527	6.179539787328748	11.472071558949779	5.722886939629285	4.009562921001746	8.392476899766882	3.707824554206395	10.353322410188744	0	10.156903334112103	10.522053588465715	6.190851960547507	10.84919277195794	18.18193100429765	5.8773110774596855	8.995350851312171	4.971020927813568	9.444372507666934	10.657766662696998	14.677909628121176	8.0810055652732	2.979784318400114	10.861422224079128	0.9447953621115781	8.378881151565514	4.103527379542011	7.065276393345331	18.681014250002004	5.7081355376552505	2.7390848644480923	10.676640597584662	8.522678155330821	5.383377276491866	5.177329665723038	6.934902127580056	4.54720705010028	7.3516608518723565	10.23160173496637	11.697821246778577	11.204118295869094	10.619041774578628	17.606850758971348	7.847299796607978	6.919212627070687	6.586197642382924	10.118602548302006	7.034043618485767	10.958297595300966	11.051215468541862	2.3031025104048113	13.028796768510439	12.039058592072912	9.752811573660708	16.22076345364257	11.063832095257473	9.110057702512973	9.908393868613427	12.10882245019423	9.350527686108244	5.37947486230807	16.967516011712895	11.907156937065173	7.728560600806276	8.67750011543532
input//SystemofaDown.edges	7.258464628226926	1.9360188371937355	10.405311342643955	2.773263038603006	11.266045984509448	2.323286197600757	1.9064226930238428	5.958702337739395	10.362893678699585	3.065272901092622	2.836532659415498	5.657826077199967	4.45147626060931	2.4863720083043153	4.852549452331222	6.665821713969119	2.7999140939466534	6.613063764340953	2.3024139925768203	10.156903334112103	0	1.5411078846072905	4.482707868034718	1.920244352302513	8.202596437064987	4.297894928274156	2.2402658383979936	5.278792122158049	1.99917402492649	2.119977289125241	4.62025933633058	3.631437576148814	7.214868123110489	2.105377227993156	10.752673001073605	2.5631424083485075	8.075061257732411	3.3804948633433693	8.527085684626098	4.722368074283955	7.4437712891364916	3.5833922878622224	3.099719307127738	5.378091266203414	5.199068837389474	3.7055779254006627	5.661593756471174	4.268307887035602	1.9679730442048404	2.951012189472036	2.373309866999664	1.370108936812547	7.714574870196981	3.492169926233685	3.954602579385218	3.9332606199293063	2.4219052911593786	3.7980315376174874	2.129414518699722	2.2429042235977423	9.49987491135662	3.015094288686344	2.355106846221438	2.8971083611833426	6.570283082791853	2.3635916134508466	1.9198720103104254	3.72250341133787	3.1231942587864756	2.0602919942330646	4.982859781913907	6.841818850816426	2.5165887740591955	2.9639750426580016	2.125446822930708
input//Bloomberg.edges	7.104898924069978	2.3471824504568857	10.77343636573376	3.256568214952414	11.634171007599251	2.415817508770822	2.3631094948249505	5.874372519803832	10.71611369057995	3.422488551083043	3.0517584514387384	5.865790748816447	4.757077413950723	2.427957017521977	4.901001190867676	6.785367046112403	2.944916888772599	6.992293125765117	2.1365363115158162	10.522053588465715	1.5411078846072905	0	4.678251457865443	1.6207162803472068	7.977319433159093	4.662623045627433	2.4367007267014382	5.6880675547516475	2.818524003387794	2.486737243909018	4.709268559225939	3.36902940605549	7.57990880399299	2.057082609491485	11.120798024163413	2.7134238627941993	8.230496134509167	3.7853968737974006	8.158960661536291	5.043152452269781	7.825249377969311	3.194159110021153	2.8954878823606878	5.567324708354393	5.556550269569733	3.7858880158840176	6.029711679963125	4.439367457188702	2.1142646737661597	2.7579750166748385	2.7705024974239016	2.11604199368203	7.48929786629109	3.4119661849676293	3.842542426749934	4.201109174828429	2.253311936690305	3.9276719616324134	1.5790238713495865	2.62794768681871	9.867999934446427	3.0004461451544646	2.5993073538615374	2.6333680777396173	6.40137336628307	2.6611744160387527	2.604272616673058	2.9208361902099256	2.522746845073965	2.5287989489927205	5.383782414147879	6.6766612856727825	2.7066522491612948	3.0601797347355513	3.239943028327758
input//#Xavi.edges	10.91488080380984	5.70408821993397	6.442234737815554	3.8229611967710158	7.302969379681047	3.149075692873626	4.990919122397799	9.929138328159267	6.385967851997465	2.6210295407934003	4.840390762104195	3.0534319942221995	1.8561617628350224	5.4309677827581275	1.7271502818346685	2.859607067663761	4.134152369965357	2.735322775806198	4.4142340794426635	6.190851960547507	4.482707868034718	4.678251457865443	0	4.748849040982707	11.991079043750144	2.323865931493163	3.2370185788635624	3.1659132581026705	3.984398009616088	5.0945430365273285	8.60825601133029	3.754124374717118	3.2284741189784794	5.417824214134552	6.789596396245204	3.358541539345234	5.022134613917647	3.4650979157638178	12.490162289454497	2.8219486634107516	3.466755567136062	4.485788637037157	2.6487736311472907	2.5971169255765068	1.4226234687451758	1.6722473647693905	2.6216633979906914	1.4276009363875652	4.299921142468589	5.898309859128207	5.292662156557018	4.6395988228747305	11.485187731085196	2.7192090243154494	1.6715333784317477	3.201173079320106	4.47369593185381	2.5946766380538895	4.967821311069688	5.4256123033106824	5.67045181507083	6.964140063586113	6.149795544989618	4.014272648188609	10.448814524220323	6.238558063847498	3.5602125663281083	4.318871422179428	5.9693018779551315	3.6502375073435136	3.752114849788615	10.77666405116539	5.872666749445981	2.4285101541874394	3.886720053688579
input//Manchester_United.edges	6.528159655244278	1.8035956355672833	11.090227049232997	3.4247945347282247	11.949810614437908	2.294780713201805	2.4652602069001626	5.412919995082763	11.05518311654542	3.1402679882239424	3.28951275811011	6.243840938874251	4.89444920596664	1.9879198271830105	5.252356495125053	7.128370007506273	2.9750149858454185	7.244776212733744	2.254471398197795	10.84919277195794	1.920244352302513	1.6207162803472068	4.748849040982707	0	7.559016562320782	4.986148740105049	2.2777910802007613	5.9346359089134	2.507865959068032	2.256634797136548	4.098716325069536	3.5840653825407505	7.898023965018216	1.9323282105939712	11.435605613197314	2.897660887767612	8.53595564393471	4.138976570947166	7.862361486748047	5.35785805677867	8.135970831684018	3.1043137222477473	3.067092505292351	5.80983117824639	5.718432637531616	4.068034672218576	6.318269919878142	4.271720046269534	1.8149318449011227	2.8235687050340545	2.1560400212458917	1.6117148181966687	7.070994995452776	3.708766869786656	4.113581357674516	4.352055469457359	1.690036666063909	4.170470600337604	1.68827553504852	2.3425061368177023	10.16459910923467	2.6009959772313773	2.211087461310713	2.615760989778084	5.9849185471936535	2.936836619849777	2.868971490442179	3.5064232455838615	2.6319523820217454	2.593152547938424	5.680004368323944	6.198238976072221	2.200277272682542	3.26379490602172	3.436847703124322
input//#TarjetaRosa.edges	1.4879253151162937	7.207858106600625	18.433313781565705	10.365506542592124	19.294048423431192	9.261808470866736	8.123152931010564	3.358565977161432	18.371264292911377	10.233963622116892	8.68985793452798	13.51244440066074	12.087778747198165	6.83649391611091	12.509922295578196	14.302679505621821	9.818818219223356	14.474106450091263	7.994023404508243	18.18193100429765	8.202596437064987	7.977319433159093	11.991079043750144	7.559016562320782	0	12.304619926837965	9.301653555026476	13.297914149957094	8.786985751909162	7.5241643416006525	3.701613197145625	10.587915445293822	15.202146685897539	7.440043627829292	18.78067543999535	9.80304985273214	15.650644114894794	11.148898234981237	1.8462320493114894	12.473795466642402	15.442846139849562	7.833046641687217	9.673658807495235	12.816733718377382	13.004601338574615	11.247028876717598	13.65933373578678	10.830270152425296	8.011009547923864	7.073155906515953	6.978180063957078	7.569880706249094	0.9536133888716769	10.334631207689673	11.26271837722696	11.610794144264991	8.261870907498661	11.314983430762393	7.582169972331879	7.169559414588166	17.527877350278366	5.598630668089974	6.230818114970576	8.753323528773311	2.03579459357978	7.26776267836943	9.204729531607537	8.727420807033917	6.361988802896408	8.947406695763076	12.914914864575566	1.819532780462939	6.288554007645142	10.453370403491375	9.548995786549053
input//#SiguesTuLopez.edges	11.22842168689766	5.396128918692195	6.128693854727732	2.47411853015256	6.989428496593227	3.187085511836896	4.432188292353094	10.193344300633747	6.086599477927341	2.570967763076201	4.356773992083055	1.8209384043413004	1.8159190658551043	5.595302076827445	2.3918340492791734	3.547613670776359	2.705967798233943	2.652353350292244	4.666319472259393	5.8773110774596855	4.297894928274156	4.662623045627433	2.323865931493163	4.986148740105049	12.304619926837965	0	3.200325970828948	2.5386169470719135	3.6855961508028225	4.801327448526828	8.846111804683748	3.143275355959714	3.2273505430329803	5.064972567674961	6.476055513157383	2.5834643910941653	5.685189713786022	1.7810993808489883	12.803703172542319	1.5972021252054969	3.316448823202848	4.852242462893362	2.816523159532317	1.8411879795497117	1.7254363073005368	1.7588258005412	2.1951107053011554	2.920001019761038	4.354290657506687	5.840072106809126	5.326807218409408	4.743979924048525	11.729539681511662	2.506639844251791	1.7889120959277935	1.3866319710420356	4.3238781839706935	2.499335285702995	5.095399130072131	5.206559872962115	5.247233572762678	7.2019958569395675	6.17420831784045	3.9996194837491794	10.395415324736877	5.47780204902652	3.461363613993539	4.360960863642873	6.231511372734549	3.5976705533166653	2.0143555058030316	11.09020493425321	6.044112905212286	2.0028009511552622	3.34683819143738
input//#SerieMundial.edges	8.203336305904628	3.1871730126258524	9.246733628580223	2.2633133126255753	10.107468270445713	1.0475699321373366	3.3817507076786177	7.075304526781261	9.224477254118426	1.2469904763082735	3.976865525633823	4.439116643332667	3.0124278633225305	3.102807272246719	3.7968316479395443	5.6562977666186995	2.2219153457744687	5.672119181973294	3.0584328919321786	8.995350851312171	2.2402658383979936	2.4367007267014382	3.2370185788635624	2.2777910802007613	9.301653555026476	3.200325970828948	0	4.5068897353219395	2.7715330402475606	3.165922160007383	5.875624076957208	2.888585507647414	6.114547363415304	3.193912530003994	9.59409528700987	2.1698369184042607	7.498518677130704	2.791005778809636	9.685663398689837	3.8859549996107603	6.400657818064625	3.4590388543993678	2.142055069556682	4.525555973146173	4.105795320952686	2.235341806723696	4.672797278481209	2.912284885477427	2.3165221114452423	4.14894407124861	3.209431575697405	2.343777375774305	8.942973960486222	3.0041158697203856	2.845822719187601	2.706714330035908	1.8174168608343004	3.485324205072413	2.6292686284388616	3.1992410079098095	8.393856055947253	4.211013791943327	3.7199673922192473	1.8451333930231029	7.995964143071309	3.8340898894043587	1.905773312396668	3.840149266203541	3.9366157745323758	1.7346970256737801	4.269400306962073	7.972165160400723	3.4203231030944545	1.6161336793851462	1.7212375068010448
input//Chile.edges	12.221715910016789	6.388725507661821	5.217445957354405	3.817323961939097	6.124495257549185	4.38210744602541	5.358142456171199	11.18663852375288	5.129372229811284	3.983540677260227	4.785581009138944	2.9062485337807504	2.953880014847246	6.60162732684593	2.1706352110885248	2.678131276289133	4.328961966365212	2.343437073642206	5.469305555848187	4.971020927813568	5.278792122158049	5.6880675547516475	3.1659132581026705	5.9346359089134	13.297914149957094	2.5386169470719135	4.5068897353219395	0	4.5993187170338095	5.8458436767260356	9.852437054702232	4.69275626224454	2.9747907958720288	5.994811842354131	5.646764675805861	4.075213846918337	3.7045815086568243	3.2705996578021805	13.796997395661448	2.875726432891765	3.003426746052228	5.860421770545801	4.348975142879034	2.7702871938000015	3.0826197086872043	2.725113006942732	1.7305980517450779	3.732243343014016	5.347584880625815	6.791390728055621	6.343618519149813	5.755680541376117	12.722833904630795	3.8483232096899673	3.2199134963229126	3.2050445210287624	5.537374246109088	2.505695714836781	6.044020814230099	6.191249551341932	4.2299632003212695	8.208321106958053	7.155041737732354	5.251790923880758	11.336746599302012	6.406784303124308	4.522920608309959	5.0271859989651935	7.22480559585368	4.779093677923607	2.596083566559908	12.083499157372339	7.009360142311953	3.4680149378208522	4.507138018828287
input//Brozo.edges	7.6913494762558265	2.3942537679765326	9.695755284934979	3.0005715892600784	10.556489926800472	2.359994660832266	1.5469512246311345	6.715976968775738	9.63981523742968	3.3230382808018044	2.507146227098526	5.3430021289828495	3.921073621367641	2.47210606159538	4.296412579045308	6.0470556714899155	3.7503343876459185	5.85996544622807	1.7374387154698776	9.444372507666934	1.99917402492649	2.818524003387794	3.984398009616088	2.507865959068032	8.786985751909162	3.6855961508028225	2.7715330402475606	4.5993187170338095	0	1.690599797658034	5.2531183376684245	4.1272660399815875	6.59412720451873	2.6878965577311953	10.043116943364629	2.6226175218524945	7.6976004270679645	3.3835790841494098	9.236641742335074	4.435574180684072	6.77643430965117	2.8929828822916357	2.901936470183179	4.594256457003683	4.748096323396372	3.178413760003992	5.057393678669083	3.5176731077816568	1.6440365874023966	2.5863644455885106	2.0105106800884105	1.6959308424998094	8.298964185041157	3.014997665521876	3.6105541012702416	3.9900557097654614	3.030067143232306	3.27200227343749	2.749318988977188	2.4244064885513206	8.790318853647644	3.6090023899242434	3.0028298188574696	3.3856469754820253	7.176717787012069	3.0025845900038464	2.1128866157777164	2.99362878386645	2.937771851609299	2.227134861615096	4.799642548922396	7.523143504045965	2.6913543533147823	2.699107214323385	2.690558270026145
input//Pfizer.edges	6.5528780145070815	2.0890974113857625	10.909149439965047	3.2328645343912012	11.769884081830538	2.9281271936576987	1.7019940212110398	5.89959287924593	10.847099951310721	3.7958318118818473	2.706808256006935	6.209408737108025	4.854174970164955	1.7042134265634874	5.694998745044615	7.335615428342384	3.9111365088933825	7.038124984020412	1.938228490905739	10.657766662696998	2.119977289125241	2.486737243909018	5.0945430365273285	2.256634797136548	7.5241643416006525	4.801327448526828	3.165922160007383	5.8458436767260356	1.690599797658034	0	4.048471342375309	4.3690694497092455	7.808457686649778	2.3764977269416843	11.256511098394693	2.711630956896535	8.778640041514631	3.907910795515154	8.023247587305008	5.096702593717154	7.990764791782216	3.1804868417509544	3.5420664857444346	5.361862029444943	5.745813190017695	4.29463172685218	6.340273154485463	4.406016552302005	1.2479005822446574	2.4611063229331083	1.983181601601287	1.4989122653948237	6.949084096274351	3.29452824999344	4.368778152950504	4.4319364174289	2.976987586765293	4.45735205344609	2.373839712278992	1.9138573230624836	10.003713008677716	2.505398026443783	2.5265859375923623	3.4900886647799005	5.832428902199566	2.5603091707792878	2.941652995657602	3.340480885127259	2.6560777455569493	2.7642791807664473	5.402841295832749	6.3097493490159	1.8128775622162476	3.578807629865337	3.0532783852622307
input//#ARMY.edges	2.955335727406195	3.810292444006988	14.929292405389223	6.861485166415646	15.790027047254712	5.891988414176594	4.641622527927322	2.9934819075448287	14.867242916734897	6.742049468805891	5.285000984016314	10.254190348500686	8.583757371021687	3.3196999115736356	9.218830690520974	11.03886558557651	6.59856377898569	11.053122966383164	4.629226059904257	14.677909628121176	4.62025933633058	4.709268559225939	8.60825601133029	4.098716325069536	3.701613197145625	8.846111804683748	5.875624076957208	9.852437054702232	5.2531183376684245	4.048471342375309	0	7.149032214557306	11.781692354221141	4.188387563912737	15.276654063818867	6.48807542666423	12.146622738718316	7.644876858804757	4.00310462188083	9.06667094415447	12.01301352604158	4.857723751644264	6.663249783034437	9.384617077249027	9.614630618812157	7.915388760844138	10.259673686286629	7.3262487762488195	4.635742466573455	3.9800385409853467	3.7326876064121253	4.2284998861642205	3.481935987135986	7.02696961629561	7.975160266106567	8.277486479404708	4.7523060729228055	7.958477762083476	4.338719132767877	3.8724999231364428	14.023855974101888	2.2931706202060536	3.2119009459932615	5.315306535407229	2.9701862186373256	3.8643572423607684	5.777460317608951	5.5752551678765485	3.7359652658616347	5.457788383678843	9.451312638208055	2.4243614616190095	3.0622086843378997	7.156105741784623	6.000409512685857
input//#TheMandalorian.edges	9.492279169640486	4.211723694090999	8.410434904005433	2.974606795344749	8.924067691404304	2.8689362418825888	4.302189826070774	8.33964903023652	8.37432931503296	2.762173205522754	4.245975877437433	3.6607287335355023	3.5784848500454385	4.253634185864136	3.926990624908965	5.3930155653032825	2.434651098618489	5.303662307816709	4.299929244165676	8.0810055652732	3.631437576148814	3.36902940605549	3.754124374717118	3.5840653825407505	10.587915445293822	3.143275355959714	2.888585507647414	4.69275626224454	4.1272660399815875	4.3690694497092455	7.149032214557306	0	5.762590079242256	3.9335720878986886	8.419875348423606	2.8975600559950245	6.961910414034314	3.4044357932947564	10.950007902145092	3.6747990427667414	5.855136943687728	4.824575615333869	2.861357980563958	4.493401457214567	4.044778590935505	3.005173007633084	4.661166198065961	4.2163967008970085	3.597742474186222	5.025717805230716	4.267583540833388	3.6160529867435605	10.099893878425814	3.3134870133026495	3.1862724256167883	2.500462238898636	3.200088572362561	4.033401550482937	3.419191311760065	4.376487801527248	7.658435286914987	5.5476461974418045	4.626531323509095	3.055063271250854	8.862166092482848	4.612591936928244	2.969905485103038	4.704697459236293	5.078948022707121	2.824876237675661	3.973561079231585	9.236509663855982	4.689135876703659	2.3200296263243065	3.2710482710948297
input//#LordMontajes.edges	14.125948445957235	8.347346066105214	3.3580360858962517	5.318918316816076	4.091901737533652	6.073839968254269	7.4452588491194955	13.090871059693324	3.169117607013833	5.287182868784023	7.142759103458064	3.239555409949422	3.53371865433535	8.537406780853331	2.875476015109505	1.628289883505015	5.790507950112694	1.385313855478532	7.381569979470227	2.979784318400114	7.214868123110489	7.57990880399299	3.2284741189784794	7.898023965018216	15.202146685897539	3.2273505430329803	6.114547363415304	2.9747907958720288	6.59412720451873	7.808457686649778	11.781692354221141	5.762590079242256	0	8.025645114791917	3.5785287540978095	5.521983009676284	3.2173831321530932	4.488406416082207	15.70122993160189	3.3252946089692537	1.1283519303412335	7.696856279184549	5.548318702402421	3.0873230261288462	2.289094613743183	4.120836828652011	2.221225844807285	4.465578127527655	7.258962514323685	8.789219362482594	8.231111869647863	7.655520567469907	14.627066440571237	5.027087491071669	3.9665920917505852	4.126107066461954	7.307523533271196	4.328944063087484	8.007878321830757	8.17838079962933	2.813455015705695	10.141785880689113	9.085748961261833	6.953575508889392	13.240979135242455	8.390237386172878	6.313518767734011	7.07471883487649	9.14176120468107	6.56023653822156	3.853521107492182	13.987731693312783	8.955754178881538	4.924636236155408	6.118771362711389
