	input//#ImolaGP.edges	input//#BuenFinSeguro.edges	input//Maluma.edges	input//KAROL.edges	input//#UnPeligroParaMexico.edges	input//#SiguesTuLopez.edges	input//#MasterChefMx.edges	input//SystemofaDown.edges	input//Halloween.edges	input//Worlds2020.edges	input//Chile.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#Elecciones2020.edges	input//Rayados.edges	input//Viena.edges	input//#TarjetaRosa.edges	input//#Fakeministas.edges	input//Pfizer.edges	input//#JusticeForJohnnyDepp.edges	input//#TheMandalorian.edges	input//#POSITIONS.edges	input//#LordMontajes.edges	input//Trump.edges	input//#LaBrujaDelPalacio.edges	input//Coco.edges	input//FONDEN.edges	input//#RatitaNoEstasSolo.edges	input//#XSXFridgeSweeps.edges	input//#1MTrajeados.edges	input//#CovidDerrotaAPuebla.edges	input//Censura.edges	input//#JustiiciaParaAlexis.edges	input//#OfrendaEdomex.edges	input//DiaDeMuertos.edges	input//#SoloLasMujeresMenstruan.edges	input//#HappyAuronDay.edges	input//#Confetti.edges	input//#FelizMartes.edges	input//Pumas.edges	input//Chivas.edges	input//#nosfaltajorge.edges	input//Bob_Esponja.edges	input//#FelizMiercoles.edges	input//Yakult.edges	input//Manchester_United.edges	input//#SerieMundial.edges	input//#ByeByeTrump.edges	input//Greta.edges	input//#TrumpvsBiden.edges	input//#Temblor.edges
input//Chile.edges	0.05323195456996599	0.1000144357871352	1.0	0.08371062707168331	0.1205283072389729	1.0	1.0	0.05008027351187527	0.04164194338459293	0.05381441001515441	0	0.08631394215833676	0.06769630517678338	0.10321077803731538	0.041923559007872924	0.0893462809216522	0.09447972436340113	0.03483674339105436	0.1418758223804636	0.034465247366691765	0.07153806834842003	0.08562426760936115	0.0695086768248171	0.09235698373617118	0.03472468087869329	0.11824990048104689	0.1056845961356414	0.07992855755954498	0.08232994769826663	0.10229110165472621	0.12761756041939198	0.09105477295387077	0.09944839219217172	1.0	0.1415217477257199	0.11948359364309591	0.057414257506862576	0.08518778641625935	0.06255338908137331	0.07211915072736774	0.07008772991097323	0.11119490411146404	0.045794597245154	0.10746910678738075	0.03327829096830359	0.07251059656607795	0.04647121998779591	0.061798407008268	0.07210053908061131	0.08539492242565772
input//#MatriomonioIgualitarioPuebla.edges	0.059675614316924364	0.06411944684752235	1.0	0.07836803367428946	0.2555672498240552	1.0	1.0	0.05831391328388624	0.06205577545535168	0.09579564510284921	0.08631394215833676	0	0.07497688597673868	0.10179104806014705	0.058180588596318805	0.16233152908930926	0.21592917655530397	0.07948241173741377	1.0	0.10768929305662611	0.0992695630351399	0.0536585095804919	0.07543826985339408	0.04262691025605625	0.0808298800131072	1.0	0.23997445976016252	0.08831976840675637	0.09787738541343227	1.0	1.0	0.06069867539645912	0.10201355059453698	1.0	1.0	0.24973202419783347	0.06992640043901421	0.09098658878257537	0.11196824730086186	0.14551488969962634	0.059251575139092294	1.0	0.08003834742951932	0.13698970949291245	0.0659882912223847	0.06494140360036571	0.0421470968880544	0.07885921297428666	0.08604843757752723	0.11776455144820952
input//#Elecciones2020.edges	0.043011238422524634	0.06221518372143631	0.061909008236834095	0.04698663583208773	0.10402591494628655	0.16701744423160114	0.10663925611485037	0.05312585388527857	0.03063358319814513	0.04366589832881862	0.06769630517678338	0.07497688597673868	0	0.04604276525744466	0.03321571937705614	0.09281044568436303	0.10684957261082084	0.0372709596393368	0.13628615431047797	0.06674116991620649	0.05983881118004453	0.051418002627299786	0.020762213984035327	0.06587254424278532	0.04007771345831879	0.08519357055018417	0.08920950329548816	0.06960481462096446	0.06177636636996231	0.11362195470613667	0.08652117419258598	0.054548154255044445	0.05135157318909089	0.05602643766903237	0.1499896934830467	0.10301991404023125	0.03774369269139066	0.06021767349731644	0.07308677400456487	0.09290073586918446	0.04899026271900786	0.11652864391925122	0.0442425376818798	0.08244534590469976	0.039631221819534934	0.033913861592047345	0.032302145835609974	0.03426754001215271	0.03304489098811647	0.06046932817548978
input//Rayados.edges	0.051375436217210524	0.07204937549549173	0.08815133325817548	0.06567722063718406	0.1315071469671404	0.15787022306501264	0.12327690976494787	0.0716830763770554	0.0875416048510459	0.07300633393794753	0.10321077803731538	0.10179104806014705	0.04604276525744466	0	0.05754236324123485	0.11543504138388161	0.1421757581472355	0.07005630652604178	0.14559376908554855	0.08679215283623865	0.06342982460062241	0.06551830226268218	0.04676742269847145	0.07118179877885145	0.07564308880045689	0.08226257464932007	0.12408737394312075	0.07640998405841903	0.07284046682181533	0.1352401479488604	0.0824925347336628	0.07318104941620718	0.05901256533239507	0.08578173301130954	0.13786764158859988	0.12903933327306205	0.06459846729997798	0.058597378022996804	0.08180460831313252	0.07564991768928508	0.07865352965349648	0.09936681056302066	0.06492748676146698	0.1023654593101967	0.05935266873533762	0.03774821759559621	0.05489067135257175	0.05908334891064959	0.036116492205051975	0.07541195836110715
input//Viena.edges	0.04414382701886177	0.05049653080682448	0.09130387058111022	0.03689972914753192	0.10618935295781218	0.17436742334725985	0.12948121230978737	0.03593837447699022	0.03077131088057905	0.04826563494618774	0.041923559007872924	0.058180588596318805	0.03321571937705614	0.05754236324123485	0	0.060908891624932626	0.07015508864589992	0.03707134497262654	0.141430409544677	0.061927666144061644	0.057170563351749526	0.055318952008805544	0.036219127440327625	0.06403956698982616	0.043816465388911374	0.08220995211026372	0.07684484307394357	0.06663902340476524	0.07252774804233675	0.11007864589912553	0.0945066279698954	0.06276981712677221	0.05818611235120774	0.0702611928415896	0.15001329228934035	0.10377816720490651	0.034855466343808095	0.06381548425308226	0.06835384745445539	0.09872978894827622	0.04072335442588626	0.12004429495072355	0.04755861930994587	0.08790391261736719	0.032082072105772186	0.04056774073850744	0.022112050376425274	0.04372399830806395	0.046872315083117067	0.06829336169431743
input//#TarjetaRosa.edges	0.07387759302690544	1.0	0.13565751865337583	1.0	1.0	1.0	1.0	0.07589125154190057	0.07278501855117314	0.07254536770174314	0.0893462809216522	0.16233152908930926	0.09281044568436303	0.11543504138388161	0.060908891624932626	0	0.07631858298163641	0.05753552753991176	1.0	0.1019362342546083	0.10018825930696196	0.093525815135166	0.09912397655190663	0.11448435940800339	0.06827648152587973	1.0	0.03667461538765404	0.08698938129794542	0.07010971436188806	1.0	1.0	0.1083471675300196	1.0	0.09747116541388212	1.0	1.0	0.04157732239161249	0.10430288496812845	0.0840717932183116	0.13374994972687648	0.1265853446395191	1.0	0.07185781114303758	1.0	0.06014378369295126	0.09790000814515076	0.07802581726915414	0.08969339481729888	0.07403928543609539	0.11408168116481632
input//#Fakeministas.edges	0.09941016254621593	0.16602045066424265	1.0	0.14678457729502414	1.0	1.0	1.0	0.08857497920545099	0.07586248851945276	0.08423966093558222	0.09447972436340113	0.21592917655530397	0.10684957261082084	0.1421757581472355	0.07015508864589992	0.07631858298163641	0	0.06975539546696763	0.14770723971743993	0.10648371978508542	0.09187167444250932	0.1282181593736903	0.11300427488584885	0.1728465216577183	0.07695988653596819	0.1667196664955356	1.0	0.11386252706053068	0.14170063554647805	0.140928733538762	0.23630549013109636	0.15741815973181383	0.14517390383701068	1.0	1.0	1.0	0.08394066795149135	0.13104700104132394	0.09385309923419749	0.15387230903322957	0.11574984678868971	0.16783540100153338	0.10275984495825019	1.0	0.07921212739188921	0.11081678728293243	0.10455695244328622	0.09568209806414152	0.10897283445876815	0.12737957088939655
input//Pfizer.edges	0.04070839945232374	0.0833679266732208	0.09190588857402959	0.06706673912101069	0.06833387563199089	0.13966544248688728	0.0806432914560744	0.03798340608462747	0.030613557176145223	0.03629403773649076	0.03483674339105436	0.07948241173741377	0.0372709596393368	0.07005630652604178	0.03707134497262654	0.05753552753991176	0.06975539546696763	0	0.0865139500163642	0.04023984030571126	0.05195570228138224	0.06255743695772809	0.037596788546536364	0.0767604286821737	0.01613229985934994	0.10116331464728023	0.0639588201943988	0.06101887453771304	0.051776542537328996	0.10001688192981983	0.10284500469895941	0.0622250967402026	0.07131704396559335	0.05273209565367587	0.11085126228244269	0.06676069688232256	0.036423866661396964	0.07247893490914992	0.05354286765962757	0.07057461423798506	0.058896699095713045	0.08577636592331617	0.037870435236546096	0.05369448251517728	0.02408811481169526	0.04858084971784604	0.03865867031406944	0.04307557428673481	0.0383563954943823	0.06214019607778576
input//#JusticeForJohnnyDepp.edges	0.09568847119113455	1.0	0.14432424068361016	1.0	1.0	1.0	0.07757371586071127	0.12339408609154734	0.15737183118654097	0.09726968055195251	0.1418758223804636	1.0	0.13628615431047797	0.14559376908554855	0.141430409544677	1.0	0.14770723971743993	0.0865139500163642	0	0.11028813947785587	0.07232771113886638	1.0	0.13504254265272875	0.16888829438060848	0.08905887704642168	1.0	1.0	0.13811560562894132	0.08982239234901668	1.0	1.0	1.0	1.0	0.13399459034508931	1.0	1.0	1.0	0.1069573277141378	0.10449868286993946	0.13302993630406756	0.15152600882295653	1.0	0.1129936501698221	1.0	0.10887008541411392	0.11209405343783796	0.13730789541640664	0.08783127582029371	0.09969906182378385	0.08769134570336368
input//#TheMandalorian.edges	0.052976134380970374	0.11260542140527396	0.1005540432006673	0.10067611485227546	0.0941656752117026	0.14218656234203253	0.08653975933674718	0.06294935882566233	0.05913710403661854	0.050186450139374617	0.034465247366691765	0.10768929305662611	0.06674116991620649	0.08679215283623865	0.061927666144061644	0.1019362342546083	0.10648371978508542	0.04023984030571126	0.11028813947785587	0	0.05236499899643554	0.09227882025582868	0.06940098970176445	0.10172744418823332	0.039710102917659196	0.1057163134612451	0.10641499243430819	0.0827616078377672	0.07166826309364316	0.10051671419421726	0.11140141285808991	0.10060331665871058	0.09132181076357049	0.06398257217103487	0.1227965239216734	0.0910157994856402	0.06637703561953567	0.07422227963231431	0.05644355319540195	0.054286001614013424	0.0773768467652104	0.10088943491986513	0.048924527800996986	0.09108851941771634	0.043657180418772645	0.06839972704085029	0.06253745203649652	0.04797260258367542	0.06217903938221725	0.06937485321374959
input//#POSITIONS.edges	0.054761725174762854	0.0991168947139941	0.08348737879004275	0.090603662435227	0.08466849623186978	0.13913054027794602	0.07184392941457451	0.06044287261085368	0.07131059358300851	0.05610927524145426	0.07153806834842003	0.0992695630351399	0.05983881118004453	0.06342982460062241	0.057170563351749526	0.10018825930696196	0.09187167444250932	0.05195570228138224	0.07232771113886638	0.05236499899643554	0	0.0873723297148139	0.06026506747510674	0.09778876055897345	0.05538291184082911	0.08147735501136066	0.1055887362993343	0.08834724621641321	0.06466234259018	0.09307255045814866	0.08629603930720364	0.09725302438722727	0.06012252948246133	0.08835719436880574	0.11371466007269293	0.0813291124821347	0.0751723665651165	0.05601888100044694	0.07075985780218708	0.07241375162585584	0.05645542644648338	0.0917623867788897	0.06762934022848432	0.07605207858856744	0.059965746056423574	0.0486350316854256	0.058791453569914554	0.035604362855134575	0.05393967355863205	0.03833953057171002
input//#LordMontajes.edges	0.04193148263226021	0.03426434669039613	0.09054362089183587	0.04405287542725844	0.1350505473102247	1.0	1.0	0.05789271795865836	0.055264812523553086	0.07812375652552639	0.08562426760936115	0.0536585095804919	0.051418002627299786	0.06551830226268218	0.055318952008805544	0.093525815135166	0.1282181593736903	0.06255743695772809	1.0	0.09227882025582868	0.0873723297148139	0	0.054905338866695574	0.02446693136694489	0.07040930629445241	1.0	0.10246496810800787	0.06282740183123992	0.06375132148966067	1.0	1.0	0.02827815358560648	0.05191450911500661	0.0717597950471206	1.0	0.13086544424985203	0.03621899534420758	0.04447141074296501	0.09074103502968889	0.10774000567109177	0.06815667428265593	1.0	0.05757059184074109	0.08947532113293166	0.058363219198528715	0.051265299059713776	0.05037210656175206	0.06037341694736165	0.05327962885577786	0.10146747044954596
input//Trump.edges	0.04523252338035266	0.07265910411352705	0.06512712812453514	0.05641008563039418	0.10938981790919955	0.1622423663902418	0.08361241490333193	0.05421742626923287	0.034975991502208204	0.04710575468005529	0.0695086768248171	0.07543826985339408	0.020762213984035327	0.04676742269847145	0.036219127440327625	0.09912397655190663	0.11300427488584885	0.037596788546536364	0.13504254265272875	0.06940098970176445	0.06026506747510674	0.054905338866695574	0	0.06540770396221307	0.043070861428558316	0.07466846366353286	0.09807182236323386	0.07034572328121835	0.05885971141878654	0.10547781864125771	0.08490467221784959	0.058714505063511724	0.06346840606787185	0.053274061012004714	0.15607250397815753	0.10843129558451858	0.03913846714797364	0.06614203472135483	0.07496659629913227	0.08929182762283805	0.05364723305094998	0.10803200437456373	0.04628627896906412	0.07502419705994501	0.040314238971645766	0.038123740553073215	0.03388633678044162	0.03886492334859104	0.02940575496182407	0.04744917872289822
input//#LaBrujaDelPalacio.edges	0.04656432796121446	0.0333108494102029	0.10265579373885125	0.04763785640462048	0.18324211192315665	0.21338655047729127	0.13460184532787745	0.06518367115832346	0.0672748912435297	0.09312445760047827	0.09235698373617118	0.04262691025605625	0.06587254424278532	0.07118179877885145	0.06403956698982616	0.11448435940800339	0.1728465216577183	0.0767604286821737	0.16888829438060848	0.10172744418823332	0.09778876055897345	0.02446693136694489	0.06540770396221307	0	0.08095023845155469	0.08160228150706517	0.1589760058740347	0.07131396936039913	0.0628999525148104	0.1352101659899798	0.08995800607309057	0.030212518544257883	0.0724160448876513	0.08779806084739783	0.2123749236796303	0.1775884470223632	0.043840507363764325	0.056781354662313044	0.10312103779277604	0.11096014894064132	0.07717494952660164	0.11777081229638053	0.06391277909441384	0.09619508419753442	0.06388783273880216	0.059360953625435475	0.0546208811086476	0.07286844685007332	0.06230613564593834	0.10910566161864588
input//Coco.edges	0.042220387538391524	0.0905208138088639	0.09594625889230635	0.07469732303061594	0.07259526174429498	0.1350202755019968	0.08682217491627353	0.04238651689386874	0.027432769507822696	0.037575417696947055	0.03472468087869329	0.0808298800131072	0.04007771345831879	0.07564308880045689	0.043816465388911374	0.06827648152587973	0.07695988653596819	0.01613229985934994	0.08905887704642168	0.039710102917659196	0.05538291184082911	0.07040930629445241	0.043070861428558316	0.08095023845155469	0	0.10102020660891309	0.07215540881365134	0.06911244822094154	0.05219793445950949	0.08443083676790586	0.09995714970888447	0.06803792070671222	0.07708804558598548	0.0643321004014501	0.09982433703687776	0.0710638860136521	0.044201510023559876	0.07694749340189222	0.05931665653226692	0.06868581700844179	0.060916812912514495	0.07071629761752152	0.04023751465871783	0.051795682410955	0.025217170958524382	0.05490866833128205	0.04410063703539213	0.041761710052980794	0.04254489668164696	0.05650170506101693
input//FONDEN.edges	0.0688330676069977	1.0	0.08106399424172617	1.0	0.15876015267159937	1.0	1.0	0.09897810861827883	0.1385341677332036	0.0987103924113083	0.11824990048104689	1.0	0.08519357055018417	0.08226257464932007	0.08220995211026372	1.0	0.1667196664955356	0.10116331464728023	1.0	0.1057163134612451	0.08147735501136066	1.0	0.07466846366353286	0.08160228150706517	0.10102020660891309	0	1.0	0.11637435858921641	0.06466893280526975	0.08618150056133222	0.030976181124664603	1.0	0.05794097380613461	0.09658632733325068	1.0	0.15647308884420263	1.0	0.057094030021794695	0.11777828812117819	0.11457779359046794	0.09003811593746058	1.0	0.09158757311343035	0.10999249882317819	0.09781815117505455	0.07580705610024785	0.08092639059154683	0.06965462171394754	0.07195672687458543	0.08196374150010866
input//#RatitaNoEstasSolo.edges	0.08877002043199655	0.1294955537471847	0.13853637262977503	0.10755770585144875	1.0	1.0	1.0	0.0959988525983726	0.07190294686457999	0.07898842864890732	0.1056845961356414	0.23997445976016252	0.08920950329548816	0.12408737394312075	0.07684484307394357	0.03667461538765404	1.0	0.0639588201943988	1.0	0.10641499243430819	0.1055887362993343	0.10246496810800787	0.09807182236323386	0.1589760058740347	0.07215540881365134	1.0	0	0.09922303611075722	0.10625814600021632	1.0	1.0	0.12455680968172311	0.12206901209688503	0.09464786854403595	1.0	1.0	0.049705436340583	0.10676448130675498	0.09178739271848013	0.14094272128961416	0.13054666182465924	1.0	0.08543278406128285	1.0	0.07417287008362428	0.10810599831038004	0.11073787191226014	0.090156671132267	0.08220181856885922	0.12593244978241502
input//#XSXFridgeSweeps.edges	0.05367774271080683	0.09498264681671875	0.11642739635610555	0.09436803130056404	0.13064532837449983	0.17091635731275345	0.12456644997688993	0.05164531279154938	0.07388811685070618	0.07516676474736472	0.07992855755954498	0.08831976840675637	0.06960481462096446	0.07640998405841903	0.06663902340476524	0.08698938129794542	0.11386252706053068	0.06101887453771304	0.13811560562894132	0.0827616078377672	0.08834724621641321	0.06282740183123992	0.07034572328121835	0.07131396936039913	0.06911244822094154	0.11637435858921641	0.09922303611075722	0	0.08770354148651294	0.14301613250879475	0.12409606923829863	0.08281024404241977	0.1003576474130774	0.0784246244762361	0.15085041078553574	0.1271036518817661	0.05143383130319734	0.08503261117497407	0.0716966185785275	0.09859502121381092	0.0833867452554945	0.12215272629612561	0.061982349669719716	0.10665756992403808	0.05545142774576195	0.06046295768928733	0.06587725051251836	0.07674003323805345	0.060730562267598875	0.10574621171170251
input//#1MTrajeados.edges	0.0492881792808153	0.07514243994609571	0.0756672802527607	0.070537436725434	0.08174831186420306	1.0	0.066269200226306	0.07480128005348985	0.06612688845007397	0.06988541949102467	0.08232994769826663	0.09787738541343227	0.06177636636996231	0.07284046682181533	0.07252774804233675	0.07010971436188806	0.14170063554647805	0.051776542537328996	0.08982239234901668	0.07166826309364316	0.06466234259018	0.06375132148966067	0.05885971141878654	0.0628999525148104	0.05219793445950949	0.06466893280526975	0.10625814600021632	0.08770354148651294	0	0.11000308994341912	0.06619720576189336	0.06958780251862606	0.05871931429949384	0.07537539268479454	0.11564862747037874	0.07987109224728306	0.05291798929165048	0.04552437678083898	0.10104402102170496	0.06987157179309811	0.08656853898604422	0.04195503511191723	0.057642640043261695	0.012320595126423806	0.055571545047363946	0.06615843236339913	0.06731658908981974	0.05538699387902912	0.04405146655905956	0.06188529814039556
