	input//#UnPeligroParaMexico.edges	input//#LaBrujaDelPalacio.edges	input//#TarjetaRosa.edges	input//#LordMontajes.edges	input//#1MTrajeados.edges	input//#BuenFinSeguro.edges	input//#Fakeministas.edges	input//#CovidDerrotaAPuebla.edges	input//Censura.edges	input//#SiguesTuLopez.edges	input//#JusticeForJohnnyDepp.edges	input//#RatitaNoEstasSolo.edges	input//#XSXFridgeSweeps.edges	input//KAROL.edges	input//Maluma.edges	input//#MasterChefMx.edges	input//#JustiiciaParaAlexis.edges	input//FONDEN.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#POSITIONS.edges	input//Viena.edges	input//Rayados.edges	input//SystemofaDown.edges	input//Coco.edges	input//#Elecciones2020.edges	input//Chile.edges	input//#ImolaGP.edges	input//Worlds2020.edges	input//Trump.edges	input//#TheMandalorian.edges	input//Halloween.edges	input//Pfizer.edges	input//#OfrendaEdomex.edges	input//DiaDeMuertos.edges	input//#SoloLasMujeresMenstruan.edges	input//#FelizMartes.edges	input//#ByeByeTrump.edges	input//#nosfaltajorge.edges	input//Chivas.edges	input//#HappyAuronDay.edges	input//Bob_Esponja.edges	input//#FelizMiercoles.edges	input//#Confetti.edges	input//Manchester_United.edges	input//Greta.edges	input//#TrumpvsBiden.edges	input//Yakult.edges	input//#Temblor.edges	input//#SerieMundial.edges	input//Pumas.edges
input//Viena.edges	21.515716915437594	8.758713010478626	19.83119640706075	8.977992762460346	13.0000086430365	14.096639924944517	6.769654728918175	10.308455203660737	11.037056208205868	6.112577216641944	11.556680160792112	8.68123022784551	8.602152559305118	16.023529670065976	4.578496057227262	2.6019399607261957	18.059271834182468	8.28613034071252	5.341077615915045	3.5983755335769048	0	5.692469117045599	5.445900534042379	2.5673952685532693	3.002988530117394	3.74603810852607	7.816070368998622	5.822186364879729	3.784983588417841	3.53361289990302	3.702266668118068	6.248384547410185	14.208252434319887	2.42916334278147	12.304796250149291	11.970867346454089	3.2831104648331975	5.09114309253937	4.483356578765459	24.91693106165421	9.13320172305694	8.606532253171922	10.38682321838134	2.367228240645197	5.261824383491896	4.566195539961127	22.857943400416094	3.690572551085593	5.2730699900514795	7.536254559422385
input//Rayados.edges	25.037644110994314	13.156253733389448	22.90850571188002	13.763139080984017	17.5464959898191	18.02368714336348	9.527823930882114	12.556860169540633	15.243952607345845	7.9447607741122255	15.813147371748256	13.49593955712443	12.772159266874576	20.12109729220989	5.732099682068651	4.583036396305948	21.867045372834713	13.041456327982548	8.620716694057101	4.757403524878849	5.692469117045599	0	2.0806765212268075	6.319930474769459	3.4995599969340807	7.824205147201058	3.25625209740896	1.9871981705995874	3.4574517629954364	4.585352030144638	7.350730314235706	2.818554300656182	18.542599828688463	5.382294649892418	16.32897098017364	16.492522914745464	3.4790623565138272	7.682518649291054	2.520208366050619	28.15375580963572	14.013210014371616	3.9708407692920114	14.622117704712458	4.267631699300251	1.4246046336834284	3.0787347804629457	26.18912581015983	4.6832644528580385	1.1350580551262615	3.2057690366284373
input//SystemofaDown.edges	24.67916884118889	12.616007851076423	22.140997847962566	13.63338597479857	17.604608897395075	17.87773728516796	9.147943905540355	11.626401010848726	14.98081789714494	8.936714913526703	15.432486257482392	13.543545908422958	11.859792805720051	20.251826053311838	5.871837619909382	4.740964093069287	22.10428900854388	12.97606122552059	9.157620860665867	4.754210114081346	5.445900534042379	2.0806765212268075	0	5.818033530603945	3.6871341034345675	8.034292574005137	2.817533679329423	1.2253049096541846	2.922492415968783	4.291190707196344	6.812079975175619	2.0231198214209125	18.54063780582876	5.219692372260566	16.19790443378803	16.737840375859005	3.571659444667997	7.54712527515435	2.8995066591514327	28.195526310769782	13.774014773672812	3.9656213851957713	13.911938038115945	4.546497687892796	1.2244090370001208	2.060321887447585	25.806502819267788	4.306251101615516	1.5589807121297794	2.9030257288837245
input//Coco.edges	21.047463638516078	8.373942770991766	19.064125931440884	8.701537132721718	13.234771494800942	13.07207977877426	6.353558184513814	9.638558026244564	10.302434197539098	7.012129117989806	10.554455714711269	9.304960315452027	8.087766664057238	15.532315498237569	5.210299602130798	4.092412796620595	17.69088257661257	8.787081925946104	6.037671555763708	4.847266214094427	2.5673952685532693	6.319930474769459	5.818033530603945	0	3.886619365985423	3.747883431884604	8.139896945557407	6.195907516855641	4.255537799480094	3.2226103061087583	2.651207681172967	6.500112647719196	13.958902574486624	2.317782168517891	11.650913858971068	12.639531179889653	4.262956823537427	5.158708950292261	5.322689836668976	23.94758737421196	8.577809915106657	8.793387512620624	9.85825128503234	3.881859355452766	5.8462070155508545	4.674763061418934	22.384004726159798	4.440658737458737	5.743167562276253	7.956148579223742
input//#Elecciones2020.edges	23.17224242609331	11.152663172597602	21.670574382244745	11.2712335576665	14.939069013128359	15.803238910435704	8.224399908091375	11.337823780235821	13.110097563750548	6.4486320131848585	13.561199582225726	11.012554060096596	10.803849123036773	17.649813077373896	3.740079352937269	2.7778884517360445	19.54154623342227	10.735740496763759	6.4652954372751195	3.026618106406803	3.002988530117394	3.4995599969340807	3.6871341034345675	3.886619365985423	0	4.919243803318339	5.645203127055697	3.6662979327113123	2.2027637777840035	2.705238537852025	4.671490548845217	4.042854155125486	16.095780472984853	3.065271868608968	14.204396034943164	13.905199721059432	2.27864166532129	6.473742052759479	2.1294261257851903	26.089842991687913	11.409995075515619	6.309207023776658	12.694442595792069	2.0065965387622016	3.51741466763443	2.957980560522364	24.5149605760517	3.341156578679924	3.313670370164187	5.1872570720593
input//Chile.edges	20.047061199424736	9.247913558167774	19.614654981739587	7.883348018659093	11.11225981414714	12.35022689587924	7.020845085231825	10.573945871116972	10.000124482371055	4.796758495649614	10.251866184237253	8.121280028446115	9.637807718793669	13.594206885784	5.281147590324607	4.596281954634064	15.635148560178889	8.074600986395943	3.6551065130138922	5.1764774539496665	3.74603810852607	7.824205147201058	8.034292574005137	3.747883431884604	4.919243803318339	0	10.294545616210712	8.267546573323855	6.3594581686018685	4.972603992415135	3.9419733243863346	8.582276444994614	12.143534378567415	3.5070787807196395	10.958309185124842	10.43162229169079	5.198256061927649	5.906539950317803	6.515165856661885	22.287803899105317	7.769124695064503	10.753970726420958	10.498110611026451	4.387946739998504	7.817212543373141	7.013108809653973	21.4966701590937	5.754965829009586	7.560555774983502	9.895203514245825
input//#ImolaGP.edges	26.913229366352205	14.955753439621205	24.386539990649542	15.95094162349372	19.85185560968733	20.044345415633405	11.596082103643036	13.723014486458094	17.31069194477596	11.000998290866555	17.738621294555852	15.867448719806763	14.02967975454781	22.38864242044521	7.802913934554542	7.135516203317149	24.22142904899342	15.415647692601205	11.523542923668149	6.733630228553133	7.816070368998622	3.25625209740896	2.817533679329423	8.139896945557407	5.645203127055697	10.294545616210712	0	2.2483796212329525	4.574961066346637	6.374947205177413	8.946187820802509	2.1813191205130313	20.771187697678442	7.539451907307378	18.49155951125249	18.79965317221984	5.799440102715568	10.043954558100268	4.463651458371474	30.24089391077688	16.13572349546759	2.3927839030260136	16.313595763920123	6.66184798527883	3.174645138756173	3.765654437283818	28.10283219796825	6.679923788221313	3.3788205026085025	1.6628361278493684
input//Worlds2020.edges	25.32906723402048	13.182837635948335	22.914535014043413	14.134619919163471	18.071820177690913	18.28762412977415	9.684817079287292	12.212870771041127	15.490999809221936	9.145826858419026	15.972377008522837	13.97268810075289	12.501498416478071	20.618131188046533	5.986904097931874	5.118407569120835	22.454544262627145	13.474005401177903	9.518222056457102	4.968486352062023	5.822186364879729	1.9871981705995874	1.2253049096541846	6.195907516855641	3.6662979327113123	8.267546573323855	2.2483796212329525	0	2.8479708746993584	4.540011119668621	7.102046357936369	1.3387139652314606	19.02711761237731	5.539178824504182	16.67738805342299	17.097068292859564	3.8201604364460167	8.097166454999599	2.6954388288081934	28.63560115813936	14.303243707586828	3.5216215010002467	14.6512830243166	4.800691415364876	1.5835881445093263	2.162118837395531	26.54651065348494	4.719059189759673	1.6843229109145166	2.284517375358906
input//Trump.edges	24.124258039355198	11.623880727987146	22.069548586647844	12.210348835305114	16.184021898313517	16.77079147837982	8.828801286153919	11.906789062902511	13.934633583174357	8.093834603352693	14.3994485211584	12.078227356906877	10.997507273553405	18.882080787319452	5.3012096279323675	4.061051975075117	20.89811187992857	11.646981674180923	8.072591694602911	3.991160528118991	3.784983588417841	3.4574517629954364	2.922492415968783	4.255537799480094	2.2027637777840035	6.3594581686018685	4.574961066346637	2.8479708746993584	0	3.3182904399963493	5.421769462864187	2.9704169712828468	17.214165553993446	3.7849883529836372	15.20057922930113	15.067536843695425	3.0031931993120176	7.1064934444188905	2.8345254991359905	27.37371760053852	12.336215930737225	5.321396400079809	13.19266200691078	3.187473576911552	3.064244215024469	1.9140106139574276	25.445563435906134	4.242333356794205	3.050169599984652	4.456765516843177
input//#TheMandalorian.edges	22.195582815511997	10.430293979580112	20.484260551585816	10.343973971615961	14.478067217455814	14.383242021433837	7.501911521583262	10.250416459408404	11.833267331014028	6.74175086667556	12.205996189323137	10.737349853921836	10.111929899051983	16.58796316175021	4.307443000560069	3.590120881561469	18.464669778853796	10.577819447551557	6.520086260444809	3.993865790064968	3.53361289990302	4.585352030144638	4.291190707196344	3.2226103061087583	2.705238537852025	4.972603992415135	6.374947205177413	4.540011119668621	3.3182904399963493	0	3.5405164721778175	4.843448267482934	15.274126111598509	3.127162256557396	12.896571265301962	13.733190759207671	3.2840432277332616	6.097734407146767	3.8186694318158287	24.861074095445016	10.538128255042992	6.749898483829009	11.535879441776151	3.299014357981666	4.395366633748005	3.4819283575096502	23.475954534860715	3.7838836741344957	4.124697572510787	6.082053179020109
input//Halloween.edges	20.726895502697595	8.64264533310429	19.358618823008786	8.311250503689216	12.690190578742088	12.398517950167557	7.272291073565578	9.025657148931217	9.853012231910732	7.5461843784208735	9.956105361715299	9.339340780103397	7.967545828071759	14.753271306698169	5.1716598730987124	5.02493949696594	16.829022008991267	9.25816789478496	6.547568171658418	5.146933332379594	3.702266668118068	7.350730314235706	6.812079975175619	2.651207681172967	4.671490548845217	3.9419733243863346	8.946187820802509	7.102046357936369	5.421769462864187	3.5405164721778175	0	7.2444598333976655	13.447541584289365	3.4820979403485453	11.114296031128246	12.19245148497393	5.235975113210776	6.599291755703283	5.889144139386996	23.06231802838705	8.262742187641093	9.661870330204446	9.918303240119112	4.739084009529579	6.926341656091267	5.5523619075278905	22.1746331018144	5.251817298064014	6.864088755985115	8.597619151746606
input//Pfizer.edges	25.73198914792862	13.767782374673597	23.46962844413211	14.566503486090214	18.38533308370077	18.692728960338144	10.407355670664398	12.736549900989338	16.046253490232047	9.744713423797151	16.41754222522407	14.59609351005735	12.868466302636477	20.90387878265668	6.571210237071676	5.815677762212348	22.851484117279707	14.174684251091506	10.134528349838652	5.108801734096409	6.248384547410185	2.818554300656182	2.0231198214209125	6.500112647719196	4.042854155125486	8.582276444994614	2.1813191205130313	1.3387139652314606	2.9704169712828468	4.843448267482934	7.2444598333976655	0	19.333080509699798	5.827407663114535	17.269616145717517	17.381565968423548	4.269613223348899	8.996952660611804	3.0565661449161343	28.91299124459873	14.667157222591735	3.2415600763653134	15.19352237747005	5.094790637625698	2.6656651843884513	2.0623348771380403	26.976385351744867	5.620214241261056	2.599096716044792	2.2741163891692775
input//#OfrendaEdomex.edges	11.873677977607437	12.642078435010188	15.799735031413205	7.8152346902289835	3.945228582258375	8.723695946961376	13.367404449676082	14.251983576198555	9.782177287616287	13.472308050329415	8.199616728214247	9.983807889543632	13.805343780470508	5.074330726566052	15.248597753825843	15.11285593522404	7.650282301138154	11.630673460154412	11.7540494861494	15.306663422363656	14.208252434319887	18.542599828688463	18.54063780582876	13.958902574486624	16.095780472984853	12.143534378567415	20.771187697678442	19.02711761237731	17.214165553993446	15.274126111598509	13.447541584289365	19.333080509699798	0	14.631135608884673	9.157286015108022	6.505681057539862	16.009040101663157	13.877089977436828	17.56344519930867	14.08228861071911	7.299619001299478	21.143470996981673	10.018640037973311	15.143346985143431	18.43387021940545	17.546231728932316	13.451252060800206	15.770124882387618	18.30771896402707	20.43639127248072
input//DiaDeMuertos.edges	22.000278420144962	9.771362784391647	20.391565760331826	9.661671100314827	13.785105977724582	14.265834962447824	7.090189955512254	10.607726501338949	11.337551548537348	6.194000717363373	11.819036346027765	9.907052568964282	9.530920235236659	16.2327539124605	5.29821650484325	2.982662096226275	18.306677537234744	9.402445580402548	5.836849866171332	3.7455423882813292	2.42916334278147	5.382294649892418	5.219692372260566	2.317782168517891	3.065271868608968	3.5070787807196395	7.539451907307378	5.539178824504182	3.7849883529836372	3.127162256557396	3.4820979403485453	5.827407663114535	14.631135608884673	0	12.6446761906877	12.851054258583721	2.930263060895966	5.560570449500386	4.411908725817677	24.819501870796707	9.708034222355408	8.040380114328457	11.277063395758645	2.7883187545523027	5.1001722209408475	4.156103084321682	23.342834711484244	4.465737324205528	4.818585217587777	7.4071176794826865
input//#SoloLasMujeresMenstruan.edges	16.059890333992147	8.101229063804402	15.414227259477377	5.232713321827842	10.017291536547186	4.707509805160001	10.586206180831605	11.57166424539986	2.900375229013473	12.255821161767948	3.5837290973525913	7.438734245960921	10.32729276237882	8.978004405997837	13.182198673471737	13.033791363294569	9.383894886422318	8.357852884318168	10.571271337707596	14.373816994441086	12.304796250149291	16.32897098017364	16.19790443378803	11.650913858971068	14.204396034943164	10.958309185124842	18.49155951125249	16.67738805342299	15.20057922930113	12.896571265301962	11.114296031128246	17.269616145717517	9.157286015108022	12.6446761906877	0	10.778213086959129	14.348749847969001	10.890300063901114	15.515448616536597	16.417632776023645	6.123775541637366	18.98934362590388	7.406043046421266	13.72751858661559	15.983929870438304	15.562471298075636	17.30102496496143	13.223375795748495	15.905441222809026	18.20545639780495
input//#FelizMartes.edges	17.025377902749874	11.953670462008493	19.707668124140735	7.385098022519703	4.158568496312255	11.577946216961953	13.507278119672874	15.615162060406266	10.719010136198904	11.363867829544281	10.668732611033512	7.448684597181582	12.94789000573127	8.563256067684144	13.51452921071116	12.932403085634382	10.781544395487481	9.536236266691748	9.981362694251173	13.127327420605058	11.970867346454089	16.492522914745464	16.737840375859005	12.639531179889653	13.905199721059432	10.43162229169079	18.79965317221984	17.097068292859564	15.067536843695425	13.733190759207671	12.19245148497393	17.381565968423548	6.505681057539862	12.851054258583721	10.778213086959129	0	13.991231864487716	13.060419152404148	15.299119176312198	19.324767458626958	7.766454348549552	19.239554971933547	11.546991072372604	12.69165608425107	16.474095544509176	15.766073791898396	18.607566412473584	14.18611054942447	16.382986794964662	18.418276494137277
input//#ByeByeTrump.edges	22.860528500833798	11.377026635881617	21.18623690850395	11.539523969723312	14.9731479299481	15.980448049026286	7.535100258907969	10.996141505677272	13.241691910304162	6.153068850396395	13.697249140989367	11.317669905026001	11.22418673965716	17.719214748348495	4.709113112082136	2.4374247489570333	19.63274474858515	10.981095482826426	6.40408793380818	2.266823032517716	3.2831104648331975	3.4790623565138272	3.571659444667997	4.262956823537427	2.27864166532129	5.198256061927649	5.799440102715568	3.8201604364460167	3.0031931993120176	3.2840432277332616	5.235975113210776	4.269613223348899	16.009040101663157	2.930263060895966	14.348749847969001	13.991231864487716	0	5.958842628162879	2.7625160206838655	26.163814188225455	11.693416942815967	6.4116996245603515	12.651253187429674	2.039658670736208	3.413400623336529	3.104062899867081	24.116064905566176	3.63625103908344	3.0946337347005124	5.582502758279342
input//#nosfaltajorge.edges	19.731010104154084	8.038647236320543	16.857554815488754	9.094879168947127	13.314711315042974	13.091258262286454	3.3321794016665587	8.727374619961559	9.88144642939329	6.352411785561405	10.599209174379896	8.64459470255974	9.38317757939406	15.703548053553376	6.162667200852313	5.003408490085716	17.311641133487402	7.679492249343619	5.226725962337102	6.852192127036851	5.09114309253937	7.682518649291054	7.54712527515435	5.158708950292261	6.473742052759479	5.906539950317803	10.043954558100268	8.097166454999599	7.1064934444188905	6.097734407146767	6.599291755703283	8.996952660611804	13.877089977436828	5.560570449500386	10.890300063901114	13.060419152404148	5.958842628162879	0	7.534948710364623	23.817479336203686	9.309836989722296	10.691024022420581	8.950288780715145	6.2620025067374305	7.182010491961303	7.57487111586377	20.743773486155412	4.634145680821327	7.2171589187922836	9.834808402472863
input//Chivas.edges	24.381587812195058	12.181028344821092	22.56740956677536	12.719376815998451	16.370060137563627	17.083848530155542	9.095998606722523	11.825370301397758	14.35367940851846	7.468222377563768	14.888829299543788	12.482846103592	11.647844659362327	19.052222885754546	4.301448809557691	3.8694963663000386	20.910771358547322	12.124271499010295	7.807374741576224	3.366889973602177	4.483356578765459	2.520208366050619	2.8995066591514327	5.322689836668976	2.1294261257851903	6.515165856661885	4.463651458371474	2.6954388288081934	2.8345254991359905	3.8186694318158287	5.889144139386996	3.0565661449161343	17.56344519930867	4.411908725817677	15.515448616536597	15.299119176312198	2.7625160206838655	7.534948710364623	0	27.29194248051187	12.922771425014707	5.433661001208186	13.982739644439938	3.0786295496035607	2.719014758621792	2.813541110542621	25.653303497146933	4.065824204064811	2.5651192514210943	3.804452393686841
input//#HappyAuronDay.edges	13.850540817331321	22.136694996764398	20.03975111458081	18.624313219878555	16.176462122150934	13.741154828784756	22.560072269013727	21.515754179763697	18.24018615782232	23.068851830203226	16.042139596079178	21.07040201061692	23.541998313905008	12.062477607394847	24.469960815765038	25.46025639278142	10.779880579604955	22.51125601510061	21.771408777139495	25.72330322554373	24.91693106165421	28.15375580963572	28.195526310769782	23.94758737421196	26.089842991687913	22.287803899105317	30.24089391077688	28.63560115813936	27.37371760053852	24.861074095445016	23.06231802838705	28.91299124459873	14.08228861071911	24.819501870796707	16.417632776023645	19.324767458626958	26.163814188225455	23.817479336203686	27.29194248051187	0	17.88350207279185	30.37974536005542	19.529139272120876	25.617722546220715	28.204156642349425	27.37565799182312	14.366604295233197	25.469937159249074	27.959207168526437	29.790951546361118
input//Bob_Esponja.edges	15.693688490556704	6.3365448540015965	15.508169174257619	2.2674657536352933	7.161175840968778	7.174724853806655	9.211474527071251	10.991811470445233	5.425897590722552	10.343755831705604	4.400260425813078	5.588619228594181	7.434413294469732	9.02969505692136	10.896933967176516	10.507791739164496	11.38182954529012	6.321334831566596	8.272166168614257	11.38110134325599	9.13320172305694	14.013210014371616	13.774014773672812	8.577809915106657	11.409995075515619	7.769124695064503	16.13572349546759	14.303243707586828	12.336215930737225	10.538128255042992	8.262742187641093	14.667157222591735	7.299619001299478	9.708034222355408	6.123775541637366	7.766454348549552	11.693416942815967	9.309836989722296	12.922771425014707	17.88350207279185	0	16.674952014186765	5.7448781348224065	10.682868952836152	13.66960349397584	12.76609969536307	17.083716839424394	11.045894383143823	13.610179718909675	15.828760487196831
input//#FelizMiercoles.edges	27.324910179111786	15.836845758708579	25.01095121354727	16.50083466887355	20.304343127505344	20.40317379525215	12.30992679697588	14.771948145623519	17.963423212289662	11.156837936901312	18.313222215549985	16.44138098126707	15.134158464775565	22.618796602915058	8.666842905760548	7.67871258621742	24.420705576759218	16.120892764615576	11.905917911886721	7.518860709320598	8.606532253171922	3.9708407692920114	3.9656213851957713	8.793387512620624	6.309207023776658	10.753970726420958	2.3927839030260136	3.5216215010002467	5.321396400079809	6.749898483829009	9.661870330204446	3.2415600763653134	21.143470996981673	8.040380114328457	18.98934362590388	19.239554971933547	6.4116996245603515	10.691024022420581	5.433661001208186	30.37974536005542	16.674952014186765	0	17.019533691980374	7.277292866350962	4.345682356398333	4.676957546784339	28.51825035455076	7.6381864419676955	4.014839220195517	2.9832741318290377
input//#Confetti.edges	14.352683919060183	6.030692223762611	11.5910276811235	6.202368573055807	10.273597418908087	9.156820496430203	8.362851777719536	8.6447644634901	6.750844701673647	12.469612553808279	5.615330555599148	7.788770418165142	6.949133709179943	12.405517360154974	11.885209587390072	11.41670332430821	14.120335105275407	7.708761860996403	10.400460100987706	12.594331049900317	10.38682321838134	14.622117704712458	13.911938038115945	9.85825128503234	12.694442595792069	10.498110611026451	16.313595763920123	14.6512830243166	13.19266200691078	11.535879441776151	9.918303240119112	15.19352237747005	10.018640037973311	11.277063395758645	7.406043046421266	11.546991072372604	12.651253187429674	8.950288780715145	13.982739644439938	19.529139272120876	5.7448781348224065	17.019533691980374	0	12.185184459119412	13.928466805291281	13.357679919322036	15.37939142846449	11.078359033114104	14.094092247829005	16.1239272360541
input//Manchester_United.edges	22.567525868325863	10.697201554291645	21.24056223064553	10.47414211241387	13.889345662102055	15.32428479685716	7.940961424250815	11.46914857731649	12.58944945637186	5.674893706061761	13.098565035114206	10.241752710383565	10.477069864619658	16.824336416124	4.511382277279891	2.528352984620042	18.824067016501694	10.063481617890902	5.713264772975134	2.2394240488327313	2.367228240645197	4.267631699300251	4.546497687892796	3.881859355452766	2.0065965387622016	4.387946739998504	6.66184798527883	4.800691415364876	3.187473576911552	3.299014357981666	4.739084009529579	5.094790637625698	15.143346985143431	2.7883187545523027	13.72751858661559	12.69165608425107	2.039658670736208	6.2620025067374305	3.0786295496035607	25.617722546220715	10.682868952836152	7.277292866350962	12.185184459119412	0	4.322486362562718	3.7769712167587666	23.843740648684072	4.099144029517797	4.114453384423237	6.35574033818471
input//Greta.edges	24.749034619818385	12.452225589986929	22.267819072924883	13.428044914843705	17.462394496242922	17.802760206792943	9.007804865403475	11.79777509521951	14.774377368609652	8.382979914590292	15.372342596571418	13.170133217675922	11.892545508714063	20.142750309755673	5.6814599778928745	4.360400103247749	21.922948927765926	12.571021659168398	8.748427357717945	4.736145917177699	5.261824383491896	1.4246046336834284	1.2244090370001208	5.8462070155508545	3.51741466763443	7.817212543373141	3.174645138756173	1.5835881445093263	3.064244215024469	4.395366633748005	6.926341656091267	2.6656651843884513	18.43387021940545	5.1001722209408475	15.983929870438304	16.474095544509176	3.413400623336529	7.182010491961303	2.719014758621792	28.204156642349425	13.66960349397584	4.345682356398333	13.928466805291281	4.322486362562718	0	2.5788112699039565	25.893888724079243	4.115276938949851	1.1451258020808799	3.268191481003462
input//#TrumpvsBiden.edges	24.11396224540064	12.091106004946393	21.95008449884575	12.719053012330807	16.68775676631023	16.989637464036168	8.953697236184025	11.47114185345399	14.31180254878461	8.6840076397668	14.580944319153913	12.93868670609473	11.235592178594805	19.233116699234902	5.766623619882224	4.514957032677746	21.262551249374884	12.542880611502055	8.788405550578759	4.004767977836718	4.566195539961127	3.0787347804629457	2.060321887447585	4.674763061418934	2.957980560522364	7.013108809653973	3.765654437283818	2.162118837395531	1.9140106139574276	3.4819283575096502	5.5523619075278905	2.0623348771380403	17.546231728932316	4.156103084321682	15.562471298075636	15.766073791898396	3.104062899867081	7.57487111586377	2.813541110542621	27.37565799182312	12.76609969536307	4.676957546784339	13.357679919322036	3.7769712167587666	2.5788112699039565	0	25.39628853970199	4.566097439139294	2.5342133249094014	3.8489134453033502
input//Yakult.edges	4.7895665637133735	19.818242436822423	10.540675669455329	18.060339124159608	14.952090198720484	16.47547020187103	19.233076640818165	17.61953652099148	18.183310798043617	22.021093059468765	16.124723705884982	19.60499755198307	20.8550248689236	15.38485292175298	22.817550817422493	23.34039157946604	15.862315434303603	20.21777602508552	20.283786690312002	23.611060172453048	22.857943400416094	26.18912581015983	25.806502819267788	22.384004726159798	24.5149605760517	21.4966701590937	28.10283219796825	26.54651065348494	25.445563435906134	23.475954534860715	22.1746331018144	26.976385351744867	13.451252060800206	23.342834711484244	17.30102496496143	18.607566412473584	24.116064905566176	20.743773486155412	25.653303497146933	14.366604295233197	17.083716839424394	28.51825035455076	15.37939142846449	23.843740648684072	25.893888724079243	25.39628853970199	0	22.90946216503233	25.915037509889828	27.74849488816817
input//#Temblor.edges	21.678258135283574	9.945761988933421	19.550715156665536	10.920132483517492	14.659012726292787	15.179943732521158	6.394699554417745	9.086701217489596	12.245179186707023	6.752043804645935	12.668392108572197	10.327137476183985	9.891112749993344	17.54092206172559	3.0515232711704567	2.9685161057648166	19.154826423268698	9.815067564999142	6.174936945243503	4.495106418131394	3.690572551085593	4.6832644528580385	4.306251101615516	4.440658737458737	3.341156578679924	5.754965829009586	6.679923788221313	4.719059189759673	4.242333356794205	3.7838836741344957	5.251817298064014	5.620214241261056	15.770124882387618	4.465737324205528	13.223375795748495	14.18611054942447	3.63625103908344	4.634145680821327	4.065824204064811	25.469937159249074	11.045894383143823	7.6381864419676955	11.078359033114104	4.099144029517797	4.115276938949851	4.566097439139294	22.90946216503233	0	4.356708922351874	6.16947955850311
input//#SerieMundial.edges	24.75078613272194	12.605969571731755	22.405074658166175	13.383927411953959	17.385160680360755	17.615337609789353	9.004804629941248	12.088592067660198	14.77138915735588	8.010848295123488	15.336066946033094	13.177851635437115	12.23317257917886	19.891630941773737	5.763214981213801	4.176996759071622	21.677425745881028	12.647427339362892	8.5285824421879	4.61370394297494	5.2730699900514795	1.1350580551262615	1.5589807121297794	5.743167562276253	3.313670370164187	7.560555774983502	3.3788205026085025	1.6843229109145166	3.050169599984652	4.124697572510787	6.864088755985115	2.599096716044792	18.30771896402707	4.818585217587777	15.905441222809026	16.382986794964662	3.0946337347005124	7.2171589187922836	2.5651192514210943	27.959207168526437	13.610179718909675	4.014839220195517	14.094092247829005	4.114453384423237	1.1451258020808799	2.5342133249094014	25.915037509889828	4.356708922351874	0	3.4175435363177247
input//Pumas.edges	26.54139401045918	14.664685325972373	24.16113386554865	15.655271458645714	19.41421928741973	19.722767348614216	11.348293074682736	13.294652130694503	17.062861943950416	10.623634614116929	17.4660002786449	15.509854345731808	13.765934021587215	22.0041138054097	6.859804702251847	6.821823302911841	23.81729002206936	15.109468479995169	11.053838803400083	6.320439472081643	7.536254559422385	3.2057690366284373	2.9030257288837245	7.956148579223742	5.1872570720593	9.895203514245825	1.6628361278493684	2.284517375358906	4.456765516843177	6.082053179020109	8.597619151746606	2.2741163891692775	20.43639127248072	7.4071176794826865	18.20545639780495	18.418276494137277	5.582502758279342	9.834808402472863	3.804452393686841	29.790951546361118	15.828760487196831	2.9832741318290377	16.1239272360541	6.35574033818471	3.268191481003462	3.8489134453033502	27.74849488816817	6.16947955850311	3.4175435363177247	0
