	input//#BuenFinSeguro.edges	input//Worlds2020.edges	input//Maluma.edges	input//#JusticeForJohnnyDepp.edges	input//#MasterChefMx.edges	input//Coco.edges	input//KAROL.edges	input//Censura.edges	input//#LaBrujaDelPalacio.edges	input//#RatitaNoEstasSolo.edges	input//#ImolaGP.edges	input//#TarjetaRosa.edges	input//#POSITIONS.edges	input//#UnPeligroParaMexico.edges	input//Pfizer.edges	input//Halloween.edges	input//#OfrendaEdomex.edges	input//#HappyAuronDay.edges	input//Rayados.edges	input//#CovidDerrotaAPuebla.edges	input//#JustiiciaParaAlexis.edges	input//#LordMontajes.edges	input//Chile.edges	input//#FelizMartes.edges	input//Bob_Esponja.edges	input//#FelizMiercoles.edges	input//Manchester_United.edges	input//Trump.edges	input//SystemofaDown.edges	input//#SiguesTuLopez.edges	input//Pumas.edges	input//FONDEN.edges	input//#SoloLasMujeresMenstruan.edges	input//DiaDeMuertos.edges	input//#nosfaltajorge.edges	input//Chivas.edges	input//#SerieMundial.edges	input//Viena.edges	input//#Fakeministas.edges	input//#TrumpvsBiden.edges	input//#Elecciones2020.edges	input//#TheMandalorian.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#1MTrajeados.edges	input//Greta.edges	input//#Temblor.edges	input//Yakult.edges	input//#ByeByeTrump.edges	input//#XSXFridgeSweeps.edges	input//#Confetti.edges
input//Halloween.edges	0.7495702135172004	0.7804240854847304	0.7336374783670747	0.3923992463829842	0.5479568431962736	0.2809380280162076	0.7810030536061424	0.1183127079593913	0.7807231435200968	0.4089957006417609	1.0183677544940326	2.3589944957218063	1.1431603968616884	1.5399421575063301	0.6231936896440458	0	1.062081652701606	1.2266944823203625	0.9055441865491483	1.4207260318983101	0.575490066621448	0.5363932306159224	0.44860234768441354	0.8020439817456755	0.18176831008047806	0.8246534799341888	0.4817158836715798	0.600013736724793	0.653452564075979	0.5417211290612104	0.8508910699184331	0.24623819494409216	0.27002700112115674	0.3910151511574242	0.3972890954238488	0.7501095934473277	0.753417341367971	0.43654046633203936	0.8555234947597852	0.6161625953808788	0.5076010417670195	0.4935905853898044	0.6362622573947068	0.6419192043667517	0.7961438069969209	0.6230265285792635	2.002958031107016	0.4754218329054384	0.5892572203379829	1.0666480674825642
input//#OfrendaEdomex.edges	0.8679815290194723	1.6358531468374797	1.5341181174242762	0.9970982002530571	1.114989295650405	1.108380667760908	0.972199646906584	1.169187804442225	1.4322639180779797	0.6530859520598451	1.874523024172467	1.5503311467145964	1.685241166943375	0.6895449365004981	1.4828329796871094	1.062081652701606	0	0.5299201045930028	1.7471366485658417	1.5637920295888863	0.6864363601134308	0.5256884220856836	0.7968979018885107	0.47543121655655085	0.8803133426211279	1.6842927699772523	1.0338557276864322	1.2537421608156964	1.506193966730946	1.1785776350674972	1.7038240281087973	1.0852912283761527	1.1085452022622901	0.9858397432229538	0.8612022830945264	1.6020833104347503	1.6032315147282719	1.1023057673208303	1.50081437136067	1.4175929705697026	1.160925581818574	1.135961970883554	0.6296883748757949	0.7682319464559688	1.644445224701669	1.4615854154721015	1.2567513097748777	1.2045112203312496	1.4377826853611997	0.8056033195048383
input//#HappyAuronDay.edges	0.6170885014486144	2.0029083391147786	1.901173309701575	1.0720815103122305	1.4820444879277037	1.475435860038207	0.6697241422314141	1.1764486728842787	1.7993191103552784	0.9934139986063498	2.2415782164497657	1.926628408029127	2.1113634920147546	0.31324767518596774	1.8498881719644082	1.2266944823203625	0.5299201045930028	0	2.1141918408431404	1.9308472218661854	1.020049609641855	0.8668563504856467	1.240764515805046	0.9520272508006694	1.1814435141975963	2.051347962254551	1.4009109199637308	1.620797353092995	1.8732491590082452	1.5456328273447961	2.070879220386096	1.4523464206534515	0.9566674811992057	1.3602899613556048	1.2282574753718252	1.969138502712049	1.970286707005571	1.469360959598129	1.867869563637969	1.7846481628470015	1.5279807740958726	1.5030171631608529	1.07355498879233	0.9330822879866809	2.011500416978968	1.8286406077494002	0.8128846958583428	1.5715664126085482	1.8048378776384986	1.201794749081269
input//Rayados.edges	1.6370675720399785	0.20779059111551706	0.21301853114156538	1.0986644700534949	0.6339663206680077	0.654736548006853	1.6715410582681538	0.9485365876795717	1.0646535754740032	1.1398891702332934	0.1469574216067252	2.6137430575610163	0.5744418019101093	2.4274395160291085	0.3063384773951121	0.9055441865491483	1.7471366485658417	2.1141918408431404	0	1.5054923712269872	1.379220604608657	1.2902570337780175	0.9963154518181432	1.2717054320092906	0.9327483266455441	0.28776646179212056	0.7464300630323923	0.5395471177173508	0.2575488105418615	0.5685590134983444	0.18768006020829286	0.6618454201896888	1.1575243596439346	0.802587854593992	0.8869515505249674	0.21852151582569762	0.1574249694604467	0.6644167285129058	1.0435684569703978	0.3499291034379207	0.6326373815760604	0.6276776773449579	1.197510227479577	1.5294165628895295	0.11983922863899188	0.28555123309374025	2.887641962297024	0.5462541030223256	0.5977245726589855	1.1560420168213499
input//#CovidDerrotaAPuebla.edges	2.1217476843806127	1.3222902156033125	1.411484006167691	1.4314858590591597	1.5258438513627017	1.277195378747193	2.1867229036173157	1.4597652851156218	0.6400028883782134	1.6459813824509335	1.4259104651159147	1.7778670774959195	1.2135345511888176	2.244094897052153	1.358536733897958	1.4207260318983101	1.5637920295888863	1.9308472218661854	1.5054923712269872	0	1.8864751825488608	1.6856347433828094	1.4925302264159737	1.5401677555323605	1.442891573433868	1.5349356844544988	1.4470689176844937	1.518610655006983	1.320970241527918	1.4855953521067662	1.3291528071923653	1.1761158873945619	1.6688458720501562	1.5375568554714922	1.402133395874129	1.3342341622649938	1.4334865807183002	1.4215684956371724	0.565202537138525	1.4328710565841105	1.4369656236586454	1.485302941459828	1.7106620601748794	2.02257491215049	1.42305747436362	1.322895944379288	2.693859736231004	1.3849662415503847	0.9147008015745253	0.9121742926134174
input//#JustiiciaParaAlexis.edges	0.4093265993055348	1.248774230403705	1.2101273237593528	0.7972779621783024	0.7494746356387451	0.7319544768811641	0.35032546741044096	0.6802249763762193	1.25642334852386	0.2597797490556143	1.4874441077386924	2.112594243375374	1.6196502422539665	1.0673817838970412	1.095754063253335	0.575490066621448	0.6864363601134308	1.020049609641855	1.379220604608657	1.8864751825488608	0	0.2911238243999917	0.40070260592127016	0.4409786922493578	0.46789776848295395	1.2972138535434778	0.6467768112526575	0.8666632443819217	1.1330398779526536	0.832708076897538	1.3211338992735657	0.7227280403363703	0.6421833082078207	0.5987608267891793	0.49327571014226984	1.2226991661415774	1.2217956351482102	0.7198776607752153	1.3212726454103358	1.0305140541359281	0.7738466653847993	0.7662705319912898	0.18171037712907984	0.1693588307574626	1.2618929576474716	1.0995163739715417	1.5196569627559993	0.8517742263406418	1.0550063709885338	1.1682147072568618
input//#LordMontajes.edges	0.4726689933060332	1.1789735320496555	1.077238502636452	0.5475986948685622	0.6581096808625808	0.6515010529730839	0.5768871111931448	0.6434993823565415	1.0456318550045962	0.2230436562742349	1.4176434093846428	1.9117538042093232	1.3285264178539746	1.1371824822510908	1.0259533648992853	0.5363932306159224	0.5256884220856836	0.8668563504856467	1.2902570337780175	1.6856347433828094	0.2911238243999917	0	0.470394173472931	0.26565075112975306	0.3601000377105324	1.2274131551894283	0.6170575720973782	0.7968625460278721	1.0493143519431218	0.721698020279673	1.2469444133209733	0.6284116135883285	0.5984764412188885	0.5899196190234899	0.40492803317277315	1.1452036956469258	1.1463518999404476	0.6660356397010067	1.1204322062442844	0.9607133557818783	0.7289939817106692	0.6951563377875419	0.30318464646021515	0.3729194107425297	1.1875656099138447	1.004705800684277	1.6797410463439895	0.7476316055434253	0.9809030705733756	0.8908761889782622
input//Chile.edges	0.6777124458291814	0.8522282800023939	0.8272221709688392	0.677147893029651	0.36656948284823143	0.34430436195636277	0.7091452859181234	0.5600949072275679	0.953631433309531	0.2473505171986961	1.0901719490116961	2.0594942625543293	1.2367450894634529	1.4680843898183114	0.6950514573320647	0.44860234768441354	0.7968979018885107	1.240764515805046	0.9963154518181432	1.4925302264159737	0.40070260592127016	0.470394173472931	0	0.3989185147706865	0.30343935564702196	0.8965112476222078	0.2498853887857509	0.4659606384606516	0.7470372566777433	0.44980292410702444	0.938123855377013	0.4046468729636561	0.5220532390591693	0.3042372924968726	0.11037055735175624	0.8397940133510639	0.8388904823576966	0.3318987233052374	0.9273276892774486	0.6463863483802225	0.373451985918399	0.3780979846057376	0.23215629517007255	0.5700614366787328	0.8764762231791513	0.716611221181028	1.9178492289971623	0.46886907355012825	0.6679211096857932	0.7889283323991882
input//#FelizMartes.edges	0.6225238611553993	1.1604219302809287	1.0586869008677255	0.7463052454002708	0.661342004982898	0.6953016138011684	0.7267419790425109	0.9091501334862945	1.0998177654444823	0.39304828110391454	1.3990918076159164	1.7662868163588743	1.2215676597614638	1.1557340840198176	1.0074017631305585	0.8020439817456755	0.47543121655655085	0.9520272508006694	1.2717054320092906	1.5401677555323605	0.4409786922493578	0.26565075112975306	0.3989185147706865	0	0.6202756716651974	1.2088615534207015	0.5584245111298812	0.7783109442591455	1.0307627501743952	0.7031464185109464	1.2283928115522467	0.7375558235842703	0.8485075313063596	0.6794594246422355	0.40656165759601576	1.126652093878199	1.127800298171721	0.6268745507642794	1.0745065359281338	0.9421617540131516	0.6854943652620231	0.6605307543270034	0.259268315120278	0.5227742785918958	1.1690140081451181	0.9861541989155505	1.7026805281116335	0.7315210536101653	0.962351468804649	0.7454092011278132
input//Bob_Esponja.edges	0.7043192453944342	0.8214648249171821	0.7422295552763989	0.37370853738262894	0.39741381887939714	0.29399234584061057	0.7536610552761072	0.28887446182109716	0.8028886850556547	0.23225560097155673	1.0601347022521694	2.2030008294568475	1.1517524737710125	1.4946911893835644	0.668444657766812	0.18176831008047806	0.8803133426211279	1.1814435141975963	0.9327483266455441	1.442891573433868	0.46789776848295395	0.3601000377105324	0.30343935564702196	0.6202756716651974	0	0.8699044480569549	0.3360358411447507	0.45791014350704096	0.6918056448106485	0.3744505478016509	0.8894357061884999	0.2709029064558552	0.24126019010538519	0.24590573229038815	0.2371359992960828	0.7876949885144525	0.7888431928079743	0.3059356019904743	0.877689036295343	0.603204648649405	0.3688939440001368	0.3402905553592857	0.4770748039461484	0.5966682362439856	0.8300569027813715	0.6471970935518039	1.9712805276104837	0.39254373120625924	0.6233943634409022	0.8970809365913713
input//#FelizMiercoles.edges	1.5742236934513891	0.35339124464496185	0.34089610255699465	1.0567968616837062	0.5693034743268475	0.5759121022163444	1.6056565335403312	0.8748992893702726	1.1227257751098407	1.0770452916447042	0.32482648289169597	2.570710948888673	0.8622082637022299	2.364595637440519	0.278320650212306	0.8246534799341888	1.6842927699772523	2.051347962254551	0.28776646179212056	1.5349356844544988	1.2972138535434778	1.2274131551894283	0.8965112476222078	1.2088615534207015	0.8699044480569549	0	0.6504370422908203	0.4323189249461902	0.3433703423633473	0.5057151349097553	0.29672451855375087	0.6180984012956311	1.0946804810553457	0.698528925004231	0.823090486882726	0.36291856364792885	0.2590204960400679	0.5819870026564222	1.0783382456610289	0.346073362879594	0.5234792881780002	0.5483307990936983	1.1286675427922803	1.4665726843009406	0.29323130784360824	0.3502163817204562	2.81436047661937	0.47978154964600295	0.7037167487945547	1.2427828981794444
input//Manchester_United.edges	0.9237866511605688	0.605637024181569	0.5773367821830883	0.7097443785273796	0.1746826591901745	0.2691041983128553	0.9552194912495109	0.5926913927252966	0.9862279188072597	0.42660824935388375	0.8435806931908711	2.1431770276632367	0.986859700677702	1.7141585951496987	0.44897725200067734	0.4817158836715798	1.0338557276864322	1.4009109199637308	0.7464300630323923	1.4470689176844937	0.6467768112526575	0.6170575720973782	0.2498853887857509	0.5584245111298812	0.3360358411447507	0.6504370422908203	0	0.21988643312926417	0.4971518678919925	0.2005156484204903	0.6882384665912622	0.43724335846138473	0.554649724556898	0.1603930457492097	0.21212953892460507	0.5899086245653129	0.5890050935719455	0.09045866416557939	0.9494698625172487	0.3965009595944715	0.12706985413214178	0.13705875746182805	0.47823050050146	0.8161356420101201	0.6265908343934005	0.4667258323952771	2.1639234343285496	0.2399048354471094	0.6191656679893874	0.8542398038295009
input//Trump.edges	1.143673084289833	0.3934524733040079	0.3704538368680468	0.8286128552403859	0.1785073997932565	0.3879726750258615	1.1751059243787751	0.7115598694383028	1.105096395520266	0.646494682483148	0.6294198466508375	2.3109159080426434	0.8430095009959306	1.9340450282789627	0.23320864032223865	0.600013736724793	1.2537421608156964	1.620797353092995	0.5395471177173508	1.518610655006983	0.8666632443819217	0.7968625460278721	0.4659606384606516	0.7783109442591455	0.45791014350704096	0.4323189249461902	0.21988643312926417	0	0.31991618893738	0.11070343550372613	0.4813555212762206	0.556111835174391	0.6895523573834111	0.270372571226954	0.3925398777211698	0.3830256792502714	0.38212214825690405	0.18623469091125322	1.0607088660714543	0.18961801427943004	0.11955315449552364	0.13110223926150813	0.6981169336307241	1.0360220751393845	0.4197078890783589	0.3281777877023411	2.3838098674578134	0.23637296607056338	0.6845179860882553	0.9801141240746315
input//SystemofaDown.edges	1.396124890205083	0.130155654322506	0.1426002216000151	0.8829534491570677	0.39298187962896935	0.40273289472138063	1.427557730294025	0.7067511942836022	0.8781076588306792	0.8989464883983977	0.368329057441521	2.431493983016885	0.5230933120585506	2.186496834194213	0.11213989766482452	0.653452564075979	1.506193966730946	1.8732491590082452	0.2575488105418615	1.320970241527918	1.1330398779526536	1.0493143519431218	0.7470372566777433	1.0307627501743952	0.6918056448106485	0.3433703423633473	0.4971518678919925	0.31991618893738	0	0.32761633166344883	0.22529446612475076	0.4224588208282041	0.9165816778090392	0.5533096594535921	0.6499825878243634	0.09984116228510334	0.14456529520600422	0.415138533372506	0.8590463272713285	0.1412571512125827	0.3833591864356606	0.372401921958034	0.9585963124463575	1.2884738810546341	0.16256606896798229	0.061871024061694174	2.652696840708653	0.3016827463996966	0.4062694399533927	0.9784164235905575
input//#SiguesTuLopez.edges	1.068508558541634	0.45727551176998227	0.3774192468618147	0.7179094197366598	0.09866168098743985	0.3125708343662079	1.1184713636906913	0.6336963394425124	1.0064595153996552	0.5740618175135894	0.6959453891049697	2.2528399659887635	0.7869421653564284	1.8588805025307638	0.3042553446196122	0.5417211290612104	1.1785776350674972	1.5456328273447961	0.5685590134983444	1.4855953521067662	0.832708076897538	0.721698020279673	0.44980292410702444	0.7031464185109464	0.3744505478016509	0.5057151349097553	0.2005156484204903	0.11070343550372613	0.32761633166344883	0	0.5252463930413002	0.4621020295404882	0.6134141882754027	0.2560753268828732	0.3394323667552682	0.4235056753672527	0.4246538796607746	0.1414898833619655	0.9873981838403043	0.23901533550220527	0.12396000495958434	0.0738143739744441	0.6509976997684582	0.9608575493911853	0.46586758963417174	0.28778810724257065	2.3331732911260503	0.1372543488144263	0.669015687012818	0.9347375751404693
