	input//#ImolaGP.edges	input//#BuenFinSeguro.edges	input//Maluma.edges	input//KAROL.edges	input//#UnPeligroParaMexico.edges	input//#SiguesTuLopez.edges	input//#MasterChefMx.edges	input//SystemofaDown.edges	input//Halloween.edges	input//Worlds2020.edges	input//Chile.edges	input//#MatriomonioIgualitarioPuebla.edges	input//#Elecciones2020.edges	input//Rayados.edges	input//Viena.edges	input//#TarjetaRosa.edges	input//#Fakeministas.edges	input//Pfizer.edges	input//#JusticeForJohnnyDepp.edges	input//#TheMandalorian.edges	input//#POSITIONS.edges	input//#LordMontajes.edges	input//Trump.edges	input//#LaBrujaDelPalacio.edges	input//Coco.edges	input//FONDEN.edges	input//#RatitaNoEstasSolo.edges	input//#XSXFridgeSweeps.edges	input//#1MTrajeados.edges	input//#CovidDerrotaAPuebla.edges	input//Censura.edges	input//#JustiiciaParaAlexis.edges	input//#OfrendaEdomex.edges	input//DiaDeMuertos.edges	input//#SoloLasMujeresMenstruan.edges	input//#HappyAuronDay.edges	input//#Confetti.edges	input//#FelizMartes.edges	input//Pumas.edges	input//Chivas.edges	input//#nosfaltajorge.edges	input//Bob_Esponja.edges	input//#FelizMiercoles.edges	input//Yakult.edges	input//Manchester_United.edges	input//#SerieMundial.edges	input//#ByeByeTrump.edges	input//Greta.edges	input//#TrumpvsBiden.edges	input//#Temblor.edges
input//Chile.edges	0.08182065483168388	1.0	1.0	0.09470908181667681	0.12805252238887133	1.0	1.0	0.09341736830337322	0.10626290316839282	0.08518493827855877	0	1.0	0.05324247468532517	0.062203751304085175	0.08759299623910688	1.0	1.0	0.1046425963293055	1.0	0.06363811794910723	1.0	1.0	0.059223065422096544	0.11764341628177943	0.1231940703746115	1.0	1.0	0.1281270430394501	0.08974062037827724	1.0	1.0	0.1437769969712378	0.07697900383694134	1.0	1.0	0.11199065403544617	1.0	0.08664500323198121	0.07164190226549416	0.10072566521500215	0.12069910881460189	1.0	0.09613494206603213	0.12431258575185822	0.08186697760431849	0.08266447197231397	0.09248636662658227	0.05751844633899339	0.08714002066178217	0.11996394455269088
input//#MatriomonioIgualitarioPuebla.edges	0.07149699912581386	0.1411768272400732	1.0	0.08680736294460778	0.14207855585249762	1.0	1.0	0.045572829142433546	0.054592720651842064	0.06217119107031199	1.0	0	0.07128391032712567	0.06162770365349368	0.03535072355998592	0.11834555338531816	1.0	0.06786341270834817	1.0	0.061474192910902725	1.0	0.07728418586747698	0.05230403910458936	0.04158818430946065	0.0630914985865777	1.0	0.1460089833935816	0.07882920989637021	0.08740862207190836	1.0	1.0	0.20413139328731844	0.11022895638826224	1.0	1.0	0.16985724489123355	0.14139625476613604	0.09467525487501705	0.06562397881373783	0.1257992701927313	0.1392208030070844	0.0646963974012682	0.058833486714925165	0.13704203948872262	0.04992153627819185	0.06629987079262845	0.03542431885949826	0.0658843418225904	0.08174982881308035	0.138663238487011
input//#Elecciones2020.edges	0.045325454351868966	0.10734595255667878	0.09369639887057668	0.07626495019407264	0.09435792139502786	0.12679467637035113	0.11348044350380315	0.06564249578109671	0.044298024070936526	0.0464437308454968	0.05324247468532517	0.07128391032712567	0	0.03774901891963356	0.04451580660270571	0.09882866736225016	0.12808628258114563	0.057352650351341294	0.12318385874072846	0.03631215297605961	0.06559584927205542	0.06930379716144797	0.03143529706608583	0.07003748538734766	0.0696052683907945	0.11711788313101801	0.10710788614257916	0.07337725290129782	0.0630796022280482	0.09771461114264202	0.09977864495403543	0.10865200538345365	0.05238258141128649	0.07019638935359118	0.1341290938242713	0.08332465885730866	0.10089332321914435	0.06332070232307319	0.038003607884364965	0.07486605775746014	0.1002305877477706	0.08432506930170769	0.0648444873158096	0.09121159896529007	0.05321271073449729	0.05017479505248179	0.061364285749787806	0.02863479991677953	0.05117009013420937	0.09165737455078171
input//Rayados.edges	0.05126364351495327	0.13038548966103447	0.11025524827548072	0.05596164492410338	0.1243634453448429	0.12586134600998167	0.1339948529869568	0.059083215016688895	0.06600128988043519	0.05834800252393568	0.062203751304085175	0.06162770365349368	0.03774901891963356	0	0.053878494209319006	0.12251797620314009	0.13699115936763773	0.06806703847796192	0.13133069003559816	0.03819698942471872	0.06948853999671123	0.05660856460683461	0.037819610378865276	0.057965336497706965	0.08662878357973836	0.14846862550616147	0.12550624903910934	0.06378708065687899	0.07311121673769083	0.10238423066915392	0.08509608206124053	0.13850308665223365	0.05204294450428537	0.07162909046515187	0.1440231606665805	0.09289597751275036	0.12009535415643036	0.05587562463349938	0.0369940249015519	0.06656647626608392	0.1134767472917867	0.08047022905261392	0.05527071206479961	0.11951177948530334	0.03845297865182684	0.02884368261434689	0.062020487823456705	0.03800305970287421	0.04633435692156307	0.11656677859458886
input//Viena.edges	0.04925210722900408	0.09375656836069823	1.0	0.08377102589090224	0.08339481673472882	1.0	1.0	0.03813001463235055	0.036970815089667264	0.04476757324693503	0.08759299623910688	0.03535072355998592	0.04451580660270571	0.053878494209319006	0	0.06919611926264302	0.16247304109998983	0.04859376345879485	0.13638654029227204	0.05042131597290367	0.08263711437847654	0.065692972835241	0.02998634895474306	0.05222607799649792	0.04584063841223973	0.1610416529338592	0.1336662229194594	0.0688703255278823	0.05428840643554522	0.0971411682556399	0.11698140077827046	0.1484647532169585	0.0784427739447584	1.0	0.1883426694270226	0.16030852696667275	0.13046105178327083	0.08001298312741001	0.057582432220894764	0.1040069814386062	0.12920212865454161	0.049459628941908695	0.05532806927924283	0.07891291301231051	0.04253138789562971	0.06127451161083264	0.031368305195709434	0.04342993409239859	0.055449228233799386	0.11529572440457103
input//#TarjetaRosa.edges	0.0785239371378057	0.02455031275187025	0.09046765644228882	1.0	0.033178036293089797	0.11041361723221343	1.0	0.06136995162501968	0.06319300227454994	0.06743897609137539	1.0	0.11834555338531816	0.09882866736225016	0.12251797620314009	0.06919611926264302	0	1.0	0.08057652508961388	1.0	0.11309695943662401	1.0	0.09918764376633604	0.09308494657888011	0.0734063496535119	0.10211440505996894	1.0	0.03385771293286588	0.09107155158962088	0.05620970735356268	1.0	1.0	0.05037695102782069	1.0	0.1423003503606044	1.0	0.09304733544718335	0.03380697921791098	0.11581243851953915	0.09469875382872461	0.1239225546547128	0.08003685789168413	0.05460341022148574	0.0927626406227604	0.028531912047839225	0.12072098004571685	0.10658126867469186	0.06341034143337076	0.09605151751513119	0.06679912356760653	0.08738634325246064
input//#Fakeministas.edges	0.12353364304073733	1.0	1.0	0.16627990647149749	0.09716305113618551	1.0	1.0	0.10923011824815976	0.13324496895038251	0.10831305656508139	1.0	1.0	0.12808628258114563	0.13699115936763773	0.16247304109998983	1.0	0	0.1302179012905632	1.0	0.12003716704253442	1.0	1.0	0.12790690830882712	0.14510851647308753	0.13327683503032528	1.0	1.0	0.1584812730492794	0.10661570096859352	1.0	0.22037674546845742	1.0	0.1503297402941557	1.0	1.0	1.0	1.0	0.13605003920152625	0.1196162296215425	0.15164024259473774	1.0	1.0	0.13455684238046006	0.09233158736384184	0.1388453322215757	0.1455655884181759	0.10705850004819328	0.11560509835749566	0.1385556477760046	0.13124767223680112
input//Pfizer.edges	0.03613940936305904	0.08860070553290811	0.09714712381484436	0.10761296426996236	0.09607874106394443	0.10521517075455522	0.10719504877245989	0.05364785091209623	0.04392630895727356	0.03955973498118692	0.1046425963293055	0.06786341270834817	0.057352650351341294	0.06806703847796192	0.04859376345879485	0.08057652508961388	0.1302179012905632	0	0.11486845912469312	0.06480948766467243	0.07812454108007649	0.06862469367071222	0.052845334566248625	0.06642173869976686	0.030656265778539415	0.12188393431089695	0.09034417590454769	0.05022864275544947	0.07068784683827811	0.10718488620027367	0.1335002033380701	0.10698044962689279	0.0843875549711205	0.09178505381354651	0.12547891253741483	0.0735557392851438	0.08152958499823937	0.07499391033613645	0.05602264121347689	0.08059899531726278	0.08754521840650742	0.06927217272736108	0.05036579320001122	0.09130050574043724	0.0659058821358861	0.06187938340011434	0.0452413852341742	0.055763939412910135	0.04535732162685879	0.09620509883836814
input//#JusticeForJohnnyDepp.edges	0.09823883277135836	1.0	0.12675054259772056	1.0	1.0	1.0	0.0731513978054259	0.08774554635600573	0.13585680070621053	0.08955795798265587	1.0	1.0	0.12318385874072846	0.13133069003559816	0.13638654029227204	1.0	1.0	0.11486845912469312	0	0.11024372284912187	1.0	1.0	0.1168174117527161	0.13149666314697295	0.16061499013135194	1.0	1.0	0.13480498852025968	0.08036397906394721	1.0	1.0	1.0	1.0	0.1349338588630652	0.04070841128903113	0.10032633571792982	1.0	0.10483403478170028	0.09480507680704964	0.08908739573427016	0.08729318553257936	1.0	0.11532963446943123	1.0	0.1318678536919905	0.1207391705750942	0.09826338663323053	0.09856359277987958	0.09969166273571273	0.06315809345923296
input//#TheMandalorian.edges	0.05192168480223869	0.12169622208070197	0.10370485038851207	0.05463457271693373	0.10717958190690369	0.12391557689050015	0.10177922859717536	0.06025193928340389	0.05480622814100389	0.05114721752103857	0.06363811794910723	0.061474192910902725	0.03631215297605961	0.03819698942471872	0.05042131597290367	0.11309695943662401	0.12003716704253442	0.06480948766467243	0.11024372284912187	0	0.05109343791697951	0.06327655015744271	0.031221715350173374	0.05914374349368057	0.07892796817483605	0.12289583785467884	0.11356548767163344	0.06889080236736422	0.06372046897651462	0.09262789966286433	0.08127622054471495	0.11988789740276917	0.04771078559936659	0.06949336153846641	0.11987409345559419	0.08108680693060122	0.11117721316330964	0.04817420509345505	0.03412834859594349	0.057881150493579	0.10304014333138733	0.0732884165993053	0.06076101305269732	0.10169320208184873	0.04032326908945538	0.043264426615695184	0.06217107625763796	0.027781615169175322	0.058232426952345984	0.09206793733897067
input//#POSITIONS.edges	0.07409263286752166	1.0	0.10739526624707074	0.07665789589423488	0.10793807413592538	1.0	1.0	0.0802785986472141	0.10199602519339701	0.08012854661650215	1.0	1.0	0.06559584927205542	0.06948853999671123	0.08263711437847654	1.0	1.0	0.07812454108007649	1.0	0.05109343791697951	0	1.0	0.062319171655411565	0.10544499962841669	0.11185814481905765	0.0888814939474426	1.0	0.10691216746497156	0.08231017965582155	1.0	1.0	0.11656751143894006	0.057789639702082396	0.09570840989837315	1.0	0.08473024688597042	1.0	0.053000366084748674	0.06660748695163654	0.0819007371531264	0.11055458442960675	1.0	0.08956759178149432	0.10321232119953938	0.07398261680407447	0.0780888364674831	0.0785327061661486	0.05250073749181672	0.071715907848234	0.09959941734201472
input//#LordMontajes.edges	0.06037316695099948	0.10637506743262792	0.1221586848308095	0.05386382082618013	0.11981955018318013	0.1302442533908872	1.0	0.06970762372802053	0.06929507475388597	0.07247194127940093	1.0	0.07728418586747698	0.06930379716144797	0.05660856460683461	0.065692972835241	0.09918764376633604	1.0	0.06862469367071222	1.0	0.06327655015744271	1.0	0	0.05664553384432658	0.04804941587674305	0.093049262602378	1.0	0.10570250110154067	0.0577131752845812	0.07198691158614479	1.0	1.0	0.1344061520921589	0.04873586036117339	0.09369563872024911	1.0	0.11467756462003664	0.09242636821242822	0.04496221335446138	0.06263368694755256	0.08173793096351734	0.12215466249378804	0.0478658530563546	0.06432305067512323	0.11456619357699749	0.041919180131842815	0.05540347003443802	0.06541344300472463	0.06273264996382066	0.05601038453354279	0.14213628026848013
input//Trump.edges	0.04261243068175147	0.1096940218394784	0.09502475941332955	0.06184554794435215	0.09546360881548321	0.13461149460720456	0.11249504203526406	0.0543053530670593	0.04228719542619608	0.04589430163190977	0.059223065422096544	0.05230403910458936	0.03143529706608583	0.037819610378865276	0.02998634895474306	0.09308494657888011	0.12790690830882712	0.052845334566248625	0.1168174117527161	0.031221715350173374	0.062319171655411565	0.05664553384432658	0	0.05465572532776697	0.06505111701003397	0.1271811529673339	0.11329357558564357	0.06351282523664237	0.05346712521910202	0.08617096884046849	0.08360537691895298	0.12053992644465605	0.05261394814857878	0.07590317514419265	0.13440359382644862	0.09964218197149877	0.11041439132734776	0.05873528147182472	0.03857543959262644	0.06226278798221008	0.1092117985723986	0.06928984340430588	0.05452744115624031	0.0911409906693893	0.03469574784879237	0.03875931137479449	0.052871129801746464	0.024882621142962358	0.042289302185064326	0.0958747292976746
input//#LaBrujaDelPalacio.edges	0.059111119507191945	0.094463352767854	0.10596113818029784	0.05376888642131161	0.09477756389014325	0.10137805657040688	0.13611455854070542	0.04328126953477318	0.05789876421196827	0.06122572010059213	0.11764341628177943	0.04158818430946065	0.07003748538734766	0.057965336497706965	0.05222607799649792	0.0734063496535119	0.14510851647308753	0.06642173869976686	0.13149666314697295	0.05914374349368057	0.10544499962841669	0.04804941587674305	0.05465572532776697	0	0.08036593624753074	0.15609137576196674	0.08676313815037384	0.06027584104499706	0.05370205307122844	0.12067217668971564	0.09954685210072656	0.1289004942313351	0.06590719953133717	0.08610016101020157	0.15603520849496588	0.11759814823740256	0.08577105089040626	0.059185092236716086	0.055289721114398005	0.0894671041162105	0.12200970905406339	0.032861595905151586	0.0486731374324364	0.08966843544966852	0.05759963389893186	0.04964169395849927	0.04867039864486977	0.06366317541084521	0.0518819660754114	0.12412926700134674
input//Coco.edges	0.05040195388958324	0.11125437743783617	1.0	0.13614175979168486	0.12211526119720151	1.0	1.0	0.06814522376298193	0.04482081610374966	0.04632214190867123	0.1231940703746115	0.0630914985865777	0.0696052683907945	0.08662878357973836	0.04584063841223973	0.10211440505996894	0.13327683503032528	0.030656265778539415	0.16061499013135194	0.07892796817483605	0.11185814481905765	0.093049262602378	0.06505111701003397	0.08036593624753074	0	0.16047967236670357	0.10654509011175417	0.07198558661526988	0.09203786747874854	0.11469143924426783	0.17216815115032802	0.1328188793834869	0.1218583438837707	1.0	0.17288336333613852	0.09296857443100481	0.09515680801872595	0.10388110134389794	0.07452223244263889	0.12416603543767502	0.09013543861003914	0.09415148354496228	0.0604073488527449	0.11699351514400158	0.07546228515796605	0.08963237574151162	0.052910869498369095	0.07042242114818309	0.07996587030529678	0.11513843415290226
input//FONDEN.edges	0.11251473650638621	1.0	0.10178063668638238	0.17412039329387563	0.060538264142486975	1.0	1.0	0.11332972651969342	0.13880200191883918	0.10425700201604404	1.0	1.0	0.11711788313101801	0.14846862550616147	0.1610416529338592	1.0	1.0	0.12188393431089695	1.0	0.12289583785467884	0.0888814939474426	1.0	0.1271811529673339	0.15609137576196674	0.16047967236670357	0	1.0	0.14288082167052907	0.09687235877064704	1.0	1.0	1.0	0.14034450154420086	0.13289171983808012	1.0	1.0	1.0	0.12406149104523201	0.11749856512579093	0.13016291800876345	1.0	1.0	0.14017071775796275	0.055203907444033806	0.15997087183326886	0.14311287136611728	0.10829864687074642	0.10883235971869998	0.10401839853545558	0.11371814091876231
input//#RatitaNoEstasSolo.edges	0.09296276454013286	0.06439117548485784	0.11860738857193864	0.15161652477667598	0.05271250446310283	0.1182951961956572	1.0	0.08567701366612701	0.07123131354835599	0.07874144894943702	1.0	0.1460089833935816	0.10710788614257916	0.12550624903910934	0.1336662229194594	0.03385771293286588	1.0	0.09034417590454769	1.0	0.11356548767163344	1.0	0.10570250110154067	0.11329357558564357	0.08676313815037384	0.10654509011175417	1.0	0	0.09816792047321632	0.08680892317590083	1.0	1.0	1.0	0.12806981040403165	0.13909484509542158	1.0	1.0	1.0	0.11220205845221032	0.09884642001630195	0.12745966232054196	1.0	0.07715885105265652	0.10289083730809545	0.05134162192274849	0.12730913218164253	0.11438225926537526	0.07458519243841288	0.10640635503472484	0.0866169393250441	0.11074436540697297
input//#XSXFridgeSweeps.edges	0.05631912678179285	0.09853643562699943	0.10910675692292127	0.09333787052084574	0.11170832932616814	0.10964025347921469	0.1403848738150254	0.0565220211634504	0.07643754808972492	0.06296475434192794	0.1281270430394501	0.07882920989637021	0.07337725290129782	0.06378708065687899	0.0688703255278823	0.09107155158962088	0.1584812730492794	0.05022864275544947	0.13480498852025968	0.06889080236736422	0.10691216746497156	0.0577131752845812	0.06351282523664237	0.06027584104499706	0.07198558661526988	0.14288082167052907	0.09816792047321632	0	0.08137289933529523	0.13211364923295688	0.11450603605837639	0.12381922962938441	0.0800323285932325	0.10201646882377768	0.14470071645246674	0.07420712186434386	0.08876289661174042	0.07057852250738705	0.058121662225163684	0.08797961061864967	0.10946305965032233	0.056724190915641404	0.058745999532989535	0.10630513354500415	0.06693932635846556	0.05838208853996618	0.0621914994416497	0.06948448926004125	0.05927624467331638	0.12158391064644425
